match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_outfielderBlock,stat_topSpeed,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_errorLeadToAShot,stat_lastManTackle
14566737,home,Benfica,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6328,M,,1103333,EUR,1064966400,F,9,9,False,15.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,12.0,5.0,10.0,,3.0,5.0,,,,,76.0,32.0,7.1,11.0,0.0954342,8.53085,15.0,121.38653647961,11.0,81.69,27.09,,2,,0.14,0.51,-0.04,,2.52,4.16,0.99,0.57,0.29,15.0,1.0,,,,,3.0,3.0,3.0,9.0,,31.212,,,,,1.0,0.564,0.14,,1.0,1.0,1.0,,0.6105,2.0,,1.0,,,
14566737,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8185,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,2.0,,,,,,,14.0,3.0,6.8,,0.00024824,2.34389,1.0,,,,,,0,,0.03,,0.16,,0.72,1.24,0.28,0.09,0.01,,,,,,,,,,,,25.92,,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15282,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,14.0,7.0,6.7,2.0,1.075e-05,2.75024,4.0,27.471490343541,3.0,5.355,4.2,,2,,-0.01,-0.22,-0.04,,0.66,1.33,0.48,0.18,0.11,1.0,,,,,,2.0,,,,,30.744,,,,,,0.1124,0.12,,1.0,,2.0,,0.4182,,,,,,
14566737,home,Benfica,José Neto,jose-neto,J. Neto,D,62,184,835,M,,1961117,EUR,1208563200,D,62,62,True,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.5634,2.0,,,,,,0,,,,,,0.12,0.27,0.1,0.04,0.04,1.0,,,,,,,,,,,28.8,José,Neto,,,,,,,,1.0,,,,,,,,,
14566737,home,Benfica,Tiago Freitas,tiago-freitas,T. Freitas,M,88,186,243,M,,1410243,EUR,1155772800,M,88,88,True,,,,,0.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,0.73384,3.0,34.660802991275,1.0,-27.72,-27.72,,0,,,,,,0.14,0.29,0.14,0.1,0.07,1.0,,,,,,,,,,,30.888,Tiago Freitas,,,,,,,,,1.0,,,,,,,,,
14566737,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1465,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,Joshua Wynder,wynder-joshua,J. Wynder,D,66,183,704,M,,1118146,EUR,1114992000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Joshua Wynder,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,Manuel Silva,manuel-silva,M. Silva,M,16,190,1056,M,,1085740,EUR,992304000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,10929,M,,1201395,EUR,1138665600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Gianluca Prestianni,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,João Veloso,veloso-joao,J. Veloso,M,68,186,882,M,,1215905,EUR,1119744000,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,João Rêgo,joao-rego,J. Rêgo,M,84,185,1408,M,,1158353,EUR,1119225600,M,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,João Rêgo,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8929,M,andreasschjelderup,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566737,home,Benfica,Rodrigo Rego,rodrigo-rego,R. Rêgo,F,67,173,361,M,,1184329,EUR,1104710400,F,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,
14566737,away,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,,356160,EUR,856396800,G,32,32,False,29.0,21.0,11.0,4.0,0.0,19.0,22.0,2.0,7.0,,,2.0,8.0,,,2.0,3.0,,90.0,38.0,7.6,8.0,0.00814934,5.26126,0.0,94.629063257152,10.0,-61.74,1.68,1.0207,0,0.2408,0.05,0.01,-0.29,0.66,3.6,1.45,0.17,0.04,0.0,,,,,,,,,,,,23.184,,,,,,,,,,,,,,,,,,1.0,
14566737,away,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,,898815,EUR,911260800,D,31,31,False,38.0,34.0,4.0,2.0,0.0,20.0,21.0,14.0,17.0,1.0,2.0,1.0,2.0,,,,,,45.0,41.0,6.5,4.0,0.00651162,4.99895,2.0,87.964169853287,11.0,-12.495,7.665,,0,,0.05,0.03,-0.17,,1.44,2.55,0.78,0.18,0.04,,,,,1.0,,,,,,,28.332,,,,,,,,,,,,,,,,,,,
14566737,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3565,M,,332155,EUR,762048000,D,13,13,False,91.0,84.0,5.0,1.0,0.0,40.0,41.0,44.0,50.0,3.0,5.0,3.0,4.0,2.0,,,,,90.0,98.0,6.6,7.0,0.0229654,10.73783,10.0,268.86787660941,29.0,-164.745,5.775,,1,,0.26,0.19,-0.32,,2.96,5.54,1.57,0.48,0.19,3.0,,,1.0,,,,3.0,,,,30.06,,,,,1.0,0.0758,-0.09,,,,,,,1.0,,,,,
14566737,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,,870263,EUR,928627200,D,4,4,False,35.0,26.0,5.0,1.0,0.0,15.0,20.0,11.0,15.0,6.0,7.0,2.0,2.0,,,,,,59.0,41.0,6.4,9.0,0.0177004,7.16473,5.0,92.061465990245,10.0,-62.895,3.57,,1,,0.07,0.04,-0.29,,1.87,3.8,1.02,0.4,0.08,3.0,,,,1.0,,,1.0,,2.0,1.0,28.62,,,,,,0.0066,-0.05,,,,1.0,,0.0508,,,,,,
14566737,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6961,M,dilorenzo22,153257,EUR,744422400,M,22,22,False,45.0,36.0,1.0,,0.0,11.0,13.0,25.0,32.0,2.0,3.0,2.0,,,,,,,90.0,65.0,6.1,15.0,0.0334785,10.71159,10.0,132.35611176053,14.0,-104.16,7.245,,1,,-0.02,0.12,-0.16,,3.05,5.03,1.72,0.73,0.19,6.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,,29.556,,,True,1.0,,0.098,-0.43,2.0,1.0,1.0,,,,,,,,,
14566737,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3707,M,,838232,EUR,938131200,M,20,20,False,57.0,52.0,3.0,1.0,0.0,21.0,24.0,31.0,33.0,,4.0,1.0,2.0,,,,,,81.0,70.0,6.8,10.0,0.017832,9.59573,7.0,109.57184896604,15.0,-64.89,4.935,,0,,0.05,0.09,0.35,,2.3,4.99,1.66,0.52,0.13,2.0,1.0,,1.0,4.0,2.0,4.0,,,,,30.024,,,,,,,,,1.0,,,,,,,,,,1.0
14566737,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,ScottMcTominay,879346,EUR,850003200,M,8,8,False,58.0,52.0,4.0,3.0,0.0,23.0,25.0,29.0,33.0,3.0,8.0,2.0,3.0,3.0,,,,,90.0,77.0,6.7,9.0,0.0375367,11.73973,5.0,107.76975521293,15.0,-22.155,8.19,,2,,-0.03,0.14,-0.02,,2.85,6.29,2.02,0.48,0.09,7.0,2.0,2.0,1.0,1.0,,2.0,4.0,,2.0,1.0,29.088,,,,2.0,,0.2004,-0.53,,,1.0,,,,1.0,,1.0,,,
14566737,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3509,M,,805078,EUR,878256000,M,17,17,False,17.0,16.0,2.0,2.0,0.0,8.0,8.0,8.0,9.0,1.0,4.0,1.0,1.0,2.0,,,,,45.0,30.0,7.0,4.0,0.0319558,5.41583,5.0,16.7117479862,4.0,-5.355,4.725,,0,,0.06,0.03,0.24,,1.39,2.56,1.06,0.31,0.1,2.0,,,,1.0,1.0,,,,2.0,1.0,30.744,,,,,,,,1.0,,,,,,1.0,,,,,
14566737,away,Napoli,David Neres,david-neres,D. Neres,F,7,175,15122,M,davidneres,850993,EUR,857347200,F,7,7,False,19.0,17.0,,,0.0,5.0,5.0,12.0,14.0,,3.0,,3.0,1.0,,,,,90.0,42.0,6.5,13.0,0.192882,10.9576,17.0,226.61846874413,18.0,-148.995,3.885,,1,,-0.01,0.31,-0.04,,3.22,4.85,1.67,0.97,0.24,6.0,4.0,1.0,,1.0,,,1.0,,2.0,,31.104,,,,,,0.0176,-0.06,8.0,,,1.0,,0.129,1.0,,,2.0,,
14566737,away,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173,15611,M,noano,875136,EUR,929577600,F,70,70,False,23.0,16.0,1.0,1.0,0.0,3.0,5.0,13.0,18.0,1.0,4.0,,2.0,1.0,,,,,74.0,36.0,6.7,12.0,0.276003,8.87033,8.0,66.280862120484,10.0,-23.1,6.405,,1,,0.27,0.06,-0.1,,2.23,4.25,1.59,0.66,0.14,5.0,4.0,2.0,,,,1.0,2.0,1.0,,,29.916,,,,1.0,,0.0423,0.01,4.0,1.0,,,,,2.0,,,2.0,,
14566737,away,Napoli,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,69881,M,RHøjlund,1086417,EUR,1044316800,F,19,19,False,18.0,15.0,,,0.0,5.0,5.0,10.0,13.0,1.0,2.0,1.0,,1.0,,,,,90.0,29.0,6.0,8.0,0.00882578,10.96053,11.0,28.472285389662,6.0,-20.58,1.365,,1,,-0.3,0.31,-0.01,,3.02,5.46,1.63,0.68,0.17,8.0,1.0,,,,,4.0,2.0,,5.0,,29.808,,,,,1.0,0.0714,-0.32,,,,,,,,,,,,
14566737,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,,148899,EUR,733017600,D,37,37,True,30.0,25.0,5.0,4.0,0.0,9.0,10.0,16.0,20.0,,,,5.0,,,,,,45.0,39.0,6.4,8.0,0.107506,5.63927,7.0,97.3541277366,11.0,-71.61,-0.105,,0,,0.25,0.09,-0.18,,1.65,2.66,0.86,0.31,0.16,3.0,,,,,,2.0,1.0,,1.0,,31.464,,,,,,,,2.0,,1.0,,,,1.0,,,2.0,,
14566737,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4484,M,,235672,EUR,744336000,F,21,21,True,26.0,19.0,2.0,,0.0,6.0,6.0,13.0,20.0,,,1.0,2.0,,,,,,45.0,37.0,6.5,14.0,0.103196,5.56712,4.0,157.08835753864,12.0,-110.67,5.25,,0,,-0.1,0.2,-0.01,,1.64,2.53,0.99,0.34,0.07,1.0,1.0,,,,,,,,,,31.284,,,,,,,,8.0,,,,,,3.0,1.0,,2.0,,
14566737,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2476,M,,108484,EUR,676512000,D,5,5,True,26.0,20.0,1.0,1.0,0.0,9.0,11.0,11.0,15.0,1.0,3.0,1.0,2.0,,,,,,31.0,32.0,6.9,7.0,0.00481893,4.01856,4.0,91.491492087674,10.0,-63.63,0.0,,0,,-0.01,0.07,0.19,,1.26,1.91,0.56,0.22,0.08,2.0,,,2.0,2.0,1.0,1.0,2.0,,1.0,,29.916,,,,,,,,,,,,,,,,,,,
14566737,away,Napoli,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5033,M,,962364,EUR,968544000,F,27,27,True,2.0,,,,0.0,,,,2.0,2.0,3.0,,1.0,,,,,,16.0,6.0,6.4,3.0,,2.60499,4.0,11.913136278915,1.0,-11.76,-11.76,,0,,-0.21,0.04,-0.01,,0.78,1.14,0.37,0.19,0.12,2.0,1.0,,,1.0,1.0,,2.0,,1.0,,32.04,,,,,,,,,,,,,,,,,,,
14566737,away,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182,3615,M,,1069560,EUR,1042675200,M,26,26,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,2.0,,,,,,,,9.0,14.0,6.8,2.0,0.0367258,2.17796,2.0,20.571587486479,2.0,-10.395,-1.05,,1,,0.03,0.05,0.25,,0.46,1.04,0.43,0.2,0.05,1.0,,,,2.0,2.0,,1.0,,,,29.628,,,,1.0,,0.1254,-0.04,1.0,,,,,,,,,1.0,,
14566737,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,987,M,,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566737,away,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202,531,M,,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,,,,,,,,,,,,,,,,
14566737,away,Napoli,Giuseppe Ambrosino,ambrosino-giuseppe,G. Ambrosino,F,10,187,1239,M,,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
