match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside
12450964,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,39.0,25.0,20.0,6.0,0.0,23.0,27.0,2.0,12.0,1.0,1.0,11.0,1.0,2.0,4.0,90.0,48.0,7.0,14.0,0.00028921,0,0.0846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169,489,M,357752,EUR,855532800,D,23,23,False,29.0,23.0,5.0,,1.0,14.0,15.0,10.0,16.0,,1.0,1.0,1.0,,,86.0,45.0,6.8,8.0,0.301719,0,,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,53.0,46.0,11.0,6.0,0.0,34.0,36.0,12.0,17.0,,2.0,3.0,1.0,,,90.0,64.0,7.0,7.0,0.00897932,0,,,,1.0,2.0,1.0,,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,61.0,55.0,8.0,4.0,0.0,40.0,41.0,15.0,20.0,2.0,8.0,8.0,,,,90.0,82.0,8.5,7.0,0.0992512,3,,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,3.0,3.0,2.0,True,1.0,2.0,3.0,2.0,1.0,0.2864,0.7508,,,,,,,
12450964,home,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,55,55,False,37.0,26.0,7.0,1.0,0.0,16.0,23.0,10.0,15.0,1.0,3.0,7.0,,,,90.0,58.0,6.4,15.0,0.00562862,0,,1.0,,2.0,5.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,
12450964,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,22.0,19.0,1.0,1.0,0.0,11.0,11.0,8.0,11.0,1.0,11.0,4.0,5.0,,,90.0,40.0,7.2,6.0,0.00986429,1,,,,3.0,7.0,1.0,,,,1.0,1.0,1.0,,,,,,5.0,2.0,,0.0442,,1.0,1.0,,,,,
12450964,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,False,48.0,44.0,2.0,1.0,0.0,29.0,31.0,15.0,17.0,,3.0,5.0,1.0,,,90.0,61.0,7.0,8.0,0.0203023,1,,,,1.0,4.0,,,3.0,,,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.02,0.0324,1.0,,,,,,
12450964,home,Stade de Reims,Yaya Fofana,Yaya Fofana,,yaya-fofana,Y. Fofana,M,8,180,448,M,1401006,EUR,1086998400,M,71,71,False,24.0,19.0,2.0,,1.0,10.0,11.0,10.0,14.0,,2.0,3.0,,,,72.0,31.0,7.1,7.0,0.692611,0,,1.0,1.0,2.0,4.0,1.0,2.0,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,
12450964,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,F,7,7,False,21.0,15.0,1.0,,0.0,5.0,5.0,12.0,25.0,,4.0,4.0,2.0,,,81.0,45.0,7.4,16.0,0.13602,1,,9.0,2.0,2.0,4.0,,,,,,2.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,0.2105,0.2091,,,ItouJky,1.0,1.0,,
12450964,home,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,F,22,22,False,16.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,13.0,2.0,3.0,1.0,,,,72.0,32.0,6.5,10.0,0.0936405,3,,,,1.0,6.0,,,2.0,,2.0,,2.0,,,,1.0,2.0,1.0,,4.0,0.7536,0.5088,2.0,,cheick_diakite,1.0,,2.0,
12450964,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,F,17,17,False,20.0,16.0,,,0.0,6.0,8.0,10.0,13.0,,1.0,2.0,,,,81.0,36.0,6.5,14.0,0.030402,2,,1.0,,1.0,8.0,,,,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,2.0,0.075,0.0554,4.0,,,,,,
12450964,home,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,True,14.0,14.0,,,0.0,10.0,10.0,4.0,4.0,,1.0,1.0,,,,18.0,20.0,6.9,,0.00353566,0,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
12450964,home,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,,2.0,,,,,18.0,8.0,6.5,4.0,0.00253219,0,,,,,3.0,,,,,1.0,,4.0,2.0,,,,,,,2.0,,,,,,,,,
12450964,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196,670,M,886802,EUR,850089600,D,21,21,True,4.0,2.0,1.0,,0.0,2.0,2.0,,2.0,,,,,,,9.0,5.0,6.5,2.0,7.026e-05,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,1.0,1.0,,,,9.0,9.0,6.7,1.0,0.00559345,0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,11.0,6.0,6.6,1.0,0.00099607,0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12450964,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Mohamed Bamba,Mohamed,Bamba,mohamed-bamba,M. Bamba,M,8,188,181,M,1537180,EUR,1097193600,M,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Adama Bojang,,,adama-bojang,A. Bojang,F,27,191,1453,M,1471504,EUR,1085702400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450964,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450964,away,Stade Rennais,Steve Mandanda,,,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,19.0,12.0,11.0,5.0,0.0,7.0,11.0,5.0,8.0,,,11.0,,3.0,5.0,90.0,34.0,7.2,7.0,0.00168147,0,-0.4435,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
12450964,away,Stade Rennais,Hans Hateboer,,,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,False,33.0,27.0,3.0,2.0,0.0,16.0,16.0,12.0,20.0,2.0,5.0,5.0,,,,72.0,53.0,6.9,10.0,0.0923756,2,,3.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,,3.0,2.0,1.0,0.1233,,,1.0,,,,,
