match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,captain,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_clearanceOffLine
11368737,home,Real Sociedad,André Silva,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,21,21,False,13.0,11.0,,,5.0,7.0,3.0,,,65.0,22.0,6.9,0.0159852,4,,,,andresilva9,6.0,6.0,,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,1.0,,5.0,0.2063,,,,,,,1.0,,1.0,,0.2733,1.0,,,,,,,,,,
11368737,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,38.0,33.0,1.0,1.0,15.0,17.0,7.0,,,83.0,51.0,7.1,0.0764688,3,,,,,18.0,22.0,1.0,,1.0,3.0,4.0,8.0,,2.0,1.0,1.0,,2.0,8.0,0.0727,,2.0,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,
11368737,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,39,39,True,26.0,23.0,,,7.0,7.0,3.0,,,45.0,37.0,6.4,0.0134847,0,,Jon Aramburu,,ElBufalo,16.0,20.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,True,12.0,11.0,2.0,1.0,4.0,4.0,3.0,,,26.0,18.0,7.3,0.0404794,1,,,,mikelmerino,8.0,10.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,4.0,0.3201,,,,,,,,,1.0,,0.8263,,1.0,,,1.0,,,,,,
11368737,home,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,True,3.0,1.0,,,1.0,1.0,,,,25.0,5.0,6.6,4.819e-05,0,,,,,,2.0,,,,,,1.0,,,,,1.0,,3.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
11368737,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,True,13.0,13.0,,,3.0,3.0,2.0,,,18.0,23.0,6.7,0.0537258,2,,,,,11.0,16.0,6.0,1.0,,1.0,,1.0,,,,,,,5.0,0.3339,,,,,,,,,2.0,,1.1832,,,,,,1.0,,,,,
11368737,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194,111,M,1000247,EUR,1047168000,G,37,37,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,17,17,True,,,,,,,,,,,,,,0,,,,kierantierney1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,M,5,5,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,29,29,True,,,,,,,,,,,,,,0,,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,home,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,1134396,EUR,994982400,M,28,28,True,,,,,,,,,,,,,,0,,Jon Magunacelaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,13,13,False,31.0,17.0,22.0,8.0,11.0,13.0,10.0,3.0,6.0,90.0,46.0,7.7,0.00098025,0,1.6582,,,filipjorgensen1,6.0,18.0,,,,1.0,,1.0,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,,,3.0,,,,
11368737,away,Villarreal,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,1014835,EUR,988761600,D,2,2,False,22.0,16.0,3.0,,12.0,15.0,3.0,,,90.0,44.0,6.7,0.0108324,0,,,,,4.0,7.0,,,4.0,2.0,5.0,5.0,1.0,,4.0,1.0,,3.0,10.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11368737,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,31.0,24.0,12.0,5.0,19.0,22.0,1.0,,,90.0,46.0,7.4,0.469753,1,,,,,5.0,9.0,,,,2.0,1.0,2.0,,1.0,9.0,1.0,1.0,,8.0,0.0081,True,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,
11368737,away,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,12,12,False,19.0,15.0,5.0,2.0,13.0,15.0,2.0,,,90.0,30.0,6.8,0.00714319,0,,,,ericbailly,2.0,4.0,,,,1.0,,2.0,,,7.0,,1.0,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,15.0,10.0,3.0,1.0,6.0,7.0,2.0,,,70.0,34.0,6.6,0.0104549,0,,,,,4.0,8.0,,,2.0,,4.0,2.0,,,1.0,3.0,,1.0,6.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11368737,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,27,27,False,12.0,8.0,,,5.0,8.0,5.0,,,70.0,26.0,6.4,0.09161,1,,,,iliasakhomach,3.0,4.0,,,2.0,,9.0,5.0,2.0,1.0,,,1.0,1.0,12.0,0.0656,,3.0,1.0,3.0,,,3.0,1.0,,,,1.0,,,,,,,,1.0,,
11368737,away,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,19,19,False,12.0,11.0,,,8.0,9.0,5.0,,,84.0,23.0,7.3,0.00621065,0,,,,,3.0,3.0,,,,,3.0,2.0,1.0,,3.0,2.0,,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.0
11368737,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,4,4,False,26.0,24.0,3.0,2.0,14.0,15.0,6.0,,,90.0,43.0,8.7,0.00995434,2,,,,,10.0,11.0,,,3.0,,7.0,5.0,2.0,,,1.0,2.0,2.0,6.0,0.6291,,3.0,3.0,1.0,1.0,,,,2.0,,1.4265,,,,,2.0,,,,,,
11368737,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,15.0,12.0,2.0,2.0,4.0,5.0,4.0,,,84.0,28.0,7.5,0.243839,0,,,,alexbaena,11.0,15.0,5.0,3.0,1.0,1.0,5.0,3.0,,,1.0,1.0,2.0,,8.0,,,2.0,1.0,3.0,1.0,,,,,,,3.0,,,,,,,1.0,1.0,,
11368737,away,Villarreal,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,9,9,False,18.0,12.0,,,5.0,7.0,1.0,,,90.0,32.0,7.4,0.0334478,1,,,,,7.0,11.0,,,2.0,,3.0,4.0,1.0,,,,4.0,2.0,11.0,0.2251,,1.0,1.0,,,,1.0,1.0,1.0,,0.5879,1.0,,,,,1.0,,1.0,1.0,,
11368737,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,False,25.0,16.0,2.0,1.0,4.0,8.0,3.0,,,79.0,39.0,6.8,0.00948494,0,,,,GerardMoreno9,12.0,17.0,,,4.0,2.0,7.0,7.0,1.0,,4.0,,1.0,5.0,12.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
11368737,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,True,7.0,4.0,2.0,,3.0,4.0,1.0,,,20.0,13.0,6.2,0.00026389,0,,,,,1.0,3.0,,,,,2.0,,,,2.0,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,True,8.0,7.0,1.0,1.0,3.0,3.0,,,,20.0,10.0,6.4,0.00112516,0,,,,,4.0,6.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,11,11,True,5.0,2.0,,,1.0,1.0,1.0,,,11.0,10.0,7.3,0.00051967,1,,,,asorloth,1.0,4.0,,,3.0,3.0,5.0,3.0,1.0,,1.0,,1.0,,5.0,0.1665,,,,2.0,,,,,1.0,,0.8598,,,,,1.0,,,,,,
11368737,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,True,3.0,3.0,,,1.0,1.0,1.0,,,14.0,6.0,6.3,0.00533014,0,,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11368737,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,15,15,True,2.0,1.0,,,,1.0,,,,14.0,3.0,6.7,0.0359281,0,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11368737,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,0,,,,aissamandi23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368737,away,Villarreal,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,F,25,25,True,,,,,,,,,,,,,,0,,,,bertrandtraore10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
