match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_errorLeadToAShot,stat_keyPass,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
12450211,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,38.0,32.0,1.0,,1.0,7.0,8.0,25.0,30.0,,4.0,,73.0,50.0,7.4,11.0,0.179043,1,,,,1.0,6.0,2.0,1.0,3.0,1.0,,,,,0.0425,,2.0,,2.0,,1.0,1.0,,,,,,1.0,,,0.1276,2.0,1.0,,
12450211,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,True,26.0,22.0,,,0.0,11.0,12.0,11.0,14.0,1.0,1.0,,29.0,29.0,6.6,4.0,0.00449259,0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450211,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,True,40.0,38.0,4.0,4.0,0.0,23.0,24.0,15.0,16.0,,3.0,,29.0,40.0,6.8,2.0,0.0109035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,18.0,18.0,2.0,2.0,0.0,11.0,11.0,7.0,7.0,,1.0,,17.0,22.0,6.7,2.0,0.0028737,0,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,
12450211,home,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,7,7,True,7.0,7.0,,,0.0,3.0,3.0,4.0,5.0,1.0,,,17.0,14.0,6.4,5.0,0.00137801,0,,,,,4.0,1.0,1.0,,,,1.0,1.0,,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,
12450211,home,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,kimpembe3,352916,EUR,808272000,D,3,3,True,8.0,8.0,,,0.0,8.0,8.0,,,,1.0,,9.0,10.0,6.6,,0.00012154,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450211,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,home,Paris Saint-Germain,Noham Kamara,noham-kamara,N. Kamara,D,85,183,3238,M,,1937750,EUR,1169424000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,Noham Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,away,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,,123226,EUR,649814400,G,1,1,False,25.0,20.0,8.0,3.0,0.0,18.0,19.0,2.0,6.0,1.0,10.0,,90.0,41.0,8.8,5.0,0.00074973,0,1.7622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0
12450211,away,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,,54308,EUR,663897600,D,7,7,False,26.0,19.0,3.0,3.0,0.0,6.0,12.0,13.0,15.0,2.0,2.0,,89.0,42.0,6.6,9.0,0.0120856,0,,,1.0,,3.0,4.0,1.0,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,
12450211,away,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,,980406,EUR,1010966400,D,6,6,False,28.0,21.0,5.0,1.0,0.0,17.0,19.0,4.0,9.0,5.0,3.0,,79.0,40.0,6.4,7.0,0.00575377,0,,,1.0,,3.0,,1.0,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,2.0,,,
12450211,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,,287887,EUR,806025600,D,4,4,False,45.0,41.0,7.0,4.0,0.0,32.0,33.0,9.0,12.0,2.0,2.0,,90.0,55.0,7.1,4.0,0.00332753,0,,,2.0,1.0,2.0,6.0,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,3.0,,,
12450211,away,Le Havre,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,,788170,EUR,852249600,D,97,97,False,28.0,24.0,1.0,1.0,0.0,17.0,19.0,8.0,12.0,6.0,5.0,,90.0,54.0,7.1,9.0,0.0525628,0,,,,,1.0,6.0,,1.0,1.0,,2.0,2.0,3.0,,,1.0,,1.0,,1.0,,,3.0,1.0,,,,,,,1.0,,,
12450211,away,Le Havre,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,23,23,False,35.0,30.0,10.0,7.0,0.0,18.0,19.0,12.0,18.0,1.0,4.0,,90.0,47.0,6.8,11.0,0.0377015,1,,,,,4.0,3.0,,1.0,1.0,1.0,2.0,1.0,,0.0212,,1.0,,2.0,,2.0,2.0,,2.0,,,,,,,,,,,
12450211,away,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,,149732,EUR,762652800,M,94,94,False,27.0,23.0,2.0,1.0,0.0,14.0,17.0,9.0,11.0,1.0,8.0,,90.0,39.0,6.5,7.0,0.014424,2,,,,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,0.1008,1.0,,,2.0,,,1.0,True,1.0,,,,,,,,1.0,,,
12450211,away,Le Havre,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187,449,M,,1402751,EUR,1108512000,M,34,34,False,14.0,9.0,1.0,,0.0,2.0,6.0,7.0,9.0,,5.0,,64.0,26.0,6.6,9.0,0.0225624,1,,Mahamadou Diawara,,,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,0.0103,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,3.0,,,
12450211,away,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,,1035986,EUR,1001289600,F,10,10,False,28.0,24.0,2.0,1.0,0.0,9.0,9.0,16.0,22.0,1.0,8.0,,90.0,43.0,7.2,9.0,0.0538303,2,,,,1.0,2.0,4.0,,3.0,2.0,1.0,1.0,1.0,,0.0836,,1.0,,,,2.0,1.0,,3.0,1.0,,,,1.0,,,1.0,,,
12450211,away,Le Havre,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,,1143587,EUR,731289600,F,99,99,False,17.0,11.0,1.0,1.0,1.0,5.0,8.0,6.0,9.0,,1.0,,64.0,18.0,7.1,6.0,0.160745,0,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
12450211,away,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,,1001458,EUR,971136000,F,45,45,False,18.0,15.0,,,0.0,7.0,8.0,8.0,15.0,1.0,7.0,,79.0,39.0,7.3,12.0,0.0175891,1,,,1.0,1.0,9.0,7.0,4.0,5.0,3.0,,2.0,,1.0,0.071,,1.0,,1.0,,1.0,1.0,,5.0,,,,1.0,,1.0,0.447,2.0,,,
12450211,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,,1000442,EUR,1014595200,M,8,8,True,9.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,2.0,,26.0,15.0,6.7,4.0,0.0101203,0,,,,,2.0,2.0,1.0,,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
12450211,away,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,28,28,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,1.0,,26.0,11.0,6.9,2.0,0.150953,1,,,2.0,,4.0,1.0,,1.0,1.0,1.0,,,,0.1253,,2.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,
12450211,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,,992026,EUR,1008028800,M,19,19,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,,,11.0,14.0,7.3,2.0,0.00137137,1,,,,,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0427,,,,,,1.0,,,,,,,,,,,1.0,,,
12450211,away,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,,1463265,EUR,1047427200,F,21,21,True,4.0,2.0,1.0,,0.0,1.0,1.0,2.0,5.0,,1.0,,11.0,8.0,6.5,4.0,0.0882579,0,,Antoine Joujou,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,
12450211,away,Le Havre,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,,1154632,EUR,1116028800,F,46,46,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,1.0,2.0,,,1.074e-05,0,,Ilyes Housni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,away,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,,798306,EUR,765676800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,away,Le Havre,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,,1824137,EUR,1031529600,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,away,Le Havre,Stephan Zagadou,stephan-zagadou,S. Zagadou,D,29,186,159,M,,2073555,EUR,1224806400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,Stephan Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450211,away,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,,541426,EUR,727056000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
