match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches
10385495,home,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,30.0,21.0,15.0,6.0,16.0,18.0,5.0,12.0,6.0,2.0,2.0,90.0,37.0,7.3,9.0,0.0,0.0,0.00062187,0,0.2479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385495,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,33,33,False,84.0,81.0,2.0,2.0,46.0,48.0,35.0,36.0,1.0,,,90.0,96.0,7.5,7.0,0.2458,0.1525,0.0238981,2,,,,5.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10385495,home,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,74.0,72.0,3.0,2.0,50.0,50.0,22.0,24.0,6.0,,,90.0,88.0,7.8,3.0,0.0,0.0,0.0165234,0,,,,1.0,2.0,4.0,1.0,,,,,3.0,2.0,1.0,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,
10385495,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,False,71.0,62.0,4.0,3.0,35.0,38.0,27.0,33.0,13.0,,,90.0,79.0,7.2,9.0,0.0,0.0,0.0104156,0,,,,1.0,3.0,2.0,,,,,,,3.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10385495,home,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,False,32.0,28.0,,,13.0,15.0,15.0,18.0,6.0,,,84.0,52.0,7.0,11.0,0.0,0.0,0.184192,0,,,,,5.0,4.0,,1.0,,,,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,4.0,2.0,1.0,1.0,,,,,,,,,
10385495,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,86.0,73.0,12.0,10.0,29.0,31.0,44.0,55.0,8.0,,,84.0,103.0,6.8,21.0,0.1363,0.1178,0.0460635,3,,,,,10.0,1.0,3.0,1.0,2.0,1.0,,,1.0,2.0,,,,1.0,1.0,2.0,,4.0,,,,,,,,,,,,
10385495,home,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,59.0,53.0,2.0,,19.0,21.0,34.0,38.0,9.0,,,75.0,69.0,7.2,6.0,0.0,0.0,0.0378279,0,,,,,2.0,6.0,2.0,,,,,,1.0,,,,,6.0,3.0,,,,,,,True,,,,,,,,
10385495,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,M,21,21,False,41.0,32.0,3.0,,14.0,17.0,21.0,34.0,3.0,,,90.0,80.0,6.8,25.0,0.3916,0.0,0.140384,2,,,,2.0,8.0,5.0,,1.0,1.0,,,3.0,,4.0,,1.0,,3.0,3.0,3.0,10.0,3.0,,,2.0,,1.0,3.0,1.0,1.0,,,,
10385495,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,22.0,17.0,1.0,,6.0,6.0,12.0,18.0,4.0,,,68.0,40.0,7.5,10.0,0.1581,0.0,0.267144,2,,,,,2.0,8.0,1.0,1.0,2.0,,,,,2.0,3.0,,,1.0,1.0,,2.0,4.0,4.0,1.0,3.0,,,1.0,1.0,,,,,
10385495,home,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,22.0,18.0,1.0,1.0,4.0,5.0,15.0,20.0,3.0,,,90.0,37.0,7.0,9.0,0.3347,0.8619,0.0918516,1,,,,3.0,9.0,3.0,1.0,,,1.0,,3.0,,3.0,,3.0,,,,5.0,3.0,,,1.0,2.0,,,1.0,1.0,,,,,
