match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_dispossessed,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,stat_keyPass,captain,stat_punches,stat_goals,stat_hitWoodwork
12499408,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,12.0,9.0,4.0,3.0,0.0,2.0,2.0,7.0,14.0,,4.0,4.0,2.0,,3.0,,,,,75.0,36.0,6.3,20.0,,0.010016,0,,,,2.0,12.0,4.0,,,,,,,2.0,1.0,,,4.0,7.0,4.0,,,,,,,,
12499408,home,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,4.0,4.0,,,,1.0,,,,,45.0,13.0,6.8,4.0,0.151,0.00496784,1,,,,2.0,3.0,,1.0,,,0.5577,,,,,,,1.0,1.0,,,,,,,,,
12499408,home,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,True,9.0,8.0,,,0.0,1.0,2.0,7.0,11.0,,1.0,1.0,1.0,,1.0,,,,,25.0,22.0,6.7,7.0,,0.0132565,0,,,,1.0,2.0,,,,,,,1.0,,,,,1.0,,4.0,,,,,,,,
12499408,home,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,20,20,True,15.0,9.0,2.0,,0.0,5.0,5.0,6.0,16.0,2.0,3.0,,,,2.0,,,,,25.0,25.0,6.9,11.0,,0.160933,0,,,,,,,,,,,,,,,,1.0,,1.0,6.0,2.0,,,2.0,,,,
12499408,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,4.0,1.0,1.0,,0.0,,,2.0,5.0,,1.0,,,,,,,,,15.0,8.0,6.6,5.0,,0.0265647,0,,,,1.0,1.0,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,
12499408,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,15.0,2.0,6.4,,,0.191897,0,,Kevin,Volland,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,
12499408,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Timon Weiner,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,False,47.0,25.0,30.0,8.0,0.0,20.0,22.0,5.0,25.0,3.0,3.0,,,,15.0,3.0,5.0,1.0,1.0,90.0,62.0,8.0,23.0,,0.00108229,0,0.8436,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,
12499408,away,Holstein Kiel,Timo Becker,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,D,17,17,False,24.0,19.0,,,0.0,16.0,18.0,4.0,7.0,2.0,5.0,1.0,1.0,,3.0,,,,,70.0,43.0,7.2,7.0,,0.0243283,0,,,,4.0,5.0,1.0,,,,,7.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,,,True,,,
12499408,away,Holstein Kiel,David Zec,zec-david,D. Zec,D,26,185,265,M,887911,EUR,947030400,D,26,26,False,48.0,43.0,3.0,3.0,0.0,36.0,37.0,7.0,11.0,3.0,5.0,1.0,1.0,,4.0,,,,,83.0,62.0,7.2,5.0,,0.00284982,0,,,,2.0,3.0,1.0,,,,,7.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,
12499408,away,Holstein Kiel,Marco Komenda,marco-komenda,M. Komenda,D,3,187,42,M,579260,EUR,848966400,D,3,3,False,41.0,31.0,12.0,5.0,0.0,23.0,27.0,8.0,16.0,2.0,6.0,1.0,1.0,,6.0,,,,,90.0,62.0,7.5,12.0,,0.00920245,0,,,,2.0,3.0,,,,1.0,,8.0,,2.0,2.0,,1.0,,,2.0,,,,,,,,
12499408,away,Holstein Kiel,Lasse Rosenboom,lasse-rosenboom,L. Rosenboom,M,23,190,90,M,980616,EUR,1011398400,M,23,23,False,12.0,8.0,1.0,,0.0,2.0,4.0,7.0,10.0,3.0,9.0,1.0,1.0,,5.0,,,,,90.0,47.0,7.5,12.0,0.0758,0.297295,1,,,,7.0,9.0,,1.0,,2.0,0.2317,3.0,,2.0,1.0,,3.0,,3.0,2.0,1.0,2.0,,1.0,,,,
12499408,away,Holstein Kiel,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,False,29.0,20.0,3.0,2.0,0.0,16.0,17.0,4.0,12.0,11.0,16.0,,,1.0,2.0,,,,,90.0,53.0,7.7,12.0,0.0656,0.0044282,2,,,,2.0,4.0,1.0,,1.0,,,9.0,1.0,3.0,2.0,,3.0,1.0,2.0,,,1.0,,,,,,
12499408,away,Holstein Kiel,Magnus Knudsen,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,False,24.0,23.0,,,0.0,16.0,17.0,7.0,7.0,1.0,2.0,,,1.0,1.0,,,,,90.0,40.0,6.8,1.0,0.0919,0.0192652,1,,,,1.0,5.0,2.0,,,2.0,,11.0,,1.0,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Max Geschwill,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,M,14,14,False,16.0,13.0,1.0,,0.0,9.0,11.0,4.0,7.0,1.0,1.0,1.0,,,2.0,,,,,83.0,38.0,6.8,10.0,0.2774,0.0100561,1,,,,1.0,3.0,,,1.0,1.0,,7.0,2.0,,,,,,1.0,2.0,,,,1.0,,,,
12499408,away,Holstein Kiel,Armin Gigović,armin-gigovic,A. Gigović,M,37,187,1508,M,988893,EUR,1018051200,F,37,37,False,15.0,12.0,,,0.0,10.0,10.0,2.0,6.0,1.0,5.0,5.0,1.0,,1.0,,,,,59.0,31.0,7.1,11.0,0.1915,0.0004391,1,,,,3.0,8.0,,1.0,,1.0,0.2924,1.0,,3.0,,,,,3.0,1.0,,,,,,,1.0,
12499408,away,Holstein Kiel,Phil Harres,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,False,10.0,6.0,2.0,1.0,0.0,,2.0,6.0,8.0,2.0,3.0,1.0,,,2.0,,,,,71.0,15.0,6.4,7.0,,0.00791088,0,,,,6.0,10.0,1.0,,,3.0,,,,,,,1.0,,2.0,,,,1.0,,,,,
12499408,away,Holstein Kiel,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,28.0,14.0,2.0,,0.0,3.0,8.0,13.0,23.0,3.0,9.0,2.0,2.0,2.0,2.0,,,,,90.0,55.0,8.1,19.0,0.0635,0.238828,3,,,,5.0,8.0,1.0,1.0,,1.0,0.0622,3.0,1.0,,,,4.0,1.0,,3.0,2.0,,,3.0,,,,1.0
12499408,away,Holstein Kiel,Lewis Holtby,lewis-holtby,L. Holtby,M,90,176,208,M,1135884,EUR,653616000,M,10,10,True,16.0,10.0,1.0,,0.0,4.0,6.0,7.0,12.0,,2.0,,,,1.0,,,,,31.0,25.0,6.7,7.0,,0.292981,0,,Lewis,Holtby,4.0,5.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,,2.0,1.0,,,1.0,,,,
12499408,away,Holstein Kiel,Marko Ivezić,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,M,6,6,True,,,,,0.0,,,,,2.0,3.0,,,1.0,,,,,,20.0,8.0,6.8,,0.2495,,1,,,,,1.0,,,,1.0,,4.0,,1.0,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Steven Skrzybski,steven-skrzybski,S. Skrzybski,F,7,173,278,M,122573,EUR,722044800,F,7,7,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,3.0,,,,,19.0,9.0,6.8,2.0,,0.00826777,0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,
12499408,away,Holstein Kiel,Dominik Javorček,dominik-javorcek,D. Javorček,D,37,183,151,M,964152,EUR,1036195200,D,33,33,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,15.0,7.0,6.7,2.0,,7.13e-06,0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,
12499408,away,Holstein Kiel,Marvin Schulz,marvin-schulz,M. Schulz,M,10,186,43,M,254445,EUR,790128000,M,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,15.0,4.0,6.6,,,1.22e-06,0,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Marcel Engelhardt,marcel-engelhardt,M. Engelhardt,G,31,191,25,M,126531,EUR,733968000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Thomas Dähne,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Fiete Arp,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499408,away,Holstein Kiel,Andu Yobel Kelati,andu-yobel-kelati,A. Y. Kelati,F,16,181,53,M,1021087,EUR,1029196800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
