match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_penaltyWon,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_errorLeadToAGoal
14131927,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189.0,2669,M,947893,EUR,993945600,G,42,42,False,17.0,14.0,6.0,3.0,0.0,13.0,13.0,1.0,4.0,4.0,1.0,1.0,56.0,19.0,5.7,3.0,0.00025875,0,0.02,0.0,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177.0,69,M,1001662,EUR,901843200,D,2,2,False,29.0,20.0,7.0,2.0,0.0,8.0,9.0,12.0,20.0,3.0,3.0,,90.0,52.0,7.5,14.0,0.0151655,1,0.15,0.22,0.43,Zé,Carlos,True,1.0,2.0,3.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0221,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186.0,83,M,1114164,EUR,1045699200,D,4,4,False,38.0,36.0,2.0,2.0,0.0,23.0,23.0,13.0,15.0,3.0,1.0,,90.0,51.0,7.0,5.0,0.00857702,0,0.15,0.15,0.23,Marvin,Elimbi,,2.0,,4.0,3.0,,1.0,1.0,,5.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187.0,415,M,800348,EUR,749088000,D,39,39,False,27.0,27.0,,,0.0,22.0,22.0,5.0,5.0,1.0,1.0,,90.0,36.0,7.7,,0.00282641,0,0.05,0.06,0.38,,,,,2.0,1.0,3.0,,,,,5.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Ghislain Konan,ghislain-konan,G. Konan,D,3,176.0,2821,M,831781,EUR,820022400,D,3,3,False,34.0,26.0,1.0,,0.0,15.0,19.0,11.0,15.0,9.0,,,84.0,63.0,7.1,15.0,0.0121411,0,-0.01,0.07,0.3,Ghislain,Konan,,1.0,2.0,2.0,6.0,,3.0,1.0,,3.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178.0,226,M,989837,EUR,991008000,M,5,5,False,37.0,35.0,3.0,3.0,0.0,22.0,23.0,13.0,14.0,5.0,2.0,,90.0,42.0,6.9,2.0,0.0426657,0,0.07,0.37,0.14,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176.0,196,M,611880,EUR,783561600,M,77,77,False,18.0,15.0,,,0.0,3.0,4.0,12.0,14.0,1.0,,,60.0,25.0,6.9,6.0,0.14449,2,0.32,0.24,-0.01,,,,3.0,,1.0,,1.0,,,,,,,,,0.1349,-0.35,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184.0,131,M,1084746,EUR,999043200,M,95,95,False,23.0,19.0,,,0.0,8.0,8.0,11.0,15.0,3.0,,,67.0,37.0,6.7,9.0,0.0595623,3,0.11,0.28,0.15,,,,,,3.0,4.0,1.0,2.0,2.0,1.0,,,2.0,2.0,,0.1161,-0.51,2.0,,,1.0,,,2.0,2.0,0.2625,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Luís Esteves,luis-esteves,L. Esteves,M,10,171.0,237,M,1097527,EUR,892080000,M,10,10,False,34.0,31.0,2.0,1.0,0.0,14.0,14.0,17.0,20.0,4.0,2.0,,90.0,51.0,6.8,10.0,0.096287,2,0.36,0.17,-0.08,Luís,Esteves,,5.0,,7.0,2.0,,,,,,2.0,,,2.0,0.1213,-0.52,3.0,,,2.0,1.0,1.0,3.0,1.0,0.0695,2.0,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172.0,474,M,1032547,EUR,1046390400,M,11,11,False,12.0,10.0,1.0,,0.0,2.0,2.0,8.0,10.0,1.0,1.0,,60.0,25.0,6.6,5.0,0.00948292,2,-0.08,-0.51,-0.08,Joelson Mendes,,,1.0,,3.0,5.0,,1.0,1.0,,,,2.0,1.0,2.0,0.0583,-0.36,,,,2.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184.0,2627,M,1101174,EUR,1073001600,F,9,9,False,17.0,9.0,,,0.0,1.0,2.0,8.0,15.0,3.0,,,68.0,33.0,8.4,15.0,0.089204,2,0.04,0.19,-0.04,Pablo Felipe Pereira de Jesus,,,,2.0,5.0,3.0,3.0,1.0,,,1.0,1.0,1.0,,,1.0012,0.74,,,,2.0,,,2.0,2.0,1.2048,1.0,1.0,2.0,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189.0,80,M,862060,EUR,900892800,G,99,99,True,17.0,3.0,17.0,3.0,0.0,,1.0,3.0,16.0,5.0,,,30.0,22.0,7.7,14.0,0.00060169,0,0.07,-0.06,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.5915,0.7064,0.47,,,,,,,,,
14131927,home,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190.0,54,M,1004444,EUR,1030406400,D,45,45,True,7.0,3.0,2.0,,0.0,2.0,2.0,1.0,5.0,3.0,,,30.0,14.0,6.6,7.0,0.000653,0,0.0,-0.48,0.17,Jonathan,Mutombo,,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,M,6,172.0,109,M,1138915,EUR,1004400000,M,6,6,True,7.0,4.0,1.0,,0.0,,,4.0,7.0,,,,23.0,12.0,6.7,6.0,0.00663121,0,0.16,0.03,0.0,Zé Carlos,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Gustavo Varela,gustavo-varela,G. Varela,F,89,184.0,562,M,1146305,EUR,1107043200,F,89,89,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,2.0,,22.0,19.0,6.5,4.0,0.0403026,3,0.12,0.27,0.13,Gustavo,Varela,,,2.0,6.0,7.0,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,4.0,0.9348,-0.9,2.0,,1.0,1.0,,,1.0,2.0,0.7448,,,,,,,,,2.0,1.0,1.0,,,,,,
14131927,home,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187.0,60,M,1142261,EUR,1094342400,D,48,48,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,,,15.0,4.0,6.7,1.0,0.00034177,0,0.02,-0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Gonçalo Maia Pereira,goncalo-maia-pereira,G. M. Pereira,M,82,173.0,14,M,2158739,EUR,1133308800,M,82,82,True,,,,,,,,,,,,,,,,,,0,,,,Gonçalo ,Maia Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170.0,42,M,949449,EUR,871776000,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,Sergio,Bermejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Agustín Moreira,moreira-agustin,A. Moreira,M,27,174.0,68,M,1799336,EUR,991008000,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,Agustín,Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,home,Gil Vicente,Martin Fernández,martin-fernandez,M. Fernández,M,32,171.0,78,M,1083277,EUR,1056326400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,Martin,Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131927,away,CF Estrela Amadora,Renan Ribeiro,renan-ribeiro,R. Ribeiro,G,40,193.0,156,M,82598,EUR,638150400,G,40,40,False,30.0,22.0,13.0,5.0,0.0,22.0,25.0,,5.0,12.0,1.0,1.0,90.0,45.0,7.1,8.0,0.00016212,0,0.04,0.0,-0.38,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,2.0,5.0,0.7756,0.2817,0.58,,,,1.0,1.0,2.0,1.0,,
14131927,away,CF Estrela Amadora,Luan Patrick,luan-patrick,Luan Patrick,D,30,190.0,249,M,1002565,EUR,1011484800,D,30,30,False,70.0,57.0,14.0,8.0,0.0,37.0,43.0,20.0,27.0,5.0,,,90.0,89.0,7.5,15.0,0.102659,0,0.3,0.21,-0.02,,,,2.0,1.0,3.0,5.0,,,,,6.0,3.0,4.0,4.0,,,,1.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
14131927,away,CF Estrela Amadora,Bernardo Schappo,schappo-bernardo,B. Schappo,D,14,191.0,188,M,1017590,EUR,922060800,D,14,14,False,71.0,58.0,11.0,4.0,0.0,40.0,44.0,18.0,27.0,2.0,2.0,,90.0,85.0,7.1,14.0,0.0269802,0,0.23,0.22,-0.15,,,,,5.0,2.0,9.0,,,,,4.0,2.0,3.0,1.0,1.0,0.0507,-0.13,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131927,away,CF Estrela Amadora,Atanas Chernev,chernev-atanas,A. Chernev,D,16,193.0,204,M,1031642,EUR,1017014400,D,79,79,False,26.0,22.0,2.0,1.0,0.0,17.0,21.0,5.0,5.0,1.0,1.0,,60.0,29.0,5.3,4.0,0.00644837,0,0.05,0.02,-0.71,,,,,,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
