match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAGoal,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_hitWoodwork
14073461,home,Chesterfield,Will Grigg,will-grigg,W. Grigg,F,9,180.0,286,M,45863,EUR,678499200,F,9,9,False,19.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,16.0,2.0,,,68.0,31.0,6.2,12.0,,0,-0.19,-0.52,-0.01,,,2.0,7.0,4.0,,,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,3.0,,,1.0,,,
14073461,home,Chesterfield,Tom Naylor,tom-naylor,T. Naylor,M,4,188.0,30,M,143895,EUR,678067200,M,4,4,True,34.0,31.0,2.0,1.0,0.0,17.0,18.0,14.0,16.0,3.0,,,51.0,40.0,6.4,4.0,,0,0.07,0.05,-0.09,,1.0,,3.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
14073461,home,Chesterfield,Dylan Duffy,dylan-duffy,D. Duffy,M,11,189.0,63,M,1068781,EUR,1038441600,M,11,11,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,6.0,2.0,,,22.0,24.0,6.7,10.0,,1,-0.14,0.16,0.14,,5.0,1.0,2.0,4.0,,,1.0,2.0,,,,,,,1.0,,,,0.01,,,,2.0,,,,2.0,,,,,,
14073461,home,Chesterfield,Lee Bonis,lee-bonis,L. Bonis,F,10,186.0,123,M,1063940,EUR,933638400,F,10,10,True,1.0,,,,0.0,,,,1.0,,,,22.0,2.0,6.3,2.0,,0,-0.02,,0.0,,,1.0,4.0,1.0,,,,,1.0,,3.0,,,,,,,,,Lee Bonis,,,,,,,1.0,,,,,,
14073461,home,Chesterfield,Liam Mandeville,liam-mandeville,L. Mandeville,M,7,180.0,23,M,793690,EUR,856137600,M,7,7,True,13.0,9.0,1.0,,0.0,,,9.0,13.0,,,,14.0,19.0,6.7,5.0,,1,0.03,0.02,0.13,,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,0.01,,,1.0,,,,,,,,,,,
14073461,home,Chesterfield,Luke Butterfield,luke-butterfield,L. Butterfield,M,24,175.0,24,M,1144948,EUR,1064793600,M,16,16,True,11.0,6.0,1.0,,0.0,,4.0,6.0,7.0,1.0,,,14.0,15.0,6.5,6.0,,1,-0.02,0.01,-0.03,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,,,,,-0.2,,,,,,,,,,,,,,
14073461,home,Chesterfield,Ryan Boot,ryan-boot,R. Boot,G,23,185.0,13,M,313096,EUR,784339200,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073461,home,Chesterfield,Ryheem Sheckleford,ryheem-sheckleford,R. Sheckleford,D,2,175.0,14,M,957261,EUR,864086400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073461,home,Chesterfield,Jamie Grimes,jamie-grimes,J. Grimes,D,5,188.0,15,M,73451,EUR,661824000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073461,home,Chesterfield,Adam Lewis,adam-lewis,A. Lewis,M,3,175.0,89,M,826137,EUR,942019200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073461,away,Mansfield Town,Liam Roberts,liam-roberts,L. Roberts,G,1,183.0,46,M,879657,EUR,785376000,G,1,1,False,26.0,7.0,20.0,2.0,0.0,5.0,7.0,2.0,19.0,10.0,4.0,5.0,90.0,39.0,7.4,19.0,0.3943,0,0.05,0.0,0.36,0.36,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,
14073461,away,Mansfield Town,Rhys Oates,rhys-oates,R. Oates,F,18,183.0,33,M,309288,EUR,786499200,D,18,18,False,5.0,3.0,2.0,,0.0,1.0,3.0,2.0,2.0,,,,36.0,12.0,8.1,4.0,,1,0.01,0.3,0.27,,,1.0,,2.0,3.0,,,1.0,,,,,,,1.0,,,,0.53,,,,,,,,2.0,,,,,1.0,
14073461,away,Mansfield Town,Jordan Bowery,jordan-bowery,J. Bowery,D,9,185.0,33,M,40852,EUR,678412800,D,9,9,False,16.0,9.0,3.0,,0.0,5.0,7.0,4.0,9.0,1.0,,,90.0,28.0,6.5,11.0,,0,0.1,0.02,0.39,,,,6.0,1.0,4.0,1.0,1.0,,3.0,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,
14073461,away,Mansfield Town,Ryan Sweeney,ryan-sweeney,R. Sweeney,D,5,193.0,34,M,777219,EUR,861062400,D,5,5,False,17.0,14.0,1.0,,0.0,14.0,15.0,,2.0,4.0,,,77.0,35.0,7.0,5.0,,3,-0.02,0.07,0.31,,,1.0,4.0,5.0,8.0,,2.0,2.0,,True,2.0,1.0,,1.0,1.0,,,,-0.47,,,,,,,,,1.0,1.0,,,,
14073461,away,Mansfield Town,Baily Cargill,baily-cargill,B. Cargill,D,6,192.0,18,M,369020,EUR,813542400,D,6,6,False,26.0,22.0,6.0,4.0,0.0,10.0,11.0,12.0,15.0,3.0,,,90.0,38.0,7.0,5.0,,0,0.3,0.04,0.2,,,3.0,7.0,3.0,6.0,,,,2.0,,4.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,
14073461,away,Mansfield Town,Frazer Blake-Tracy,frazer-blake-tracy,F. Blake-Tracy,D,20,183.0,11,M,990370,EUR,810691200,D,20,20,False,19.0,13.0,6.0,1.0,0.0,6.0,8.0,7.0,11.0,4.0,,,65.0,31.0,6.7,10.0,,1,0.09,0.08,-0.09,,,1.0,3.0,2.0,,,,1.0,,,,,,1.0,,,,,-0.22,,,,1.0,,,,2.0,2.0,,,,,
14073461,away,Mansfield Town,Aaron Lewis,aaron-lewis,A. Lewis,M,8,183.0,24,M,920621,EUR,898819200,M,8,8,False,16.0,9.0,1.0,,0.0,4.0,4.0,5.0,12.0,3.0,,,90.0,40.0,7.3,12.0,,2,0.2,-0.37,-0.19,,5.0,2.0,8.0,10.0,3.0,,6.0,2.0,2.0,,1.0,1.0,,,2.0,2.0,3.0,,0.15,,,3.0,,,3.0,,1.0,4.0,,,,,1.0
14073461,away,Mansfield Town,George Maris,george-maris,G. Maris,M,10,180.0,25,M,581598,EUR,826070400,M,10,10,False,20.0,16.0,4.0,2.0,0.0,9.0,11.0,7.0,9.0,3.0,,,65.0,34.0,7.2,6.0,,0,-0.01,0.04,0.25,,,1.0,3.0,5.0,5.0,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,2.0,,,,,
14073461,away,Mansfield Town,Nathan Moriah-Welsh,nathan-moriah-welsh,N. Moriah-Welsh,M,22,172.0,76,M,1109909,EUR,1016409600,M,22,22,False,25.0,18.0,1.0,1.0,0.0,7.0,11.0,11.0,14.0,6.0,,,90.0,36.0,6.6,10.0,,0,0.16,-0.1,-0.08,,,1.0,5.0,3.0,2.0,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,Nathan Moriah-Welsh,,,,,,,2.0,2.0,,,,,
14073461,away,Mansfield Town,Kyle McAdam,kyle-mcadam,K. Mcadam,M,26,184.0,17,M,1136415,EUR,1103846400,M,21,21,False,10.0,6.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,,,90.0,36.0,6.7,13.0,,0,0.11,0.12,0.2,,4.0,1.0,10.0,5.0,2.0,,2.0,2.0,2.0,,4.0,2.0,,,,2.0,2.0,,,,,1.0,2.0,,1.0,,2.0,,,,,,
14073461,away,Mansfield Town,Dom Dwyer,dom-dwyer,D. Dwyer,F,14,176.0,57,M,224590,EUR,649296000,F,14,14,False,6.0,4.0,,,1.0,2.0,2.0,2.0,4.0,2.0,,,45.0,12.0,6.4,5.0,,1,-0.14,-0.3,0.13,,,1.0,7.0,3.0,,,,1.0,,,5.0,2.0,,,,,,,0.02,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,
14073461,away,Mansfield Town,Will Evans,will-evans,W. Evans,F,11,185.0,124,M,1067573,EUR,867715200,F,11,11,True,11.0,6.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,4.0,,,54.0,28.0,7.8,11.0,,1,-0.01,0.37,0.16,,1.0,1.0,6.0,4.0,,,1.0,2.0,1.0,,3.0,1.0,,,1.0,1.0,1.0,,0.54,,,,1.0,,,,3.0,,,2.0,,1.0,
14073461,away,Mansfield Town,Elliott Hewitt,elliott-hewitt,E. Hewitt,D,4,180.0,19,M,152092,EUR,770256000,D,4,4,True,15.0,6.0,4.0,,0.0,2.0,6.0,4.0,9.0,4.0,,,45.0,28.0,7.1,11.0,,0,-0.05,,0.32,,2.0,3.0,1.0,6.0,3.0,,3.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
14073461,away,Mansfield Town,Jamie McDonnell,jamie-mcdonnell,J. McDonnell,M,38,183.0,101,M,1136418,EUR,1076889600,M,15,15,True,5.0,2.0,,,0.0,2.0,5.0,,,,,,25.0,11.0,6.6,3.0,,0,-0.06,0.04,-0.03,,,1.0,2.0,3.0,2.0,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
14073461,away,Mansfield Town,Stephen McLaughlin,stephen-mclaughlin,S. McLaughlin,M,3,178.0,29,M,110008,EUR,645321600,D,3,3,True,6.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,,,25.0,20.0,7.2,5.0,,1,0.03,,0.34,,,1.0,,3.0,6.0,,1.0,1.0,,,,,,1.0,,,1.0,,-0.04,,,,,,,,,,,,,,
14073461,away,Mansfield Town,Regan Hendry,regan-hendry,R. Hendry,M,24,176.0,27,M,847122,EUR,885340800,M,24,24,True,7.0,3.0,1.0,1.0,0.0,,2.0,3.0,5.0,,,,13.0,9.0,6.7,4.0,,0,0.02,-0.22,0.2,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073461,away,Mansfield Town,Owen Mason,owen-mason,O. Mason,G,12,,25,M,1166776,EUR,1080086400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Owen Mason,,,,,,,,,,,,,
14073461,away,Mansfield Town,Elliot Hartmann,elliot-hartmann,E. Hartmann,D,,176.0,2,M,2219641,EUR,1161043200,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Elliot Hartmann,,,,,,,,,,,,,
14073461,away,Mansfield Town,Jakub Kruszynski,jakub-kruszynski,J. Kruszynski,M,31,175.0,12,M,1527695,EUR,691459200,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Jakub Kruszynski,,,,,,,,,,,,,
14073461,away,Mansfield Town,Finn Flanagan,finn-flanagan,F. Flanagan,M,30,189.0,4,M,1549758,EUR,1115164800,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Finn Flanagan,,,,,,,,,,,,,
