match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_goalAssist,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,player_firstName,player_lastName,player_sofascoreId
10437207,home,Bolton Wanderers,Elias Kachunga,elias-kachunga,E. Kachunga,F,178.0,80,M,114066,EUR,703900800,F,24,24,False,26.0,21.0,2.0,1.0,3.0,3.0,18.0,23.0,2.0,7.0,,1.0,,,,,,90.0,44.0,9.0,8.0,4,10,,,,2.0,4.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,,3.0,1.0,1.0,,,,,
10437207,home,Bolton Wanderers,Jack Iredale,jack-iredale,J. Iredale,D,184.0,73,M,892093,EUR,830995200,D,14,14,True,35.0,25.0,6.0,4.0,9.0,11.0,17.0,26.0,,4.0,1.0,4.0,,,,,,45.0,51.0,7.5,13.0,1,15,,2.0,1.0,,,2.0,2.0,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,
10437207,home,Bolton Wanderers,Conor Bradley,bradley-conor,C. Bradley,D,181.0,15948,M,1008402,EUR,1057708800,D,21,21,True,9.0,9.0,,,6.0,6.0,3.0,3.0,,,,1.0,,,,,,15.0,14.0,7.2,,1,12,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,conorbradley03
10437207,home,Bolton Wanderers,Nelson Khumbeni,nelson-khumbeni,N. Khumbeni,M,171.0,23,M,994571,EUR,1034553600,M,38,38,True,5.0,5.0,,,3.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,11.0,7.0,6.6,1.0,0,27,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10437207,home,Bolton Wanderers,Oladapo Afolayan,oladapo-afolayan,O. Afolayan,F,180.0,304,M,871621,EUR,873936000,F,17,17,True,1.0,1.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,11.0,5.0,7.5,1.0,1,21,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,
10437207,home,Bolton Wanderers,Lamine Toure,lamine-toure,L. Toure,D,,1,M,1394954,EUR,1072224000,D,43,43,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,Lamine Toure,,
10437207,home,Bolton Wanderers,James Trafford,james-trafford,J. Trafford,G,197.0,21835,M,980643,EUR,1034208000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,home,Bolton Wanderers,Aaron Morley,aaron-morley,A. Morley,M,183.0,54,M,846071,EUR,951609600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,home,Bolton Wanderers,Kyle Dempsey,kyle-dempsey,K. Dempsey,M,178.0,30,M,377170,EUR,811296000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,home,Bolton Wanderers,Amadou Bakayoko,amadou-bakayoko,A. Bakayoko,F,193.0,131,M,548704,EUR,820454400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,away,Salford City,Tom King,tom-king,T. King,G,186.0,323,M,603922,EUR,794707200,G,1,1,False,50.0,36.0,23.0,10.0,30.0,33.0,6.0,17.0,,,1.0,7.0,,,,,,90.0,57.0,5.1,14.0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,away,Salford City,Luke Bolton,bolton-luke,L. Bolton,D,174.0,79,M,859764,EUR,939254400,D,24,24,False,36.0,29.0,6.0,2.0,17.0,19.0,13.0,21.0,,3.0,2.0,9.0,,,,,,90.0,63.0,5.6,16.0,0,27,,4.0,1.0,1.0,9.0,1.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,
10437207,away,Salford City,Theo Vassell,theo-vassell,T. Vassell,D,184.0,15,M,823907,EUR,852163200,D,42,42,False,37.0,34.0,1.0,1.0,32.0,35.0,2.0,2.0,1.0,3.0,5.0,1.0,,,,,,90.0,54.0,6.3,4.0,0,42,,,,,2.0,2.0,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,
10437207,away,Salford City,Ryan Leak,ryan-leak,R. Leak,D,191.0,13,M,899110,EUR,888624000,D,26,26,False,44.0,37.0,9.0,5.0,31.0,34.0,6.0,10.0,2.0,4.0,2.0,7.0,,,,,,66.0,54.0,6.2,11.0,0,,,,,,3.0,,,,,1.0,1.0,1.0,4.0,2.0,,,1.0,1.0,,,,,,,,,,,
10437207,away,Salford City,Kevin Berkoe,kevin-berkoe,K. Berkoe,M,178.0,26,M,987543,EUR,994291200,D,23,23,False,38.0,31.0,4.0,2.0,19.0,22.0,15.0,20.0,2.0,5.0,,5.0,,,,,,90.0,63.0,6.2,13.0,0,30,,4.0,3.0,,3.0,4.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
10437207,away,Salford City,Elliot Watt,elliot-watt,E. Watt,M,175.0,174,M,942060,EUR,952732800,M,6,6,False,61.0,51.0,19.0,11.0,32.0,37.0,21.0,30.0,,4.0,3.0,4.0,,,,,,90.0,80.0,6.7,17.0,0,20,,6.0,2.0,2.0,6.0,1.0,1.0,,,,2.0,1.0,3.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,
10437207,away,Salford City,Jason Lowe,jason-lowe,J. Lowe,M,183.0,8,M,144194,EUR,683769600,M,4,4,False,50.0,45.0,7.0,6.0,29.0,31.0,16.0,19.0,4.0,6.0,2.0,5.0,,,,,,90.0,63.0,7.0,5.0,0,16,True,,,2.0,2.0,,,,,4.0,2.0,2.0,,,,,,,,,,,,,,,Jason,Lowe,
10437207,away,Salford City,Brandon Thomas-Asante,brandon-thomas-asante,B. Thomas-Asante,F,180.0,3119,M,846061,EUR,912384000,M,10,10,False,23.0,18.0,1.0,,7.0,9.0,11.0,16.0,1.0,4.0,,4.0,,,,,,90.0,38.0,6.8,12.0,2,23,,2.0,,1.0,4.0,2.0,1.0,,,1.0,,,1.0,,1.0,,,2.0,2.0,,,,2.0,1.0,,,,,
10437207,away,Salford City,Matthew Lund,matthew-lund,M. Lund,M,170.0,15,M,77153,EUR,659145600,M,8,8,False,14.0,11.0,1.0,,6.0,6.0,5.0,8.0,2.0,4.0,1.0,1.0,,,,,,66.0,18.0,6.4,3.0,0,,,,,,2.0,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
10437207,away,Salford City,Conor McAleny,conor-mcaleny,C. McAleny,F,178.0,23,M,103119,EUR,713577600,M,18,18,False,19.0,16.0,,,9.0,9.0,7.0,11.0,,4.0,,2.0,,,,,,90.0,40.0,6.2,14.0,2,14,,1.0,,,4.0,4.0,2.0,,,1.0,,,6.0,1.0,,,,2.0,1.0,,,,1.0,,1.0,,,,
10437207,away,Salford City,Matt Smith,matt-smith,M. Smith,F,198.0,76,M,156344,EUR,613180800,F,17,17,False,19.0,11.0,1.0,1.0,7.0,8.0,4.0,11.0,6.0,7.0,,1.0,,,,,,66.0,21.0,6.9,8.0,1,,,,,6.0,6.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,
10437207,away,Salford City,Ibou Touray,ibou-touray,I. Touray,D,177.0,175,M,606856,EUR,788227200,D,3,3,True,13.0,11.0,2.0,1.0,9.0,10.0,2.0,3.0,,1.0,2.0,1.0,,,,,,24.0,17.0,6.4,2.0,0,3,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10437207,away,Salford City,Ryan Watson,ryan-watson,R. Watson,M,185.0,9,M,255107,EUR,742003200,M,7,7,True,10.0,8.0,1.0,1.0,5.0,7.0,3.0,3.0,,,,1.0,,,,,,24.0,10.0,6.3,2.0,0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10437207,away,Salford City,Callum Hendry,callum-hendry,C. Hendry,F,176.0,48,M,888458,EUR,881539200,F,9,9,True,11.0,9.0,,,7.0,7.0,2.0,4.0,1.0,3.0,,,,,,,,24.0,18.0,6.3,4.0,1,66,,,,1.0,4.0,2.0,2.0,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,
10437207,away,Salford City,Joel Torrance,joel-torrance,J. Torrance,G,,11,M,1002228,EUR,1017705600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,away,Salford City,Josh O'Brien,josh-obrien,J. O'Brien,D,,1,M,1392223,EUR,1044662400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh O'Brien,,
10437207,away,Salford City,Matthew Sargent,matthew-sargent,M. Sargent,M,184.0,1,M,966606,EUR,995932800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matthew,Sargent,
10437207,away,Salford City,Adam Porter,adam-porter,A. Porter,M,186.0,2,M,1011213,EUR,995068800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,away,Salford City,Elliot Simões,elliot-simoes,E. Simões,F,172.0,99,M,986972,EUR,945648000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437207,away,Salford City,Marcus Dackers,marcus-dackers,M. Dackers,F,201.0,71,M,1127146,EUR,1042070400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Dackers,,
