match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated
12731927,home,Cuiabá,Clayson,,,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,F,25,25,False,25.0,23.0,1.0,,0.0,8.0,8.0,16.0,19.0,,6.0,,,,73.0,43.0,6.8,10.0,0.0694358,1,,2.0,1.0,,8.0,4.0,2.0,,,,3.0,2.0,,,4.0,0.0301,1.0,1.0,,1.0,,,1.0,3.0,,,,,,,
12731927,home,Cuiabá,Filipe Augusto,,,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,254561,EUR,745113600,M,5,5,True,29.0,26.0,2.0,2.0,0.0,12.0,15.0,14.0,14.0,,2.0,,,,31.0,33.0,6.7,5.0,0.0192159,1,,,,,2.0,,,,,,1.0,1.0,,,,0.1122,,1.0,,,1.0,0.0822,,,,,,,,,
12731927,home,Cuiabá,Railan,,,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,12.0,9.0,,,0.0,3.0,6.0,6.0,8.0,,2.0,,,,17.0,23.0,6.6,9.0,0.0133279,0,,2.0,,,4.0,4.0,,,1.0,1.0,,,,,1.0,,,6.0,2.0,,,,,,,,,,,,
12731927,home,Cuiabá,Denilson,Denilson,,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,True,17.0,17.0,,,0.0,9.0,9.0,8.0,8.0,,,,,,17.0,19.0,6.4,1.0,0.0153236,1,,,1.0,,3.0,,,,,,1.0,2.0,,1.0,,0.0331,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Eliel,Eliel,,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,17.0,2.0,6.7,,0.0016756,1,,,1.0,,1.0,,,,,,,,,1.0,,0.0931,1.0,,,,,,,,,,,,,,
12731927,home,Cuiabá,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181.0,393,M,904505,EUR,736128000,F,19,19,True,4.0,3.0,1.0,1.0,0.0,,1.0,3.0,6.0,,,,,,12.0,8.0,6.4,4.0,0.133704,1,,3.0,,1.0,,1.0,,,,,,,,1.0,,0.1673,1.0,,,,,,,,1.0,,,,,,
12731927,home,Cuiabá,Rhyan,Rhyan,,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Bruno Alves,,,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Juan Tavares,Juan Pablo,,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Tarcísio Muniz,Tarcísio Muniz,,tarcisio-muniz,T. Muniz,D,16,181.0,22,M,1517441,EUR,1062201600,M,59,59,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Gabriel,,,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Gabryel Vinicius,,,gabryel-vinicius,Gabryel Vinicius,M,84,168.0,24,M,1462225,EUR,1035763200,F,84,84,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,home,Cuiabá,Guilherme Madruga,Guilherme Madruga,,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Gabriel Vasconcelos,,,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,37.0,24.0,21.0,8.0,0.0,19.0,21.0,5.0,16.0,2.0,9.0,1.0,3.0,1.0,90.0,50.0,7.5,13.0,0.0264099,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,
12731927,away,Juventude,João Lucas,,,joao-lucas,J. Lucas,D,2,181.0,682,M,981019,EUR,889401600,D,2,2,False,28.0,22.0,6.0,2.0,0.0,14.0,18.0,8.0,13.0,1.0,1.0,,,,90.0,52.0,7.6,14.0,0.205988,0,,3.0,1.0,,5.0,5.0,,1.0,5.0,4.0,,4.0,,,,,2.0,,,,,,,,,,,,2.0,1.0,
12731927,away,Juventude,Danilo Boza,,,danilo-boza,D. Boza,D,3,184.0,230,M,924226,EUR,894412800,D,4,4,False,50.0,46.0,3.0,1.0,0.0,37.0,38.0,9.0,12.0,4.0,2.0,,,,90.0,58.0,7.1,4.0,0.00566987,1,,,2.0,3.0,3.0,5.0,,,,,,,,,,0.0562,,2.0,2.0,1.0,,,,1.0,,,,,,,
12731927,away,Juventude,Zé Marcos,,,ze-marcos,Z. Marcos,D,3,188.0,355,M,901700,EUR,886291200,D,3,3,False,52.0,48.0,5.0,2.0,0.0,38.0,39.0,10.0,13.0,3.0,1.0,,,,90.0,59.0,7.2,4.0,0.0163762,2,,,1.0,4.0,2.0,6.0,,,1.0,1.0,,,,,1.0,0.1574,,,,2.0,,,,1.0,,,,,,,
12731927,away,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,False,56.0,50.0,7.0,5.0,0.0,31.0,33.0,19.0,26.0,5.0,3.0,,,,89.0,85.0,7.2,13.0,0.00934022,1,,3.0,1.0,,5.0,3.0,1.0,,2.0,1.0,1.0,2.0,True,,1.0,0.0169,,,,,1.0,0.1961,,2.0,,,,,1.0,,
12731927,away,Juventude,Jádson,,,jadson,Jádson,M,16,171.0,454,M,243651,EUR,746668800,M,16,16,False,29.0,26.0,,,0.0,15.0,15.0,11.0,14.0,,5.0,,,,90.0,43.0,7.0,4.0,0.00680668,0,,,1.0,,3.0,5.0,,3.0,1.0,,,,,,3.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,
12731927,away,Juventude,Ronaldo,,,ronaldo,Ronaldo,M,16,175.0,619,M,824152,EUR,846028800,M,96,96,False,31.0,26.0,3.0,3.0,0.0,18.0,18.0,8.0,13.0,3.0,4.0,,,,90.0,42.0,6.7,8.0,0.00181633,0,,,3.0,1.0,7.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,
12731927,away,Juventude,Lucas Barbosa,Lucas Barbosa,,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,23.0,14.0,4.0,1.0,0.0,5.0,7.0,9.0,17.0,,4.0,,,,69.0,39.0,6.5,14.0,0.00616854,1,,1.0,4.0,1.0,6.0,5.0,,1.0,4.0,1.0,4.0,2.0,,,,0.1867,,,,,1.0,0.2457,,,1.0,,,,,,
12731927,away,Juventude,Nenê,,,nene,Nenê,M,10,181.0,1562,M,5672,EUR,364348800,M,10,10,False,27.0,18.0,3.0,1.0,0.0,7.0,8.0,15.0,29.0,,4.0,,,,69.0,45.0,7.6,17.0,0.352246,0,,10.0,1.0,,1.0,4.0,,,1.0,1.0,1.0,,,,3.0,,3.0,,,,,,4.0,,,,,,,,1.0
12731927,away,Juventude,Erick Farias,,,erick-farias,E. Farias,F,97,172.0,479,M,927667,EUR,852249600,M,7,7,False,16.0,12.0,1.0,1.0,0.0,5.0,6.0,7.0,10.0,,1.0,,,,45.0,20.0,6.7,5.0,0.0042674,0,,,,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
12731927,away,Juventude,Ronie Carrillo,,,ronie-carrillo,R. Carrillo,F,9,186.0,271,M,873891,EUR,842140800,F,79,79,False,13.0,11.0,,,0.0,3.0,5.0,8.0,8.0,,5.0,,,,84.0,18.0,7.0,3.0,0.0231766,1,,,3.0,2.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,,2.0,0.0899,,,,1.0,,,,1.0,,,,,,1.0,
12731927,away,Juventude,Diego Gonçalves,,,diego-goncalves,Diego Gonçalves,F,11,181.0,185,M,344077,EUR,774835200,F,13,13,True,12.0,9.0,1.0,,0.0,4.0,5.0,5.0,7.0,3.0,1.0,,,,45.0,25.0,6.7,6.0,0.0114559,1,,,2.0,1.0,4.0,5.0,,,1.0,1.0,3.0,,,,3.0,0.0191,,,,1.0,,,,2.0,,,,,,,
12731927,away,Juventude,Marcelinho,Marcelinho,,marcelinho,Marcelinho,M,99,164.0,258,M,1046439,EUR,1039564800,F,11,11,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,21.0,4.0,6.7,1.0,5e-06,1,,,,,,,,,,,,,,,,0.0749,,,,,1.0,0.0927,,,,,,,,,
12731927,away,Juventude,Jean Carlos,,,jean-carlos,J. Carlos,M,20,178.0,459,M,850475,EUR,698112000,M,20,20,True,8.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,5.0,,3.0,,,,21.0,12.0,6.9,4.0,0.0564828,1,,1.0,,1.0,,2.0,,1.0,,,,,,,1.0,0.016,1.0,,,1.0,,,1.0,,,,,,,,
12731927,away,Juventude,Edson Carioca,,,edson-carioca,E. Carioca,F,95,180.0,201,M,1048612,EUR,896918400,F,17,17,True,3.0,,,,0.0,,,,3.0,,,,,,15.0,8.0,6.6,3.0,,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Gabriel Inocêncio,Gabriel Inocêncio,,gabriel-inocencio,Gabriel Inocêncio,D,6,175.0,95,M,1047680,EUR,777340800,D,12,12,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Mateus Claus,,,mateus-claus,M. Claus,G,12,194.0,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Yan Souto,,,yan-souto,Y. Souto,D,2,188.0,105,M,1176038,EUR,1002240000,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Abner,Abner,,abner,Abner,D,23,189.0,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Davi Goes,Davi Goes,,davi-goes,D. Goes,M,88,185.0,129,M,1823607,EUR,1119398400,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Dudu Vieira,,,vieira-dudu,Dudu,M,8,175.0,62,M,870270,EUR,761702400,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171.0,231,M,922570,EUR,854582400,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731927,away,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178.0,814,M,158561,EUR,613008000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
