match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_shotOffTarget,stat_accurateCross,stat_punches,stat_ownGoals,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
10408343,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,27.0,12.0,21.0,6.0,9.0,14.0,3.0,13.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,34.0,6.3,15.0,0.0,0.0,0.00108721,0,-0.23191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408343,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,False,24.0,18.0,7.0,2.0,6.0,7.0,12.0,18.0,7.0,6.0,,4.0,,,78.0,49.0,6.3,14.0,0.0,0.0,0.0707193,0,,1.0,1.0,9.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10408343,home,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,16,16,False,32.0,30.0,4.0,3.0,26.0,27.0,4.0,5.0,6.0,6.0,1.0,3.0,,,90.0,45.0,7.0,4.0,0.0,0.0,0.00648973,0,,,2.0,3.0,,,,,1.0,2.0,3.0,2.0,1.0,1.0,,germanpezzella,2.0,1.0,,,,,,,,,,,,
10408343,home,Real Betis,Luiz Felipe,,,luiz-felipe,L. Felipe,D,5,187,1042,M,850035,EUR,858988800,D,19,19,False,25.0,18.0,1.0,1.0,15.0,19.0,3.0,6.0,2.0,6.0,,1.0,,,90.0,37.0,6.6,8.0,0.0,0.0,0.000990228,0,,,1.0,2.0,1.0,,,,6.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,
10408343,home,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,False,29.0,21.0,4.0,,6.0,8.0,15.0,24.0,3.0,5.0,,2.0,,,90.0,58.0,6.6,16.0,0.0,0.0,0.222828,0,,3.0,,3.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10408343,home,Real Betis,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,45.0,37.0,5.0,3.0,16.0,19.0,21.0,26.0,5.0,7.0,,5.0,,,90.0,57.0,6.8,10.0,0.0,0.0,0.0226191,0,,,,5.0,2.0,1.0,,,,1.0,3.0,1.0,,2.0,,guiido_rodriguez,,,,,,,,,,,,,,
10408343,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,False,33.0,28.0,1.0,1.0,13.0,15.0,15.0,18.0,6.0,7.0,,,,,62.0,46.0,6.7,8.0,0.0,0.0,0.0175993,0,,,3.0,6.0,,2.0,3.0,2.0,3.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,
10408343,home,Real Betis,Luiz Henrique,Luiz Henrique,,luiz-henrique,L. Henrique,M,11,182,12996,M,1035995,EUR,978393600,M,11,11,False,20.0,14.0,1.0,,5.0,7.0,9.0,13.0,8.0,8.0,,,,,77.0,42.0,6.3,16.0,0.0357,0.0,0.0138622,1,,,1.0,8.0,2.0,2.0,7.0,5.0,,,,3.0,2.0,2.0,1.0,luizhenrique_07,,,1.0,,,,,,,,,,,
10408343,home,Real Betis,Nabil Fekir,,,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,M,8,8,False,20.0,17.0,1.0,,7.0,8.0,10.0,14.0,6.0,2.0,,1.0,,,63.0,35.0,6.2,12.0,0.0331,0.0156421,0.0113016,1,,2.0,2.0,10.0,1.0,1.0,5.0,1.0,,,1.0,2.0,2.0,3.0,,NabilFekir,1.0,,,1.0,1.0,,,,,,,,,
10408343,home,Real Betis,Sergio Canales,,,sergio-canales,S. Canales,M,10,176,2979,M,41560,EUR,666662400,M,10,10,False,40.0,35.0,1.0,,11.0,11.0,24.0,30.0,4.0,3.0,,3.0,,,90.0,55.0,6.5,11.0,0.4617,0.0,0.0338526,2,,1.0,1.0,5.0,,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,,,True,1.0,,,,,,,
