match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalOffside,stat_shotOffTarget,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_accurateCross,stat_goals,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceMissed
12190340,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,20.0,14.0,1.0,1.0,3.0,5.0,11.0,15.0,9.0,,3.0,2.0,2.0,,,,90.0,40.0,8.7,15.0,0.0324703,4,,,2.0,12.0,,,,1.0,1.0,,5.0,5.0,,0.3582,1.0,3.0,1.1422,1.0,1.0,1.0,,5.0,,,,2.0,,,
12190340,home,Crystal Palace,Michael Olise,,,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,M,7,7,True,5.0,4.0,,,,,5.0,7.0,2.0,,1.0,,,,,,17.0,12.0,6.9,3.0,0.0358979,1,,2.0,,,,,1.0,,1.0,,,,1.0,0.0413,,,,2.0,,,,,,,1.0,,,,
12190340,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,3.0,2.0,,,,,3.0,4.0,1.0,,,,,,,,14.0,5.0,6.8,1.0,0.0207458,0,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,
12190340,home,Crystal Palace,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186,1219,M,,285989,EUR,842227200,M,44,44,True,5.0,3.0,,,,1.0,3.0,4.0,3.0,,,1.0,1.0,,,,14.0,7.0,6.6,3.0,0.00095462,0,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
12190340,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,home,Crystal Palace,Remi Matthews,,,remi-matthews,R. Matthews,G,31,184,206,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,home,Crystal Palace,James Tomkins,,,james-tomkins,J. Tomkins,D,,192,104,M,,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,home,Crystal Palace,David Ozoh,,,david-ozoh,D. Ozoh,M,18,183,315,M,,1212155,EUR,1115337600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,home,Crystal Palace,Naouirou Ahamada,,,naouirou-ahamada,N. Ahamada,M,8,183,454,M,,997104,EUR,1017360000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,home,Crystal Palace,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,25.0,18.0,9.0,2.0,17.0,20.0,1.0,5.0,,1.0,13.0,,,2.0,5.0,1.0,90.0,41.0,7.2,8.0,0.00012425,0,-0.4898,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12190340,away,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,False,64.0,52.0,6.0,1.0,35.0,44.0,17.0,20.0,10.0,2.0,4.0,8.0,5.0,,,,90.0,84.0,6.5,17.0,0.010778,0,,,2.0,8.0,4.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,
12190340,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,76.0,62.0,8.0,2.0,49.0,56.0,13.0,20.0,6.0,3.0,7.0,3.0,,,,,90.0,92.0,6.9,15.0,0.011013,1,,,3.0,4.0,,2.0,1.0,1.0,,,2.0,,,0.0067,,,,1.0,,1.0,,,,2.0,,,,,
12190340,away,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,56.0,39.0,4.0,1.0,31.0,37.0,9.0,20.0,6.0,4.0,8.0,2.0,2.0,,,,90.0,73.0,6.9,19.0,0.112177,0,,1.0,2.0,6.0,1.0,3.0,1.0,2.0,2.0,True,4.0,,,,,,,,,,,1.0,,1.0,1.0,,,,
12190340,away,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,False,31.0,17.0,3.0,,10.0,18.0,7.0,13.0,,1.0,7.0,,,,,,65.0,41.0,6.3,17.0,0.00955887,0,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
12190340,away,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,52.0,40.0,2.0,1.0,24.0,30.0,16.0,24.0,7.0,,1.0,4.0,3.0,,,,89.0,72.0,7.0,16.0,0.0264257,0,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,,,1.0,,,,1.0,
12190340,away,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,72.0,62.0,5.0,3.0,31.0,32.0,32.0,41.0,7.0,1.0,3.0,,,,,,90.0,94.0,7.0,19.0,0.216538,1,,1.0,1.0,9.0,,,2.0,2.0,1.0,,1.0,4.0,,0.0307,3.0,,,3.0,,1.0,,5.0,,2.0,1.0,,,,
12190340,away,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,False,33.0,25.0,5.0,,5.0,8.0,20.0,27.0,6.0,1.0,7.0,3.0,3.0,,,,89.0,68.0,6.5,18.0,0.0325904,1,,2.0,1.0,11.0,3.0,,4.0,3.0,1.0,,1.0,2.0,,0.0549,,1.0,0.0633,2.0,1.0,,,2.0,,,,,,,
12190340,away,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,38.0,30.0,3.0,2.0,7.0,8.0,24.0,33.0,11.0,,6.0,7.0,5.0,,,,90.0,58.0,7.0,13.0,0.0764341,1,,3.0,1.0,6.0,,,,2.0,1.0,,1.0,4.0,,0.1357,1.0,1.0,0.1004,2.0,,,,,,,1.0,,,,1.0
12190340,away,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,F,15,15,False,13.0,8.0,,,3.0,4.0,5.0,9.0,1.0,,2.0,,,,,,65.0,25.0,6.2,11.0,0.00733661,1,,,1.0,6.0,,1.0,2.0,1.0,,,,3.0,1.0,0.0371,,,,1.0,,,,1.0,,,,,,,
12190340,away,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,24.0,20.0,,,6.0,7.0,14.0,18.0,6.0,2.0,2.0,,,,,,90.0,40.0,7.1,9.0,0.0371165,1,,1.0,2.0,5.0,,,1.0,,1.0,,1.0,6.0,1.0,0.0589,5.0,,,,1.0,,,2.0,1.0,,,,,,
12190340,away,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,20,20,True,10.0,7.0,,,3.0,4.0,4.0,7.0,,,,,,,,,25.0,19.0,6.1,6.0,0.00501688,1,,1.0,,3.0,,,,1.0,,,,1.0,1.0,0.0374,,,,,,,,1.0,,,,,,,
12190340,away,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,5.0,3.0,,,2.0,2.0,1.0,4.0,,,,,,,,,25.0,7.0,6.5,4.0,0.00040821,0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.00016401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Joe White,,,joe-white,J. White,M,30,186,206,M,,994550,EUR,1033430400,M,40,40,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,4.435e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,,1125214,EUR,1088121600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Ben Parkinson,Ben Parkinson,,parkinson-ben,B. Parkinson,D,27,183,99,M,,1409087,EUR,1110412800,F,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190340,away,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
