match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,from,length,confirmed,description
11396464,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11396464,,,,,90,5.0,,1,,,card,Wout Weghorst,Time wasting,False,120866068.0,False,yellow,252215.0,Wout Weghorst,,,,,
11396464,,,,,90,2.0,,1,,,substitution,,,,121964005.0,True,regular,,,False,,,,
11396464,,,,,90,,,1,,,substitution,,,,121964004.0,True,regular,,,False,,,,
11396464,,2.0,3.0,,90,,,1,,,goal,,,,171618152.0,False,penalty,67647.0,Andrej Kramarić,,penalty,,,
11396464,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,6.0,,
11396464,,,,,87,,,4,,,varDecision,,,,19740.0,False,penaltyNotAwarded,980628.0,Maximilian Beier,,,,False,
11396464,,,,,82,,,9,,,card,Pavel Kadeřábek,Foul,False,120865982.0,False,yellow,109296.0,Pavel Kadeřábek,,,,,
11396464,,2.0,2.0,,80,,,11,,,goal,,,,171617769.0,False,regular,109296.0,Pavel Kadeřábek,,,,,
11396464,,,,,78,,,13,,,substitution,,,,121963854.0,True,regular,,,False,,,,
11396464,,,,,78,,,13,,,substitution,,,,121963855.0,True,regular,,,False,,,,
11396464,,2.0,1.0,,77,,,14,,,goal,,,,171617593.0,False,regular,980628.0,Maximilian Beier,,,,,
11396464,,,,,74,,,17,,,substitution,,,,121963807.0,False,regular,,,False,,,,
11396464,,,,,70,,,21,,,card,Florian Grillitsch,Foul,False,120865918.0,False,yellow,186719.0,Florian Grillitsch,,,,,
11396464,,,,,64,,,27,,,substitution,,,,121963753.0,False,regular,,,False,,,,
11396464,,,,,64,,,27,,,substitution,,,,121963752.0,False,regular,,,False,,,,
11396464,,2.0,0.0,,58,,,33,,,goal,,,,171617121.0,True,regular,909485.0,Marvin Pieringer,,,,,
11396464,,,,,53,,,38,,,substitution,,,,121963656.0,False,regular,,,False,,,,
11396464,,,,,52,,,39,,,substitution,,,,121963657.0,False,regular,,,False,,,,
11396464,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11396464,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,4.0,,
11396464,,,,,40,,,6,,,card,Kevin Akpoguma,Foul,False,120865594.0,False,yellow,187423.0,Kevin Akpoguma,,,,,
11396464,,,,,38,,,8,,,card,Eren Dinkçi,Foul,False,120865588.0,True,yellow,1067120.0,Eren Dinkçi,,,,,
11396464,,1.0,0.0,,26,,,20,,,goal,,,,171615293.0,True,regular,836711.0,Jan-Niklas Beste,,,,,
11396464,,,,,25,,,21,,,card,Marius Bülter,Foul,False,120865559.0,False,yellow,378340.0,Marius Bülter,,,,,
11396464,,,,,25,,,21,,,varDecision,,,,19737.0,True,penaltyAwarded,920022.0,Haktab Omar Traore,,,,False,
11396464,,,,,16,,,30,,,inGamePenalty,,goalkeeperSave,,118431645.0,True,missed,836711.0,Jan-Niklas Beste,,,,,Goalkeeper save
11396464,,,,,14,,,32,,,varDecision,,,,19735.0,True,penaltyNotAwarded,836711.0,Jan-Niklas Beste,,,,False,
