match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_aerialLost,stat_outfielderBlock,player_lastName,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded,stat_blockedScoringAttempt
13472784,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,16.0,14.0,3.0,1.0,0.0,13.0,15.0,1.0,1.0,1.0,6.0,90.0,20.0,5.5,2.0,0.00023744,0,-1.0255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,46.0,38.0,3.0,1.0,1.0,14.0,16.0,24.0,30.0,6.0,1.0,90.0,90.0,7.4,20.0,0.322723,0,,8.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,D,25,25,False,67.0,65.0,5.0,4.0,0.0,36.0,36.0,29.0,31.0,6.0,2.0,90.0,75.0,6.6,2.0,0.0158257,0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Robert Renan,robert-renan,R. Renan,D,30,186,3212,M,,1191278,EUR,1065830400,D,30,30,False,86.0,75.0,9.0,5.0,0.0,33.0,34.0,42.0,52.0,1.0,4.0,90.0,99.0,7.0,18.0,0.199815,0,,5.0,1.0,1.0,6.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,Robert Renan,2.0,2.0,,,,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,26.0,25.0,1.0,,0.0,17.0,18.0,8.0,8.0,2.0,1.0,45.0,35.0,6.0,5.0,0.0113536,0,,1.0,,,3.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,False,59.0,54.0,3.0,2.0,0.0,28.0,30.0,26.0,29.0,4.0,2.0,78.0,70.0,6.6,9.0,0.0196689,0,,1.0,,4.0,4.0,5.0,1.0,,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,3,3,False,53.0,47.0,3.0,1.0,0.0,24.0,26.0,23.0,27.0,,3.0,88.0,60.0,6.5,7.0,0.0319427,0,,,,,3.0,3.0,,1.0,,2.0,,,1.0,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
13472784,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,M,77,77,False,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,1.0,2.0,90.0,28.0,8.6,6.0,0.00799742,5,,1.0,,1.0,4.0,4.0,,1.0,,,1.0,,1.0,2.0,1.0,,Rayan,2.0,,,,,1.0,3.0,2.0,2.0,2.0906,1.9467,,,,,,,,
13472784,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,10,10,False,79.0,71.0,4.0,3.0,0.0,22.0,24.0,49.0,55.0,,3.0,90.0,92.0,7.2,13.0,0.2613,2,,5.0,2.0,2.0,2.0,4.0,,1.0,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,2.0,,,0.0514,,,,,,,,,
13472784,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,,851285,EUR,929491200,M,17,17,False,34.0,31.0,1.0,1.0,0.0,7.0,8.0,24.0,26.0,1.0,2.0,81.0,42.0,7.4,5.0,0.343317,2,,2.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,0.3691,0.26,,,,,,,,
