match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_lastName,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_goodHighClaim,stat_hitWoodwork,player_sofascoreId,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltyWon
11853089,home,CF Estrela Amadora,Wagner,wagner,Wagner,G,28,188,43,M,1400276,EUR,893721600,G,98,98,False,22.0,17.0,11.0,6.0,14.0,15.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,32.0,6.1,6.0,0.0008525,0,-0.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Júnior Almeida,erivaldo-almeida,Jr. Almeida,D,4,189,45,M,1046500,EUR,947894400,D,14,14,False,47.0,34.0,13.0,5.0,25.0,30.0,9.0,17.0,2.0,3.0,6.0,2.0,3.0,,1.0,2.0,,,,90.0,57.0,6.4,13.0,0.00200487,0,,Erivaldo Almeida,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,36.0,29.0,4.0,3.0,27.0,31.0,2.0,5.0,4.0,2.0,7.0,7.0,5.0,,1.0,,,,,90.0,52.0,7.2,9.0,0.00060886,1,,Kialonda Gaspar,1.0,,,1.0,1.0,2.0,1.0,,True,1.0,1.0,1.0,1.0,2.0,0.2046,0.7017,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Nkanyiso Shinga,shinga,Shinga,D,33,175,472,M,1410342,EUR,954374400,D,25,25,False,41.0,35.0,5.0,2.0,28.0,31.0,7.0,10.0,,2.0,2.0,2.0,5.0,,,,,,,90.0,47.0,6.1,7.0,0.00156486,0,,Shinga,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Jean Felipe,jean-felipe,J. Felipe,D,12,180,36,M,386094,EUR,769219200,M,12,12,False,37.0,25.0,7.0,3.0,19.0,24.0,7.0,18.0,,,2.0,,1.0,,,,,,,90.0,56.0,6.8,18.0,0.222367,0,,,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,31.0,26.0,2.0,2.0,18.0,23.0,8.0,8.0,1.0,3.0,4.0,2.0,5.0,,,1.0,,,,90.0,47.0,6.8,8.0,0.0027867,1,,,,,,,3.0,3.0,2.0,,,1.0,,,,2.0,0.0285,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Vitó,vito,Vitó,M,8,180,26,M,845680,EUR,874540800,M,18,18,False,24.0,18.0,3.0,2.0,12.0,15.0,6.0,11.0,,5.0,1.0,,5.0,,,2.0,,,,58.0,32.0,6.3,10.0,0.0109778,0,,,,1.0,,,,1.0,1.0,,,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,João Reis,joao-reis,J. Reis,D,17,174,24,M,343487,EUR,709344000,M,17,17,False,31.0,21.0,3.0,1.0,8.0,12.0,13.0,20.0,,3.0,2.0,1.0,3.0,,1.0,,,,,67.0,55.0,6.5,13.0,0.00660917,0,,,,,,,1.0,1.0,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,16.0,10.0,,,2.0,4.0,10.0,15.0,3.0,1.0,7.0,,2.0,,3.0,,,,,57.0,27.0,7.2,9.0,0.210335,0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,3.0,2.0,1.0,2.0,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Ronald,ronald,Ronald,M,35,177,288,M,1123234,EUR,992476800,F,90,90,False,17.0,11.0,3.0,,5.0,7.0,6.0,11.0,,3.0,3.0,1.0,6.0,,1.0,,,,,74.0,27.0,6.6,11.0,0.00915646,0,,Ronald,1.0,1.0,1.0,,,1.0,1.0,,,,,,,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,
11853089,home,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,10,10,False,7.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,9.0,4.0,,2.0,,2.0,,,,,74.0,27.0,6.1,12.0,0.00028787,3,,André Luiz,1.0,5.0,1.0,,,,,,,2.0,,,,1.0,0.7095,,2.0,,1.0,,,,3.0,,1.0,,,,,,,,,,
11853089,home,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,9,192,337,M,828707,EUR,869529600,F,9,9,True,7.0,5.0,,,3.0,5.0,2.0,2.0,,4.0,3.0,1.0,,,,,,,,33.0,19.0,6.3,9.0,0.00219755,0,,,,5.0,2.0,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,23,23,True,6.0,4.0,,,4.0,4.0,,3.0,,,,3.0,,,,,,,,32.0,12.0,6.4,3.0,5.904e-05,0,,Manuel Keliano,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,True,11.0,9.0,2.0,1.0,7.0,7.0,2.0,4.0,,,,,1.0,,,,,,,23.0,13.0,6.3,3.0,0.00215827,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Edmilson Cambila,edmilson-cambila,E. Cambila,G,,183,13,M,1002419,EUR,1021507200,G,89,89,True,6.0,5.0,,,5.0,6.0,,,,,,1.0,1.0,,,,3.0,,,16.0,12.0,6.4,1.0,1.052e-05,0,0.8101,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,
11853089,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,16.0,9.0,6.4,2.0,0.00041366,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Manuel Figueiredo,figueiredo-manuel,M. Figueiredo,M,,177,2,M,1469453,EUR,1013990400,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Alioune Ndour,alioune-ndour,A. Ndour,F,45,188,55,M,1025215,EUR,983577600,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,home,CF Estrela Amadora,Gustavo Henrique,gustavo-henrique,G. Henrique,F,,176,39,M,1066975,EUR,927504000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,36.0,27.0,13.0,5.0,24.0,29.0,3.0,7.0,,,,,13.0,,,,,1.0,1.0,90.0,45.0,6.5,9.0,0.00093122,0,-0.2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11853089,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,False,35.0,26.0,2.0,,19.0,22.0,8.0,16.0,,4.0,6.0,,3.0,,,2.0,,,,90.0,62.0,7.1,13.0,0.0852605,1,,,1.0,1.0,1.0,,2.0,5.0,4.0,,,,,,,1.0,0.0547,,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,
11853089,away,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,87.0,83.0,7.0,4.0,68.0,69.0,15.0,18.0,,2.0,1.0,2.0,4.0,,,,,,,90.0,92.0,6.6,4.0,0.0077051,0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11853089,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,87.0,77.0,8.0,3.0,55.0,57.0,22.0,30.0,1.0,6.0,4.0,1.0,4.0,,,2.0,,,,90.0,94.0,7.2,10.0,0.0128107,1,,,2.0,,,,,3.0,1.0,,,2.0,1.0,1.0,,,0.3235,0.942,,,,,,,,,,,,,,,,,,,
11853089,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,50.0,42.0,5.0,3.0,27.0,29.0,15.0,22.0,1.0,3.0,5.0,,7.0,,,1.0,,,,90.0,73.0,7.5,14.0,0.466339,1,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,3.0,0.0651,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
11853089,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,65.0,55.0,10.0,5.0,27.0,27.0,28.0,41.0,,2.0,,1.0,5.0,,,,,,,88.0,76.0,6.6,15.0,0.0314366,0,,,,,,,,,,,True,1.0,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,
11853089,away,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,False,60.0,55.0,6.0,5.0,31.0,32.0,24.0,28.0,1.0,3.0,3.0,1.0,7.0,,,2.0,,,,90.0,71.0,7.7,5.0,0.365254,1,,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,0.2594,0.4069,,,,,,2.0,,,,,,,,,1.0,,,,
11853089,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,46.0,37.0,2.0,2.0,14.0,14.0,23.0,32.0,,4.0,5.0,1.0,5.0,,1.0,1.0,,,,87.0,59.0,7.0,9.0,0.153574,2,,,2.0,2.0,2.0,,1.0,2.0,1.0,,,1.0,,,,,0.1461,,,,,,,2.0,1.0,,,,,,,,,morlayesylla2,1.0,,
11853089,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,F,10,10,False,17.0,13.0,,,1.0,2.0,12.0,19.0,,5.0,4.0,,4.0,,1.0,1.0,,,,85.0,41.0,7.6,15.0,0.0132276,3,,,,3.0,1.0,,,2.0,2.0,,,,1.0,1.0,,3.0,1.1485,0.9905,2.0,,4.0,,,,2.0,,,,,,,,1.0,,,,
11853089,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,F,23,23,False,24.0,18.0,4.0,1.0,6.0,6.0,12.0,19.0,,4.0,3.0,1.0,1.0,,1.0,,,,,90.0,43.0,7.1,13.0,0.34067,5,,,1.0,3.0,1.0,,,1.0,,,,1.0,3.0,,,3.0,0.9648,1.2772,,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,1.0,
