match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_interceptionWon,stat_totalContest,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wonContest,captain,stat_unsuccessfulTouch,stat_penaltyWon,stat_penaltyConceded,stat_penaltyMiss,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_bigChanceCreated
12528209,home,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,13.0,11.0,3.0,1.0,0.0,10.0,10.0,1.0,3.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,1.0,90.0,27.0,6.8,2.0,0.00028197,0,-0.2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528209,home,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,80.0,70.0,8.0,5.0,0.0,31.0,34.0,39.0,46.0,3.0,1.0,,3.0,,,,,90.0,88.0,7.5,10.0,0.030894,2,,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3167,0.5354,,,,,,,,,,,,,,,,,,,,,
12528209,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,False,58.0,55.0,5.0,3.0,0.0,37.0,38.0,18.0,20.0,6.0,3.0,3.0,2.0,,,,,90.0,67.0,6.6,3.0,0.0192103,0,,2.0,2.0,5.0,,,,,1.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12528209,home,Antalyaspor,Burak Ingenç,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,D,91,91,False,51.0,40.0,9.0,5.0,0.0,19.0,21.0,21.0,30.0,4.0,1.0,1.0,4.0,,,,,90.0,67.0,7.2,12.0,0.0198196,0,,1.0,2.0,7.0,,,,,,4.0,2.0,1.0,1.0,,,Burak Ingenc,,6.0,1.0,1.0,,,,,,,,,,,,,,,,
12528209,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,M,27,27,False,29.0,26.0,1.0,,0.0,10.0,11.0,17.0,22.0,1.0,,,1.0,,,,,90.0,47.0,7.0,6.0,0.0355565,0,,,,6.0,,,,,,1.0,1.0,4.0,1.0,,,,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,
12528209,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,False,20.0,16.0,3.0,1.0,0.0,7.0,7.0,9.0,14.0,3.0,,,4.0,,,,,45.0,25.0,6.5,5.0,0.00197046,0,,2.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12528209,home,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,18.0,14.0,2.0,2.0,0.0,6.0,7.0,8.0,12.0,7.0,1.0,1.0,3.0,,,,,89.0,35.0,7.1,7.0,0.0180552,0,,2.0,2.0,9.0,,,,,,4.0,3.0,3.0,3.0,,,,,2.0,1.0,,1.0,,,True,1.0,,,,,,,,,,,
12528209,home,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,12,12,False,21.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,14.0,6.0,1.0,,4.0,,,,,89.0,43.0,8.4,16.0,0.00628774,2,,,,9.0,,2.0,,1.0,,,,5.0,1.0,0.1198,0.3353,,,,8.0,,,,4.0,,3.0,2.0,,,,,,,,,,
12528209,home,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177,140,M,1212159,EUR,1119225600,F,20,20,False,9.0,7.0,,,0.0,4.0,4.0,3.0,7.0,5.0,2.0,,1.0,,,,,45.0,17.0,6.2,7.0,0.00252937,0,,1.0,,2.0,,,,,,,,,2.0,,,,,,3.0,,2.0,,2.0,,2.0,,1.0,,,,,,,,,
12528209,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,F,8,8,False,15.0,9.0,,,0.0,5.0,6.0,4.0,10.0,,,,1.0,,,,,45.0,21.0,6.4,8.0,0.00705052,2,,,1.0,2.0,1.0,2.0,,,,,,,,0.9483,0.8296,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,
12528209,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,161,M,892933,EUR,819676800,F,81,81,False,33.0,27.0,3.0,2.0,0.0,9.0,11.0,18.0,24.0,4.0,,,7.0,,,,,90.0,47.0,7.4,12.0,0.318902,3,,1.0,2.0,4.0,,1.0,,1.0,,,,1.0,,0.839,0.7423,,,,2.0,1.0,2.0,,1.0,,1.0,,,,2.0,2.0,1.0,1.0,,,,
12528209,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,32.0,29.0,6.0,5.0,2.0,5.0,6.0,27.0,43.0,3.0,,,2.0,,,,,45.0,53.0,7.8,19.0,0.30706,1,,,,,,,,,,,,,3.0,0.0308,,,,,,4.0,17.0,3.0,,,1.0,,,,,1.0,,,,,,
12528209,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,M,22,22,True,10.0,5.0,1.0,,0.0,2.0,2.0,3.0,11.0,2.0,,,1.0,,,,,45.0,17.0,6.6,9.0,0.00774084,1,,,,2.0,,,,,,,,2.0,1.0,0.1204,,,,,1.0,,3.0,,,,,,,,,1.0,,,,,,
12528209,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,828,M,940692,EUR,919987200,F,9,9,True,,,,,0.0,,,,,4.0,1.0,,1.0,,,,,45.0,3.0,6.5,,,0,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12528209,home,Antalyaspor,Efecan Gülerce,efecan-gulerce,E. Gülerce,D,44,180,9,M,1212154,EUR,1015459200,D,44,44,True,1.0,,,,0.0,,,,1.0,,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
