match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_wonTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11002142,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8315,M,999231,EUR,1098144000,F,28,28,False,21.0,17.0,,,11.0,13.0,6.0,8.0,1.0,3.0,89.0,35.0,6.6,10.0,2,EvanFerguson9,,,,2.0,2.0,4.0,5.0,2.0,,,1.0,,,1.0,4.0,2.0,,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
11002142,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1145,M,219572,EUR,695433600,D,34,34,True,45.0,42.0,6.0,4.0,36.0,37.0,6.0,8.0,1.0,2.0,45.0,48.0,6.8,3.0,0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4345,M,907668,EUR,992217600,M,27,27,True,20.0,17.0,1.0,,12.0,12.0,5.0,8.0,,,23.0,21.0,6.6,3.0,0,billygilmour,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7579,M,794298,EUR,837734400,F,21,21,True,,,,,,,,,,,8.0,2.0,6.4,1.0,0,denizundav,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3187,M,962012,EUR,960422400,D,29,29,True,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18384,M,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,0,RS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1558,M,1142315,EUR,1113177600,M,71,71,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Hinshelwood,,,,,,,
11002142,home,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5123,M,983816,EUR,1024185600,F,19,19,True,,,,,,,,,,,,,,,0,jeremysarm7ento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12987,M,973556,EUR,1074816000,F,20,20,True,,,,,,,,,,,,,,,0,julioenciso.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,home,Brighton & Hove Albion,Andrew Moran,moran-andrew,A. Moran,M,23,177,506,M,1005706,EUR,1066176000,M,49,49,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64485,M,243609,EUR,717984000,G,1,1,False,30.0,27.0,6.0,3.0,26.0,28.0,1.0,2.0,2.0,7.0,90.0,42.0,6.7,3.0,0,AlissonBecker,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,2.0,2.0
11002142,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,211619,M,795064,EUR,907718400,D,66,66,False,39.0,32.0,11.0,6.0,23.0,23.0,9.0,18.0,2.0,1.0,59.0,49.0,6.7,11.0,0,TrentAA,,2.0,,,,6.0,,1.0,,,,,,,,,,,1.0,,5.0,,,,1.0,,,,,,,,,,,,
11002142,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27486,M,826215,EUR,927590400,D,5,5,False,64.0,55.0,6.0,1.0,41.0,47.0,14.0,17.0,4.0,8.0,90.0,76.0,6.6,9.0,0,ibrahimakonate,,,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
11002142,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14092,M,318927,EUR,864345600,D,2,2,False,61.0,58.0,8.0,5.0,51.0,52.0,7.0,9.0,7.0,5.0,90.0,74.0,6.7,3.0,0,joegomez5,,,,2.0,1.0,4.0,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24708,M,262911,EUR,763344000,D,26,26,False,41.0,35.0,5.0,3.0,26.0,27.0,9.0,16.0,,6.0,90.0,62.0,6.4,12.0,0,andyrobertson94,,2.0,,2.0,1.0,5.0,3.0,,2.0,,,1.0,,2.0,1.0,,1.0,,1.0,True,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8198,M,53825,EUR,671328000,M,6,6,False,39.0,30.0,2.0,1.0,19.0,22.0,11.0,17.0,,4.0,79.0,50.0,6.9,10.0,0,thiago6,,,,1.0,,3.0,4.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11002142,away,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10263,M,1142636,EUR,1098403200,M,43,43,False,32.0,27.0,3.0,1.0,17.0,19.0,10.0,13.0,,4.0,85.0,48.0,6.6,5.0,1,stefanbajcetic,,,,2.0,,5.0,5.0,,1.0,1.0,,2.0,,3.0,,1.0,1.0,,,,2.0,1.0,,,,2.0,,,,,,,,,,,
11002142,away,Liverpool,Naby Keïta,naby-keita,N. Keïta,M,5,172,16796,M,365772,EUR,792374400,M,8,8,False,25.0,20.0,,,7.0,9.0,13.0,18.0,,,59.0,40.0,6.6,10.0,1,keitanabydeco,,2.0,,1.0,,4.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11002142,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,564007,M,159665,EUR,708566400,F,11,11,False,25.0,18.0,,,8.0,10.0,10.0,15.0,1.0,5.0,90.0,42.0,6.7,15.0,3,MoSalah,1.0,,,,,6.0,2.0,3.0,2.0,,1.0,,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,
11002142,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51063,M,862967,EUR,926035200,F,18,18,False,19.0,15.0,2.0,2.0,8.0,10.0,7.0,9.0,,5.0,90.0,30.0,6.9,7.0,0,CodyGakpo,,,,,,4.0,4.0,,2.0,1.0,,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,20968,M,955245,EUR,1049414400,F,19,19,False,22.0,15.0,1.0,,12.0,14.0,3.0,8.0,,5.0,59.0,29.0,7.5,10.0,2,harvelliott,,,,,,4.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
11002142,away,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3348,M,791,EUR,505180800,M,7,7,True,15.0,8.0,6.0,1.0,5.0,5.0,5.0,12.0,1.0,1.0,31.0,25.0,6.5,8.0,0,,,2.0,2.0,,,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6336,M,42694,EUR,645580800,M,14,14,True,15.0,11.0,,,3.0,3.0,8.0,13.0,1.0,,31.0,20.0,6.7,5.0,0,jordanhenderson,,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11002142,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70302,M,924871,EUR,930182400,F,27,27,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,1.0,31.0,13.0,6.6,3.0,1,Darwin,,,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11002142,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17589,M,927353,EUR,980812800,M,17,17,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,1.0,11.0,6.0,6.5,,0,curtisjones,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9249,M,243585,EUR,751334400,M,3,3,True,1.0,1.0,,,,,1.0,1.0,,,13.0,3.0,6.1,1.0,0,Fabinho,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,0,caoimhinkelleher98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16094,M,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,0,TK21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3344,M,51501,EUR,681609600,D,32,32,True,,,,,,,,,,,,,,,0,joelmatip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002142,away,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,True,,,,,,,,,,,,,,,0,AlexOxChambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
