match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_wonContest,stat_dispossessed,stat_bigChanceMissed,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_saves,stat_outfielderBlock,stat_goals,stat_penaltyWon
12528240,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,34.0,26.0,16.0,8.0,0.0,21.0,22.0,5.0,12.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,38.0,6.3,8.0,0.00155647,0,-0.4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183,184,M,155998,EUR,766368000,D,2,2,False,21.0,16.0,6.0,4.0,0.0,7.0,8.0,10.0,18.0,1.0,2.0,,,,,80.0,47.0,6.9,12.0,0.549299,1,,5.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0495,1.0,,,,,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190,508,M,885683,EUR,871257600,D,20,20,False,49.0,43.0,4.0,2.0,0.0,35.0,39.0,8.0,10.0,2.0,5.0,,,,,90.0,61.0,6.3,7.0,0.00264572,0,,,,1.0,4.0,8.0,1.0,,,,1.0,3.0,3.0,,,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,71.0,58.0,11.0,6.0,0.0,42.0,49.0,16.0,22.0,6.0,4.0,,,,,90.0,83.0,6.5,15.0,0.00798674,0,,,,1.0,3.0,3.0,1.0,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,D,12,12,False,62.0,49.0,4.0,1.0,0.0,23.0,27.0,26.0,36.0,,8.0,,,,,90.0,81.0,7.1,17.0,0.155204,3,,1.0,,1.0,6.0,4.0,2.0,1.0,,3.0,3.0,,,0.057,2.0,2.0,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2226,M,357598,EUR,898560000,D,9,9,False,39.0,33.0,2.0,1.0,0.0,7.0,8.0,26.0,37.0,,3.0,,,,,90.0,65.0,6.8,15.0,0.0745782,2,,6.0,,,5.0,6.0,2.0,4.0,,2.0,,3.0,2.0,0.5241,1.0,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,25.0,18.0,2.0,,0.0,2.0,3.0,17.0,33.0,,3.0,,,,,66.0,44.0,6.9,17.0,0.0693507,0,,11.0,1.0,1.0,3.0,7.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Loret Sadiku,loret-sadiku,L. Sadiku,M,,180,55,M,143356,EUR,680659200,M,26,26,False,16.0,13.0,1.0,1.0,0.0,8.0,9.0,5.0,7.0,,2.0,,,,,45.0,18.0,6.4,4.0,0.00453318,0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,True,,,,,,,,,,,,
12528240,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,25.0,19.0,4.0,3.0,0.0,9.0,11.0,10.0,14.0,2.0,5.0,,,,,80.0,38.0,7.0,8.0,0.0388351,3,,,,2.0,5.0,4.0,1.0,1.0,,,1.0,1.0,1.0,0.1433,,2.0,,1.0,,,,1.0,,,2.0,1.0,0.1169,,,,,,,,,
12528240,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,False,23.0,10.0,,,0.0,3.0,5.0,7.0,19.0,1.0,1.0,,,,,90.0,38.0,6.9,20.0,0.0138484,0,,1.0,,2.0,5.0,9.0,,2.0,,,1.0,2.0,2.0,,1.0,5.0,,1.0,2.0,5.0,1.0,,,,,,,,,2.0,,,,,,
12528240,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,18,18,False,25.0,18.0,,,0.0,4.0,6.0,14.0,19.0,,6.0,,,,,90.0,47.0,7.4,14.0,0.0807412,3,,,,7.0,9.0,12.0,,3.0,,2.0,1.0,4.0,3.0,0.1457,,4.0,,2.0,1.0,5.0,2.0,1.0,,,,1.0,,,,,,,,,,
12528240,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,True,24.0,19.0,,,0.0,6.0,6.0,14.0,24.0,1.0,2.0,,,,,45.0,44.0,7.6,12.0,0.118732,2,,6.0,1.0,,2.0,7.0,,1.0,,2.0,,1.0,1.0,0.0355,1.0,1.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,True,10.0,7.0,1.0,,0.0,2.0,3.0,5.0,8.0,,2.0,,,,,24.0,13.0,6.5,6.0,0.00583619,0,,1.0,,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177,133,M,929098,EUR,919814400,D,14,14,True,10.0,8.0,2.0,2.0,0.0,5.0,5.0,3.0,6.0,,1.0,,,,,10.0,14.0,6.6,4.0,0.00289914,0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Cafú,cafu,Cafú,M,8,185,212,M,110956,EUR,730684800,M,8,8,True,20.0,19.0,2.0,2.0,0.0,9.0,9.0,10.0,11.0,,1.0,,,,,10.0,24.0,6.6,3.0,0.00999537,0,,,,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Yunus Emre Atakaya,yunus-emre-atakaya,Y. E. Atakaya,D,55,184,9,M,1892677,EUR,1083024000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Emre Atakaya,,,,,,,,
12528240,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528240,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177,22,M,993902,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528240,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,33.0,20.0,21.0,8.0,0.0,14.0,17.0,6.0,16.0,1.0,5.0,,1.0,1.0,1.0,90.0,39.0,7.1,13.0,0.00118,0,0.1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livakovic40,1.0,2.0,,,
12528240,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,30.0,19.0,1.0,1.0,0.0,8.0,13.0,11.0,17.0,3.0,3.0,,,,,80.0,54.0,6.7,16.0,0.00597876,0,,,,1.0,4.0,3.0,,,,,1.0,1.0,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,
12528240,away,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1867,M,880207,EUR,822009600,D,50,50,False,44.0,38.0,6.0,3.0,0.0,21.0,22.0,17.0,23.0,6.0,4.0,,,,,90.0,62.0,7.3,11.0,0.0182836,0,,1.0,,1.0,5.0,5.0,,1.0,,,2.0,1.0,1.0,,,4.0,,,3.0,2.0,,,,,,,,,,,,,,1.0,,
12528240,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,4,4,False,37.0,28.0,5.0,,0.0,22.0,26.0,6.0,11.0,10.0,2.0,,,,,90.0,57.0,6.9,12.0,0.00168132,1,,,,2.0,6.0,6.0,2.0,1.0,,1.0,,1.0,1.0,0.7345,,3.0,,2.0,,,,1.0,1.0,,,,,,,,soyuncu_caglar,,,1.0,,
12528240,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,False,20.0,15.0,1.0,,0.0,9.0,13.0,6.0,7.0,4.0,5.0,,,,,90.0,35.0,7.0,8.0,0.00168729,0,,,,5.0,8.0,6.0,1.0,1.0,,,,1.0,1.0,,,3.0,,1.0,2.0,,1.0,,,,,,,Jayden Oosterwolde,,,,,,,,
