match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_wonTackle,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_penaltyWon,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_ownGoals,stat_bigChanceMissed
14062197,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,14.0,8.0,6.9,1.0,0.351869,16.012191480244,1.0,9.7334463186935,,0,,0.32,0.1,0.13,,,,,,1.0,2.0,2.0,,,,1.0,,9.7334463186935,16.012191480244,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
14062197,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,1.0,8.0,,2.0,0.00074643,3.4541802211234,1.0,-1.397961069051,,0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14062197,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,home,TSG Hoffenheim,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,home,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,home,TSG Hoffenheim,Luka Duric,luka-duric,L. Duric,M,48,181,76,M,2216257,EUR,1055894400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,,37.0,14.0,34.0,11.0,0.0,6.0,10.0,8.0,27.0,11.0,,2.0,2.0,1.0,1.0,90.0,42.0,6.9,23.0,0.0160225,68.884132917719,10.0,38.7716001884,0.0239,0,-0.8186,0.27,0.02,-0.3,-0.58,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14062197,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,,29.0,18.0,8.0,1.0,0.0,11.0,13.0,7.0,16.0,5.0,,,,,,90.0,48.0,6.1,14.0,0.214301,52.761138215832,5.0,42.239754724267,,1,,0.29,0.25,-0.46,,,,1.0,1.0,6.0,7.0,9.0,2.0,,8.0,1.0,2.0,30.496269301783,36.921330784121,2.0,1.0,2.0,,,1.0,3.0,,1.0,,,1.0,,,,,0.0969,,-0.02,,,,,,,,
14062197,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,,28.0,21.0,7.0,5.0,0.0,13.0,13.0,8.0,15.0,1.0,,,,,,90.0,39.0,6.1,7.0,0.0848513,7.4399360991037,2.0,-1.0832863945334,,3,,-0.14,0.02,-0.45,,,,,,7.0,9.0,13.0,,,,4.0,2.0,,,,2.0,4.0,,,,5.0,,3.0,,,2.0,,1.0,,,0.0549,,-0.22,,,,,1.0,1.0,,
14062197,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,,33.0,19.0,11.0,3.0,0.0,13.0,17.0,6.0,16.0,5.0,,,,,,75.0,47.0,6.0,14.0,0.0168966,38.150213378041,5.0,4.7120833384754,,1,,0.12,0.01,-0.98,,,,,,3.0,1.0,6.0,,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,,,1.0,2.0,,,1.0,,,,,0.1318,,-0.23,,,,,,,1.0,
14062197,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,,25.0,17.0,4.0,1.0,0.0,9.0,14.0,8.0,11.0,2.0,,,,,,90.0,49.0,6.5,17.0,0.269063,14.332278980977,3.0,0.87818407463109,,0,,0.33,-0.07,-0.27,,,,10.0,5.0,1.0,5.0,3.0,,1.0,1.0,,1.0,,,,4.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,
14062197,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,True,27.0,13.0,3.0,1.0,0.0,9.0,13.0,4.0,14.0,5.0,,,,,,90.0,44.0,7.6,17.0,0.0725556,15.762094585294,3.0,-0.49158112723236,,3,,-0.19,0.03,-0.21,,,,2.0,1.0,3.0,3.0,6.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,0.3705,1.3026,0.56,,,,,,,,1.0
14062197,away,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,6,6,False,,34.0,27.0,6.0,4.0,0.0,14.0,16.0,13.0,18.0,4.0,,,,,,83.0,44.0,6.8,8.0,0.0241972,62.696059493338,9.0,-5.4536762148435,,1,,0.25,0.08,-0.15,,Aljoscha Kemlein,,,,2.0,1.0,4.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,,1.0,,,,,0.0716,,-0.16,,,,,,,,
14062197,away,1. FC Union Berlin,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,M,34,34,False,,11.0,6.0,4.0,1.0,0.0,2.0,5.0,4.0,6.0,1.0,,,,,,54.0,26.0,6.2,12.0,0.00509871,41.700482651084,3.0,23.367914571178,,0,,0.01,0.01,-0.17,,,,4.0,1.0,2.0,3.0,3.0,,,1.0,1.0,,16.425232066984,30.542693414301,1.0,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,7,7,False,,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,2.0,,,,,,54.0,19.0,6.5,7.0,0.0212195,14.590804289957,2.0,-12.162010288353,,0,,0.09,0.0,-0.07,,,,2.0,,,5.0,2.0,1.0,,,2.0,,,,,,2.0,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,F,11,11,False,,9.0,4.0,,,0.0,1.0,1.0,3.0,8.0,2.0,,,,,,54.0,15.0,6.1,9.0,0.00343539,30.721359677794,3.0,15.824639369409,,0,,-0.04,0.05,0.0,,,,,,,5.0,,2.0,,,,,20.341095971608,20.66800658022,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,False,,10.0,3.0,,,0.0,,2.0,3.0,8.0,1.0,,,,,,90.0,28.0,6.2,14.0,0.00820316,40.184470236982,5.0,15.08451015487,,3,,-0.14,0.27,0.13,,,,,,7.0,13.0,10.0,2.0,,2.0,1.0,2.0,,,,,8.0,,,5.0,3.0,,1.0,,,3.0,,,,,0.3472,,-0.6,,,,,,,,1.0
14062197,away,1. FC Union Berlin,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,39,39,True,,14.0,13.0,2.0,2.0,0.0,2.0,2.0,11.0,12.0,1.0,,,,,,36.0,26.0,7.1,8.0,0.147249,39.102495555386,6.0,18.991909350281,,0,,0.29,0.01,0.13,,,,5.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,,10.0,6.0,1.0,,0.0,2.0,2.0,4.0,8.0,1.0,,,,,,36.0,19.0,6.7,7.0,0.0232287,38.593089530799,5.0,19.738902022431,,2,,-0.14,0.4,-0.03,,,,1.0,,,3.0,3.0,1.0,,,2.0,1.0,11.221475594697,14.193126822515,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,0.4889,0.276,-0.52,,,,,,,,
14062197,away,1. FC Union Berlin,Ilyas Ansah,ansah-ilyas,I. Ansah,F,10,197,2076,M,1462742,EUR,1099872000,F,10,10,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,36.0,18.0,6.3,5.0,0.0174987,27.659135974232,4.0,1.8360757545319,,1,,-0.02,0.13,0.16,,,,,,1.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,5.0,,,2.0,1.0,,,,,,,1.0,,,0.1806,,-0.31,,,,,,,,
14062197,away,1. FC Union Berlin,Livan Burcu,burcu-livan,L. Burcu,F,9,178,408,M,1513469,EUR,1096329600,F,9,9,True,,4.0,2.0,,,0.0,1.0,3.0,1.0,1.0,2.0,,,,,,15.0,15.0,6.5,7.0,0.00176123,53.412894497491,5.0,31.289657533163,,1,,-0.06,0.06,0.14,,,,2.0,,,2.0,1.0,,2.0,,1.0,,15.852595873337,38.686001675898,2.0,,,,,1.0,,,1.0,,,,,1.0,,,0.0991,,0.01,,,,,,,,
14062197,away,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,14.0,6.0,6.6,3.0,0.00160496,22.643960575338,3.0,-9.4932897704997,,0,,0.02,0.01,0.13,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Matheo Raab,matheo-raab,M. Raab,G,31,186,106,M,842718,EUR,913939200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062197,away,1. FC Union Berlin,David Preu,preu-david,D. Preu,F,17,172,75,M,1518974,EUR,1098748800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
