match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,stat_wonContest,player_sofascoreId,captain,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
13472604,home,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,False,19.0,14.0,1.0,,0.0,6.0,7.0,8.0,12.0,3.0,75.0,26.0,7.7,6.0,0.0108219,57.729119267884,6.0,38.85,18.27,3,,,1.0,1.0,4.0,,,1.0,,,,1.0,1.0,1.0,,,0.088,,,2.0,2.0,,0.1333,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
13472604,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,19.0,15.0,3.0,2.0,0.0,2.0,2.0,13.0,17.0,3.0,34.0,33.0,7.1,8.0,0.102884,97.780947364029,11.0,-35.385,6.825,1,,2.0,2.0,5.0,4.0,1.0,,1.0,,,,3.0,1.0,2.0,1.0,1.0,0.0392,,,,1.0,,0.1088,1.0,1.0,,,,,,,,,,,,,,,
13472604,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,True,24.0,22.0,2.0,1.0,0.0,6.0,6.0,16.0,18.0,4.0,22.0,30.0,6.6,3.0,0.0127536,89.117378500659,10.0,60.795,13.65,1,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,0.0047,,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,10.0,8.0,1.0,,0.0,1.0,1.0,7.0,9.0,1.0,22.0,16.0,6.5,6.0,0.0060436,51.501382062908,6.0,30.135,14.595,1,,1.0,,3.0,1.0,,3.0,,,,,,,,,,0.0374,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
13472604,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,12.0,10.0,,,0.0,1.0,1.0,9.0,11.0,,15.0,15.0,7.1,3.0,0.163916,71.682114428493,6.0,67.41,28.77,1,,1.0,,1.0,1.0,,,1.0,,,,,,,,,0.0172,,,1.0,1.0,,0.0564,1.0,3.0,,,,,,,1.0,,,,,,,,
13472604,home,Grêmio,Jardiel,jardiel,Jardiel,F,40,182,435,M,1631875,EUR,1111363200,M,40,40,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,15.0,9.0,6.6,1.0,0.0534003,16.579311212313,2.0,-6.825,-1.995,2,,,1.0,1.0,,,,,1.0,,,,,,,,0.3284,Jardiel,,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,
13472604,home,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,Viery,viery,Viery,D,44,187,542,M,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Viery,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,home,Grêmio,Camilo,camilo,Camilo,M,15,176,596,M,975319,EUR,919728000,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,24.0,18.0,11.0,5.0,0.0,16.0,18.0,2.0,6.0,11.0,90.0,41.0,7.8,7.0,0.00025949,,,,,0,-0.4395,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,6.0,1.0,1.0,
13472604,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,40.0,36.0,6.0,3.0,0.0,26.0,26.0,10.0,14.0,5.0,89.0,51.0,6.9,4.0,0.0934048,73.732756965414,10.0,-47.355,2.94,0,,1.0,1.0,1.0,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,
13472604,away,Fluminense,Ignácio,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,False,48.0,45.0,4.0,1.0,0.0,41.0,43.0,4.0,5.0,1.0,90.0,64.0,7.3,3.0,0.0013941,60.288448744471,7.0,-44.31,0.73500000000001,0,,,1.0,1.0,6.0,,,,,9.0,,2.0,1.0,,1.0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Juan Freytes,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,69.0,52.0,18.0,7.0,0.0,39.0,45.0,13.0,24.0,5.0,90.0,81.0,6.4,17.0,0.00572977,202.94589996592,23.0,-115.29,7.875,1,,,3.0,4.0,2.0,1.0,,,1.0,9.0,,1.0,1.0,,,,0.033,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
13472604,away,Fluminense,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,35.0,24.0,4.0,1.0,0.0,15.0,18.0,9.0,17.0,3.0,90.0,67.0,7.1,16.0,0.18581,67.574532861775,9.0,-28.875,8.085,0,,,3.0,6.0,10.0,,2.0,2.0,,3.0,3.0,7.0,5.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
13472604,away,Fluminense,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,False,37.0,32.0,2.0,1.0,0.0,24.0,26.0,8.0,11.0,3.0,76.0,45.0,6.8,7.0,0.00647917,64.177959629547,7.0,-14.07,12.915,0,,,1.0,2.0,4.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,56.0,55.0,2.0,2.0,0.0,45.0,46.0,10.0,10.0,6.0,90.0,65.0,6.6,2.0,0.00973949,147.05357715042,19.0,-74.76,6.72,0,,,,3.0,,1.0,1.0,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Kevin Serna,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,21.0,18.0,,,0.0,10.0,10.0,8.0,11.0,2.0,76.0,38.0,6.2,13.0,0.0255812,110.72836261083,12.0,-82.635,3.15,0,,3.0,,11.0,4.0,2.0,1.0,6.0,,1.0,,3.0,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Luciano Acosta,luciano-acosta,L. F. Acosta,M,32,160,3376,M,548030,EUR,770342400,M,32,32,False,38.0,30.0,4.0,3.0,1.0,20.0,22.0,10.0,16.0,3.0,69.0,56.0,7.3,17.0,0.162934,85.184487738949,11.0,-56.805,3.885,1,,2.0,,6.0,6.0,,3.0,2.0,,,,2.0,1.0,4.0,2.0,4.0,0.072,,,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,,
13472604,away,Fluminense,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,7,7,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,9.0,69.0,28.0,8.6,7.0,0.0404415,94.893737319142,9.0,-92.295,-5.355,2,,2.0,,4.0,8.0,,1.0,3.0,,1.0,1.0,3.0,3.0,,4.0,,0.6337,,,1.0,2.0,,0.7338,,,,yefersonsoteldo1006,,,2.0,,,,,,,,,,
13472604,away,Fluminense,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,22.0,13.0,1.0,,0.0,5.0,7.0,8.0,15.0,3.0,90.0,38.0,6.9,15.0,0.140135,78.204031366439,7.0,-51.87,6.09,2,,,,7.0,11.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,3.0,3.0,3.0,0.1836,,,8.0,,,,,2.0,,,,1.0,,,,,,,,,,,
13472604,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,True,19.0,16.0,,,0.0,12.0,15.0,4.0,4.0,3.0,21.0,19.0,6.6,3.0,0.00175957,15.875009759668,3.0,-14.805,-2.835,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,6.0,3.0,,,0.0,3.0,5.0,,1.0,3.0,21.0,15.0,6.2,9.0,7.965e-05,48.549349901885,4.0,-45.99,-4.095,0,,1.0,,5.0,2.0,,1.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,,14.0,13.0,6.6,4.0,0.00175519,13.864702945073,3.0,-7.875,1.365,0,,,,1.0,4.0,,,,,,,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,True,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,,14.0,10.0,6.9,1.0,0.00539078,16.368879455881,3.0,-11.235,-0.94499999999999,0,,,,,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472604,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,1.0,4.0,,,0.00063086,,,,,0,,,1.0,2.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Marcelo Pitaluga,marcelo-pitaluga,M. Pitaluga,G,27,192,1308,M,1093974,EUR,1040342400,G,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Riquelme Felipe,riquelme-felipe-silva,R. Felipe,M,28,175,1002,M,1884803,EUR,1173744000,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Facundo Bernal,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472604,away,Fluminense,Joaquín Lavega,joaquin-lavega,J. Lavega,F,7,172,1189,M,1122737,EUR,1107388800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
