match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,captain,stat_penaltyConceded,stat_outfielderBlock,stat_bigChanceMissed,stat_penaltyMiss,player_sofascoreId
12528081,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,33.0,21.0,16.0,4.0,0.0,21.0,24.0,9.0,9.0,1.0,2.0,1.0,1.0,4.0,90.0,44.0,7.4,12.0,0.00011724,0,0.6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,28.0,21.0,6.0,3.0,0.0,7.0,11.0,22.0,2.0,,,,,,89.0,53.0,6.8,14.0,0.0202578,1,,14.0,5.0,2.0,3.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0273,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,False,40.0,34.0,3.0,,0.0,28.0,31.0,9.0,3.0,,,,,,90.0,49.0,6.1,6.0,0.00241575,0,,6.0,,5.0,,8.0,2.0,,,4.0,2.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,50.0,40.0,12.0,7.0,0.0,25.0,32.0,18.0,9.0,,,,,,90.0,68.0,7.4,12.0,0.0225235,2,,15.0,,3.0,3.0,7.0,7.0,1.0,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,,0.2148,1.0,1.0,1.0,1.0,0.3964,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,36.0,30.0,5.0,3.0,0.0,16.0,19.0,19.0,1.0,,,,,,90.0,58.0,6.9,11.0,0.0145274,0,,14.0,2.0,3.0,1.0,5.0,6.0,,,,2.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,False,46.0,45.0,,,0.0,28.0,29.0,19.0,5.0,,,,,,90.0,60.0,6.8,4.0,0.0246122,2,,18.0,2.0,1.0,,4.0,5.0,2.0,,,1.0,2.0,,2.0,3.0,1.0,,0.0418,2.0,,,,0.1291,,2.0,,,1.0,,,,,,,,,,
12528081,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,20.0,15.0,,,0.0,5.0,5.0,16.0,6.0,,,,,,90.0,35.0,6.8,10.0,0.00639186,1,,10.0,1.0,5.0,2.0,9.0,7.0,,1.0,,,3.0,2.0,2.0,1.0,2.0,,0.0373,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,
12528081,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,48.0,40.0,4.0,3.0,1.0,13.0,14.0,41.0,3.0,,,,,,90.0,80.0,8.4,20.0,0.388214,6,,30.0,7.0,3.0,,15.0,4.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,6.0,,1.0459,2.0,,,1.0,1.0027,4.0,5.0,,,3.0,2.0,1.0,,1.0,,,,,,
12528081,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,34.0,29.0,,,0.0,9.0,9.0,25.0,4.0,,,,,,84.0,42.0,6.3,8.0,0.030522,0,,20.0,,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,True,1.0,,,,
12528081,home,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,M,11,11,False,14.0,14.0,1.0,1.0,0.0,5.0,5.0,14.0,4.0,,,,,,90.0,34.0,6.8,8.0,0.0471776,4,,10.0,5.0,1.0,,4.0,2.0,,1.0,,,,,1.0,,,,0.1284,1.0,2.0,,,0.0354,5.0,2.0,,,1.0,,2.0,,,,,,,,
12528081,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,False,22.0,17.0,2.0,1.0,0.0,9.0,10.0,12.0,4.0,,,,,,90.0,40.0,7.3,12.0,0.0966672,3,,8.0,,1.0,1.0,4.0,6.0,,1.0,1.0,,1.0,1.0,3.0,2.0,,,0.169,1.0,1.0,,,0.0371,3.0,1.0,,,,2.0,2.0,1.0,,,,,,,
12528081,home,Kasımpaşa,Berk Can Yildizli,berk-can-yildizli,B. C. Yildizli,F,99,,10,M,2056436,EUR,1119139200,F,99,99,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,14.0,4.0,6.5,1.0,0.00043324,0,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,2.0,2.0,,,0.0,,,2.0,,,,,,,9.0,4.0,6.5,1.0,0.00110536,0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187.0,164,M,5920,EUR,589248000,G,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Berkay Muratoğlu,berkay-muratoglu,B. Muratoğlu,D,47,183.0,16,M,1931424,EUR,1199232000,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Berkay Muratoğlu,,,,,,,,,,,,
12528081,home,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182.0,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Daghan Erdogan,daghan-erdogan,D. Erdogan,M,17,176.0,3,M,2019627,EUR,1157328000,M,81,81,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,home,Kasımpaşa,Yusuf Inci,inci-yusuf,Y. Inci,M,,177.0,18,M,1529978,EUR,1107216000,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yusuf Inci,,,,,,,,,,,,
12528081,home,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,False,38.0,23.0,32.0,18.0,0.0,11.0,14.0,24.0,9.0,3.0,3.0,,1.0,5.0,90.0,50.0,7.9,16.0,0.00525615,0,-0.3993,12.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,25.0,21.0,5.0,4.0,0.0,9.0,12.0,13.0,3.0,,,,,,90.0,46.0,7.5,6.0,0.0945453,1,,12.0,,1.0,1.0,3.0,4.0,2.0,,6.0,,3.0,2.0,,,,,0.2731,1.0,,,1.0,0.7355,,,,,,,,,,True,,1.0,,,
12528081,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192.0,385,M,889430,EUR,816048000,D,27,27,False,42.0,38.0,3.0,2.0,0.0,32.0,33.0,9.0,4.0,,,,,,90.0,54.0,6.7,5.0,0.00109367,0,,6.0,,1.0,4.0,2.0,6.0,,,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12528081,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194.0,1395,M,920514,EUR,908323200,D,3,3,False,12.0,10.0,3.0,2.0,0.0,8.0,10.0,2.0,5.0,,,,,,90.0,25.0,7.4,2.0,0.00080655,2,,2.0,,4.0,3.0,6.0,8.0,1.0,,4.0,,1.0,1.0,,3.0,1.0,,0.9382,2.0,,,1.0,1.6198,1.0,,,,,,1.0,,,,,2.0,1.0,1.0,
12528081,away,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168.0,562,M,896364,EUR,911520000,M,26,26,False,20.0,17.0,2.0,2.0,2.0,11.0,11.0,12.0,3.0,,,,,,78.0,36.0,8.5,8.0,0.424482,2,,8.0,3.0,,,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,,0.0941,2.0,,,,0.2917,1.0,3.0,,,2.0,1.0,,,2.0,,,,,,
12528081,away,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,False,24.0,19.0,1.0,1.0,0.0,13.0,14.0,12.0,3.0,,,,,,89.0,41.0,7.7,9.0,0.0312925,3,,7.0,2.0,,1.0,3.0,5.0,,1.0,2.0,,2.0,1.0,,2.0,1.0,,0.504,2.0,,,1.0,1.0222,1.0,2.0,,,1.0,1.0,,,,,,,,,
12528081,away,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,131,M,876782,EUR,953164800,M,20,20,False,32.0,27.0,3.0,1.0,0.0,14.0,15.0,17.0,2.0,,,,,,90.0,47.0,6.8,8.0,0.00707347,0,,13.0,,,2.0,5.0,7.0,,,1.0,2.0,3.0,3.0,2.0,1.0,4.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,
12528081,away,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187.0,618,M,972410,EUR,842400000,M,13,13,False,30.0,20.0,1.0,1.0,0.0,6.0,7.0,24.0,11.0,,,,,,90.0,51.0,7.0,15.0,0.0121808,0,,14.0,1.0,1.0,2.0,7.0,10.0,2.0,,1.0,3.0,2.0,1.0,1.0,4.0,3.0,,,,,,,,3.0,,,,,1.0,2.0,,,,,1.0,,,
12528081,away,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182.0,1314,M,858977,EUR,862272000,M,21,21,False,33.0,22.0,6.0,3.0,0.0,10.0,13.0,23.0,5.0,,,,,,90.0,48.0,6.7,14.0,0.0736307,1,,13.0,3.0,,2.0,3.0,5.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,,0.0877,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,
12528081,away,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183.0,13169,M,558738,EUR,804556800,F,9,9,False,12.0,7.0,1.0,,0.0,3.0,6.0,7.0,3.0,,,,,,69.0,21.0,6.4,9.0,0.017887,0,,5.0,1.0,2.0,4.0,6.0,6.0,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,pjona_9
12528081,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186.0,355,M,988909,EUR,926985600,F,11,11,False,25.0,13.0,1.0,,0.0,4.0,7.0,19.0,3.0,,,,,,89.0,41.0,6.7,20.0,0.0116247,0,,9.0,1.0,3.0,7.0,8.0,10.0,,,,1.0,,,4.0,1.0,2.0,,,,,,,,3.0,,,,,2.0,2.0,2.0,,,,,,,
12528081,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179.0,1278,M,841012,EUR,833155200,F,25,25,True,7.0,5.0,1.0,1.0,0.0,1.0,2.0,5.0,,,,,,,21.0,12.0,6.8,4.0,0.00351941,1,,4.0,,,,,2.0,,1.0,,,,,2.0,2.0,,,0.0197,,,,,,,,,,,,,1.0,,,,,,,
12528081,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175.0,292,M,252207,EUR,728265600,M,23,23,True,14.0,10.0,2.0,1.0,0.0,2.0,3.0,12.0,1.0,,,,,,12.0,17.0,6.4,7.0,0.00832461,0,,8.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
12528081,away,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192.0,199,M,1562294,EUR,1144627200,D,15,15,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,1.0,4.0,,1.0,5.536e-05,0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,,,,,,,
12528081,away,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171.0,399,M,1022881,EUR,1062115200,M,17,17,True,5.0,5.0,,,0.0,2.0,2.0,3.0,1.0,,,,,,1.0,6.0,,,0.0011727,0,,3.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198.0,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,,,
12528081,away,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,588,M,983059,EUR,1028246400,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175.0,88,M,103912,EUR,694310400,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176.0,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528081,away,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175.0,376,M,916182,EUR,998524800,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
