match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,description,from
12528081,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12528081,,,,,90,5.0,,1,,,card,Muhammed Şengezer,Time wasting,False,123486024.0,False,yellow,827418.0,Muhammed Şengezer,,,,
12528081,,,,,90,2.0,,1,,,card,Yasin Özcan,Foul,False,123485979.0,True,yellow,1392102.0,Yasin Özcan,,,,
12528081,,,,,90,1.0,,1,,,substitution,,,,124026819.0,False,regular,,,False,,,
12528081,,,,,90,1.0,,1,,,substitution,,,,124026818.0,False,regular,,,False,,,
12528081,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
12528081,,,,,89,,,2,,,substitution,,,,124026790.0,True,regular,,,False,,,
12528081,,,,,85,,,6,,,card,Haris Hajradinović,Foul,False,123485909.0,True,yellow,254979.0,Haris Hajradinović,,,,
12528081,,,,,84,,,7,,,substitution,,,,124026732.0,True,regular,,,False,,,
12528081,,2.0,3.0,,81,,,10,,,goal,,,,316045210.0,False,regular,920514.0,Jerome Opoku,,,,
12528081,,,,,81,,,10,,,inGamePenalty,,goalkeeperSave,,118537156.0,False,missed,920514.0,Jerome Opoku,,,Goalkeeper save,
12528081,,,,,78,,,13,,,substitution,,,,124026618.0,False,regular,,,False,,,
12528081,,,,,69,,,22,,,substitution,,,,124026435.0,False,regular,,,False,,,
12528081,,2.0,2.0,,60,,,31,,,goal,,,,316038810.0,True,regular,1392102.0,Yasin Özcan,,,,
12528081,,1.0,2.0,,55,,,36,,,goal,,,,316036447.0,False,regular,280447.0,Olivier Kemen,,,,
12528081,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12528081,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,1.0,,
12528081,,,,,29,,,17,,,card,Krzysztof Piątek,Foul,False,123485196.0,False,yellow,558738.0,Krzysztof Piątek,,,,
12528081,,1.0,1.0,,22,,,24,,,goal,,,,315988853.0,True,penalty,254979.0,Haris Hajradinović,,,,penalty
12528081,,0.0,1.0,,13,,,33,,,goal,,,,315970344.0,False,regular,839982.0,Léo Duarte,,,,
12528081,,,,,3,,,43,,,card,Cafú,Foul,False,123484951.0,True,yellow,110956.0,Cafú,,,,
12528081,,,,,-5,,,6,,,card,Serdar Gürler,Time wasting,False,123486023.0,False,yellow,96520.0,Serdar Gürler,,,,
12528081,,,,,-5,,,6,,,card,Sinan Bolat,Argument,False,123485768.0,True,yellow,5920.0,Sinan Bolat,,,,
12528081,,,,,-5,,,6,,,card,Burak Yilmaz,Argument,False,123485595.0,True,yellow,,,,,,
12528081,,,,,-5,,,6,,,card,Çağdaş Atan,Argument,False,123485580.0,False,yellow,,,,,,
