match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_wonTackle,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_errorLeadToAShot,stat_errorLeadToAGoal
12117288,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,25.0,24.0,5.0,4.0,0.0,24.0,24.0,1.0,1.0,7.0,3.0,3.0,1.0,90.0,32.0,7.6,1.0,8.761e-05,0,1.1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117288,home,Botafogo,Vitinho,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,22,22,False,29.0,27.0,2.0,2.0,0.0,7.0,7.0,25.0,,6.0,,,,77.0,42.0,7.0,8.0,0.045637,0,,20.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117288,home,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,41.0,40.0,2.0,2.0,0.0,23.0,24.0,17.0,3.0,1.0,,,,68.0,49.0,7.1,1.0,0.0146938,1,,17.0,,2.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.0169,,,,,,,,,,,,,,,,,,
12117288,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,59.0,52.0,6.0,4.0,0.0,29.0,30.0,29.0,1.0,7.0,,,,90.0,68.0,7.2,8.0,0.0121454,1,,23.0,,2.0,4.0,,,,1.0,,,1.0,,1.0,3.0,1.0,,1.0,0.0071,,,,,,,,,,,,,,,,,,
12117288,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,False,25.0,24.0,1.0,1.0,1.0,7.0,7.0,26.0,,4.0,,,,73.0,45.0,7.4,6.0,0.125131,1,,20.0,8.0,2.0,1.0,,,,,,,,,2.0,1.0,1.0,,,0.0498,alextelles13,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12117288,home,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,False,94.0,88.0,6.0,4.0,0.0,32.0,36.0,59.0,,6.0,,,,90.0,107.0,7.6,8.0,0.0525317,0,,56.0,1.0,7.0,9.0,1.0,,1.0,5.0,,,3.0,,2.0,4.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,
12117288,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,91.0,83.0,13.0,11.0,1.0,26.0,27.0,65.0,,2.0,,,,90.0,99.0,8.2,10.0,0.169912,1,,57.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,1.0,0.0359,,,1.0,,3.0,1.0,True,1.0,,,,,,,,,,
12117288,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,27.0,25.0,,,0.0,7.0,7.0,23.0,,3.0,,,,69.0,54.0,7.8,12.0,0.0546758,5,,18.0,3.0,7.0,9.0,1.0,3.0,6.0,1.0,2.0,4.0,1.0,,,,2.0,,,1.0163,luizhenrique_07,,,,,,,1.0,Luiz Henrique,,4.0,1.0,2.0,1.0,0.2651,,,
12117288,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,50.0,42.0,1.0,1.0,1.0,6.0,8.0,51.0,,4.0,,,,90.0,62.0,8.9,15.0,0.264796,2,,39.0,9.0,2.0,,1.0,,,,,,,,1.0,,,,,0.4655,savarino10,3.0,1.0,,6.0,,,1.0,,,,,1.0,1.0,0.9173,,,
12117288,home,Botafogo,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,23,23,False,67.0,63.0,1.0,1.0,0.0,18.0,20.0,51.0,,6.0,,,,90.0,87.0,8.4,10.0,0.484503,4,,47.0,4.0,1.0,4.0,,,1.0,3.0,3.0,1.0,1.0,,,,2.0,,1.0,0.0845,thiago_almada23,2.0,1.0,,4.0,3.0,,1.0,,,,,1.0,,0.03,,,
