match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_interceptionWon,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_goalAssist
11368713,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,26.0,17.0,18.0,9.0,12.0,13.0,5.0,13.0,6.0,3.0,3.0,90.0,31.0,6.7,9.0,0.00225469,0,0.7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368713,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,49.0,34.0,8.0,3.0,12.0,15.0,22.0,37.0,4.0,,,90.0,68.0,6.7,20.0,0.0859566,0,,True,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368713,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,19.0,17.0,1.0,1.0,13.0,13.0,4.0,6.0,3.0,,,75.0,30.0,7.1,3.0,0.00112097,0,,,,,3.0,4.0,,,,4.0,2.0,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11368713,home,Sevilla,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,45.0,40.0,12.0,10.0,22.0,23.0,18.0,22.0,3.0,,,90.0,61.0,7.4,7.0,0.0096824,0,,,,,1.0,5.0,,,,6.0,3.0,1.0,3.0,2.0,2.0,2.0,SergioRamos,1.0,,,,,,,,,,,,,,,,
11368713,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,2,2,False,46.0,37.0,2.0,,26.0,28.0,11.0,18.0,2.0,,,90.0,55.0,6.6,10.0,0.0039149,1,,,,1.0,6.0,6.0,1.0,,,5.0,1.0,4.0,6.0,,,,,,1.0,0.0104,,,,,,,,,,,,,,
11368713,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,False,35.0,28.0,5.0,3.0,11.0,13.0,20.0,25.0,6.0,,,89.0,50.0,6.9,11.0,0.126673,0,,,3.0,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,marcos.acuna10,,,,3.0,3.0,,,,,,,,,,,,
11368713,home,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,False,17.0,15.0,3.0,1.0,4.0,6.0,11.0,11.0,5.0,,,61.0,34.0,7.1,9.0,0.0331469,1,,,,1.0,4.0,4.0,1.0,3.0,2.0,1.0,,,,,,3.0,Locampos15,,1.0,0.3004,,1.0,1.0,1.0,2.0,,,,,,,,,
11368713,home,Sevilla,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,24.0,24.0,1.0,1.0,9.0,9.0,15.0,15.0,5.0,,,90.0,26.0,6.4,,0.0118581,0,,,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11368713,home,Sevilla,Óliver Torres,,,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,32.0,25.0,5.0,1.0,15.0,17.0,10.0,15.0,6.0,,,75.0,50.0,7.0,12.0,0.0497,1,,,,1.0,5.0,5.0,1.0,2.0,1.0,,1.0,1.0,,4.0,4.0,3.0,,1.0,1.0,0.0139,,,1.0,,,,,,,,,,,
11368713,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,6.0,2.0,1.0,,2.0,2.0,,4.0,1.0,,,61.0,16.0,7.6,9.0,1.73e-05,2,,,,1.0,1.0,6.0,,,,,,,3.0,2.0,2.0,5.0,ennesyri15,,1.0,0.6132,,,,,1.0,1.0,1.0,0.9422,,,,,,
11368713,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,20,20,False,12.0,10.0,,,4.0,5.0,6.0,7.0,6.0,,,90.0,33.0,5.9,11.0,0.0321392,4,,,,2.0,10.0,4.0,1.0,5.0,1.0,2.0,,2.0,1.0,,,4.0,,,1.0,0.6628,,1.0,1.0,1.0,2.0,2.0,,0.5482,2.0,1.0,1.0,,,
11368713,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,7.0,5.0,,,2.0,3.0,3.0,4.0,,,,29.0,11.0,6.7,4.0,0.083547,1,,,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,DLukebakio,,,0.1228,,1.0,,,,1.0,,0.2024,1.0,,,,,
11368713,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,16.0,13.0,,,2.0,2.0,12.0,16.0,2.0,,,29.0,29.0,6.3,8.0,0.0375799,0,,,2.0,,5.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,
