match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal,stat_errorLeadToAShot
11391361,home,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,False,31.0,18.0,21.0,8.0,11.0,11.0,7.0,20.0,7.0,2.0,2.0,1.0,1.0,90.0,35.0,7.1,13.0,0.0011121,0,0.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391361,home,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,45.0,39.0,8.0,7.0,22.0,23.0,17.0,25.0,4.0,,,,,90.0,75.0,7.3,18.0,0.134944,0,,3.0,4.0,4.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391361,home,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,31.0,25.0,9.0,4.0,17.0,21.0,8.0,11.0,1.0,,,,,90.0,46.0,7.2,7.0,0.00302174,1,,1.0,4.0,2.0,,,10.0,,,,3.0,,True,1.0,2.0,1.0,1.0,2.0,1.0,0.0772,,,,,,,,,,,,,,
11391361,home,Stade Brestois,Lilian Brassier,,,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,32.0,23.0,9.0,3.0,16.0,19.0,7.0,13.0,5.0,,,,,90.0,43.0,7.1,9.0,0.0048414,0,,,3.0,4.0,,,5.0,2.0,1.0,,1.0,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,
11391361,home,Stade Brestois,Bradley Locko,,,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,27.0,23.0,7.0,7.0,14.0,15.0,11.0,16.0,3.0,,,,,90.0,49.0,7.5,7.0,0.0829737,0,,4.0,2.0,4.0,,1.0,4.0,3.0,1.0,,,1.0,,1.0,,1.0,,,3.0,,,2.0,1.0,,,,,,,,,,,
11391361,home,Stade Brestois,Pierre Lees Melou,,,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,40.0,34.0,5.0,3.0,23.0,26.0,13.0,16.0,12.0,,,,,90.0,71.0,8.6,12.0,0.516448,4,,2.0,4.0,8.0,1.0,2.0,5.0,5.0,5.0,4.0,2.0,2.0,,,1.0,,3.0,,2.0,0.3595,1.0,2.0,1.0,1.0,1.0,1.0,0.2961,,,,,,,
11391361,home,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,35.0,33.0,4.0,4.0,12.0,12.0,22.0,24.0,6.0,,,,,81.0,49.0,7.2,3.0,0.201641,1,,1.0,3.0,4.0,,3.0,1.0,2.0,,,,3.0,,,,2.0,,,1.0,0.0431,,1.0,2.0,,,,,1.0,,,,,,
11391361,home,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,30.0,24.0,2.0,2.0,8.0,8.0,16.0,30.0,2.0,,,,,66.0,48.0,6.9,18.0,0.089706,0,,8.0,8.0,1.0,3.0,2.0,,,,,,3.0,,2.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
11391361,home,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,False,24.0,19.0,2.0,2.0,10.0,12.0,9.0,12.0,7.0,,,,,66.0,42.0,6.9,10.0,0.0174307,3,,,10.0,8.0,2.0,3.0,,3.0,1.0,1.0,1.0,,,1.0,2.0,4.0,2.0,,1.0,0.3663,2.0,,1.0,,1.0,,0.0569,,kamory_doumbia03,1.0,,,,
11391361,home,Stade Brestois,Mathias Pereira Lage,,,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,False,16.0,12.0,3.0,1.0,3.0,5.0,10.0,15.0,5.0,,,,,73.0,38.0,7.0,10.0,0.0414662,3,,4.0,6.0,7.0,1.0,,3.0,3.0,2.0,2.0,1.0,,,1.0,2.0,3.0,2.0,1.0,,0.5008,2.0,1.0,,,1.0,,0.1914,,,1.0,1.0,,,
11391361,home,Stade Brestois,Steve Mounié,,,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,19.0,11.0,,,3.0,5.0,8.0,15.0,3.0,,,,,60.0,27.0,6.1,13.0,0.0172782,2,,1.0,4.0,4.0,,,,,,3.0,2.0,2.0,,2.0,4.0,,1.0,,,0.3676,,,,,1.0,,0.0943,,,,1.0,,,
