match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_interceptionWon,stat_errorLeadToAGoal,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,player_firstName,captain,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,player_lastName,stat_punches,stat_goals
12618490,home,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,26.0,22.0,11.0,7.0,0.0,19.0,20.0,3.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,90.0,34.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,46.0,34.0,7.0,2.0,0.0,14.0,19.0,21.0,32.0,,6.0,6.0,,,,,90.0,79.0,6.8,22.0,0,5.0,1.0,10.0,1.0,2.0,1.0,2.0,7.0,3.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,54.0,49.0,5.0,2.0,0.0,42.0,46.0,7.0,8.0,,,8.0,,,,,90.0,67.0,6.3,5.0,0,,,4.0,,,,4.0,2.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
12618490,home,Al-Khaleej,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,20,20,False,42.0,37.0,11.0,8.0,0.0,32.0,33.0,5.0,9.0,3.0,3.0,3.0,,,,,90.0,56.0,7.0,6.0,0,,,5.0,,,,1.0,2.0,1.0,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,51.0,44.0,5.0,1.0,0.0,27.0,27.0,17.0,30.0,,3.0,5.0,,,,,90.0,74.0,7.2,17.0,0,6.0,,7.0,,,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,,,3.0,2.0,,,,,,,,,,
12618490,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,31.0,26.0,5.0,2.0,0.0,12.0,12.0,14.0,19.0,,3.0,2.0,,,,,89.0,38.0,6.7,5.0,0,,,4.0,3.0,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,False,43.0,39.0,5.0,4.0,0.0,21.0,23.0,18.0,20.0,,7.0,5.0,,,,,69.0,56.0,6.9,8.0,0,,,8.0,4.0,,1.0,,4.0,4.0,3.0,3.0,3.0,,,,,1.0,,,,,,,,,,,
12618490,home,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,M,7,7,False,35.0,24.0,2.0,2.0,0.0,8.0,10.0,17.0,30.0,,3.0,5.0,,,,,90.0,52.0,7.3,19.0,3,5.0,1.0,3.0,,1.0,2.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,
12618490,home,Al-Khaleej,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,M,47,47,False,32.0,23.0,5.0,4.0,0.0,6.0,7.0,17.0,26.0,1.0,1.0,4.0,,,,,61.0,48.0,7.4,14.0,1,1.0,,6.0,,,3.0,,,,3.0,3.0,,,,1.0,,3.0,1.0,,1.0,Saleh Aboulshamat,,,,,,,
12618490,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,22.0,17.0,4.0,2.0,0.0,10.0,11.0,7.0,13.0,,6.0,4.0,,,,,69.0,37.0,6.6,9.0,3,2.0,,2.0,3.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,1.0,,1.0,,,True,2.0,1.0,,,,
12618490,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,False,16.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,10.0,,1.0,,,,,,69.0,20.0,6.8,1.0,1,,,4.0,1.0,,,,,,,2.0,,1.0,2.0,,,,,1.0,,,,,,mohamed_shereif19,,,
12618490,home,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400,M,21,21,True,16.0,10.0,4.0,3.0,0.0,6.0,7.0,5.0,10.0,,,3.0,,,,,29.0,22.0,7.0,6.0,0,1.0,1.0,4.0,,,2.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,
12618490,home,Al-Khaleej,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000,M,18,18,True,7.0,6.0,4.0,3.0,0.0,1.0,1.0,5.0,6.0,,2.0,1.0,,,,,21.0,9.0,6.5,1.0,0,,,,1.0,,,,,,,,1.0,,,,,,,,,Murad Al Hawsawi,,,,,,,
12618490,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,True,5.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,3.0,,,,,21.0,6.0,6.6,3.0,0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,77,77,True,5.0,4.0,,,0.0,,,5.0,6.0,,1.0,,,,,,21.0,9.0,6.7,3.0,0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,
12618490,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,3.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,2.0,,,,,,1.0,10.0,,4.0,0,2.0,,1.0,,,2.0,,,,1.0,,1.0,,,,,1.0,,,,Arif Al-Haydar,,,,,,,
12618490,home,Al-Khaleej,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ozaybi Raed,,,,,,,
12618490,home,Al-Khaleej,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618490,home,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ali Al Shaafi,,,,,,,
12618490,away,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800,G,18,18,False,32.0,18.0,20.0,7.0,0.0,15.0,16.0,3.0,16.0,,,13.0,,2.0,3.0,3.0,90.0,45.0,7.3,14.0,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,
12618490,away,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,D,6,6,False,37.0,35.0,3.0,2.0,0.0,23.0,25.0,12.0,12.0,,4.0,4.0,,,,,90.0,47.0,6.9,3.0,1,,,,3.0,1.0,,4.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,
12618490,away,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000,D,4,4,False,32.0,29.0,5.0,2.0,0.0,19.0,19.0,10.0,13.0,1.0,4.0,,,,,,90.0,41.0,6.9,4.0,0,,,2.0,,,,7.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,
12618490,away,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400,D,24,24,False,38.0,28.0,8.0,3.0,0.0,21.0,25.0,7.0,13.0,,,2.0,,,,,90.0,51.0,6.9,11.0,0,,,2.0,,,,1.0,,,1.0,2.0,,1.0,,4.0,,,,,,,,,,,,,
12618490,away,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167.0,183,M,160909,EUR,779500800,M,8,8,False,32.0,30.0,,,0.0,8.0,8.0,22.0,26.0,2.0,8.0,4.0,,,,,90.0,58.0,6.9,11.0,0,2.0,,5.0,3.0,,3.0,3.0,1.0,,3.0,2.0,3.0,,,1.0,,2.0,,,,,,,,,,,
12618490,away,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,11,11,False,74.0,68.0,7.0,3.0,0.0,21.0,22.0,48.0,54.0,,1.0,12.0,,,,,90.0,87.0,7.7,8.0,0,2.0,1.0,5.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,3.0,1.0,,,,,,1.0,,,,
12618490,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,False,40.0,35.0,5.0,2.0,1.0,16.0,17.0,19.0,23.0,,8.0,8.0,,,,,90.0,54.0,6.8,9.0,0,,,2.0,1.0,3.0,1.0,,2.0,2.0,,,3.0,,,2.0,,,1.0,,,,,,,,,,
12618490,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,M,16,16,False,27.0,17.0,4.0,1.0,0.0,11.0,15.0,6.0,12.0,1.0,11.0,6.0,,,,,90.0,54.0,6.2,19.0,0,,,4.0,1.0,,6.0,2.0,3.0,1.0,1.0,,4.0,,,3.0,,1.0,,,,Hussain Alsebyani,,,,,,,
12618490,away,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200,F,7,7,False,39.0,31.0,1.0,1.0,0.0,5.0,6.0,26.0,34.0,,6.0,2.0,,,,,89.0,61.0,7.1,18.0,1,1.0,,9.0,2.0,2.0,4.0,,,,5.0,4.0,2.0,,2.0,,,3.0,,1.0,,,,,,,,,
12618490,away,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,F,10,10,False,31.0,28.0,3.0,3.0,0.0,9.0,10.0,19.0,23.0,,7.0,5.0,,,,,90.0,60.0,7.5,17.0,2,2.0,,6.0,1.0,2.0,7.0,1.0,,,3.0,2.0,1.0,,,,,4.0,,,2.0,,True,,,yannickferreiracarrasco,,,1.0
12618490,away,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,False,8.0,5.0,,,0.0,1.0,1.0,4.0,8.0,3.0,7.0,1.0,,,,,85.0,15.0,6.4,8.0,0,1.0,,2.0,,2.0,,,1.0,1.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,,,,
