match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_challengeLost,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12421237,home,KVC Westerlo,Koen Van Langendonck,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,False,34.0,26.0,15.0,8.0,0.0,21.0,24.0,5.0,10.0,2.0,4.0,1.0,1.0,1.0,90.0,39.0,6.5,8.0,0.00393427,0,-0.3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,46.0,37.0,3.0,,0.0,24.0,27.0,13.0,22.0,3.0,4.0,,,,90.0,73.0,6.5,17.0,0.0150235,0,,3.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,False,57.0,52.0,7.0,4.0,0.0,34.0,37.0,18.0,20.0,5.0,2.0,,,,90.0,70.0,6.7,6.0,0.0173439,0,,,1.0,5.0,,,1.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193.0,11576,M,1405212,EUR,1172275200,D,44,44,False,54.0,45.0,8.0,3.0,0.0,33.0,36.0,12.0,18.0,15.0,3.0,,,,90.0,72.0,7.6,9.0,0.00681296,1,,,2.0,4.0,,,,,,,,4.0,,lukavuskovic,2.0,1.0,1.0,2.0,0.067,0.4658,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Tuur Rommens,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,32.0,21.0,5.0,2.0,0.0,7.0,11.0,14.0,24.0,4.0,3.0,,,,90.0,60.0,6.3,21.0,0.0145101,1,,3.0,9.0,5.0,,,,2.0,1.0,2.0,,3.0,1.0,,5.0,,,1.0,0.0193,,,,1.0,1.0,2.0,,,,,,,,,
12421237,home,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,False,24.0,21.0,1.0,1.0,0.0,15.0,17.0,6.0,8.0,1.0,2.0,,,,68.0,32.0,6.5,5.0,0.00401292,0,,1.0,3.0,2.0,,,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
12421237,home,KVC Westerlo,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,37.0,28.0,9.0,4.0,1.0,16.0,19.0,13.0,19.0,6.0,1.0,,,,90.0,58.0,7.1,11.0,0.0703567,1,,1.0,7.0,4.0,,,3.0,3.0,2.0,2.0,1.0,,2.0,,4.0,,,,0.0143,,,,,1.0,1.0,True,1.0,1.0,1.0,,,,,
12421237,home,KVC Westerlo,Griffin Yow,griffin-yow,G. Yow,M,18,173.0,283,M,979808,EUR,1032912000,M,18,18,False,13.0,9.0,1.0,,0.0,4.0,6.0,5.0,10.0,3.0,3.0,,,,80.0,38.0,6.5,14.0,0.00144018,1,,3.0,9.0,9.0,2.0,1.0,,4.0,3.0,3.0,2.0,2.0,2.0,,2.0,,,,0.0104,,,,2.0,,2.0,,,,,1.0,,,,
12421237,home,KVC Westerlo,Isa Sakamoto,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,21.0,17.0,,,0.0,8.0,10.0,9.0,11.0,,4.0,,,,86.0,33.0,6.3,10.0,0.0130814,0,,,6.0,4.0,1.0,1.0,,3.0,,4.0,,,4.0,,,,,,,,Issai Sakamoto,,2.0,,,,,,1.0,,,,,
12421237,home,KVC Westerlo,Josimar Alcócer,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,17.0,14.0,2.0,2.0,0.0,8.0,9.0,6.0,10.0,7.0,1.0,,,,86.0,35.0,6.9,6.0,0.00897958,0,,2.0,4.0,6.0,1.0,1.0,,3.0,2.0,,,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
12421237,home,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184.0,1391,M,1092081,EUR,1044921600,F,9,9,False,16.0,11.0,,,0.0,4.0,5.0,7.0,11.0,1.0,3.0,,,,90.0,32.0,6.6,12.0,0.012225,1,,,6.0,6.0,2.0,1.0,,1.0,,4.0,3.0,1.0,,,3.0,1.0,,,0.02,0.0167,,,2.0,,1.0,,,,,,1.0,,,
12421237,home,KVC Westerlo,Islam Slimani,islam-slimani,I. Slimani,F,19,188.0,7448,M,238708,EUR,582595200,F,19,19,True,9.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,,,,,22.0,12.0,6.6,2.0,0.00723451,1,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,islamslimani09,,,,,0.0278,,,,,1.0,,,,,,,,,,
12421237,home,KVC Westerlo,Rhys Youlley,rhys-youlley,R. Youlley,M,36,184.0,55,M,1415589,EUR,1108252800,M,36,36,True,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,6.0,,,,,,10.0,8.0,6.4,3.0,0.00763437,0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,Rhys Youlley,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,10.0,3.0,6.3,1.0,0.0425039,0,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Mathias Fixelles,mathias-fixelles,M. Fixelles,M,11,174.0,39,M,876447,EUR,839721600,M,4,4,True,4.0,4.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,,10.0,6.0,6.6,,0.0256661,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
12421237,home,KVC Westerlo,Nick Gillekens,nick-gillekens,N. Gillekens,G,1,185.0,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Amando Lapage,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,73,73,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Edisson Jordanov,edisson-jordanov,E. Jordanov,D,24,172.0,62,M,129922,EUR,739497600,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Jan Bernát,jan-bernat,J. Bernát,M,,180.0,83,M,978184,EUR,979084800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421237,home,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189.0,289,M,81202,EUR,673142400,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421237,away,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,False,24.0,19.0,12.0,7.0,0.0,14.0,16.0,5.0,8.0,2.0,5.0,,2.0,,90.0,32.0,6.8,5.0,0.00114504,0,-0.5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12421237,away,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175.0,87,M,888605,EUR,943488000,D,29,29,False,39.0,33.0,6.0,5.0,0.0,16.0,17.0,17.0,27.0,4.0,3.0,,,,90.0,64.0,7.0,18.0,0.0182555,0,,5.0,5.0,1.0,,,1.0,,,2.0,1.0,,,,3.0,,,2.0,,,,,2.0,,,,,,,,,,,
12421237,away,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,False,57.0,53.0,5.0,3.0,0.0,21.0,22.0,32.0,37.0,8.0,2.0,,,,90.0,70.0,7.1,7.0,0.0233856,1,,2.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,0.2296,,,,,,,,,,,1.0,,,,
12421237,away,RC Sporting Charleroi,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,49.0,44.0,,,0.0,28.0,28.0,16.0,21.0,4.0,4.0,,,,90.0,55.0,6.8,5.0,0.00904371,0,,,4.0,2.0,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,
12421237,away,RC Sporting Charleroi,Mardochee Nzita,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,False,32.0,22.0,,,0.0,8.0,9.0,14.0,27.0,1.0,3.0,,,,64.0,51.0,6.7,18.0,0.012605,0,,4.0,5.0,4.0,1.0,,2.0,,,,1.0,3.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,
12421237,away,RC Sporting Charleroi,Yassine Titraoui,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,76.0,64.0,12.0,8.0,0.0,18.0,21.0,46.0,56.0,,8.0,,,,88.0,102.0,7.4,21.0,0.0910255,5,,1.0,9.0,6.0,8.0,3.0,2.0,3.0,3.0,1.0,,,1.0,,1.0,,,,0.1361,,Yacine Titraoui,,1.0,2.0,1.0,,,,,3.0,,,,1.0
12421237,away,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,100.0,84.0,7.0,4.0,0.0,27.0,29.0,60.0,81.0,4.0,7.0,,,,90.0,132.0,7.6,30.0,0.235003,0,,10.0,8.0,6.0,1.0,1.0,,3.0,1.0,2.0,,2.0,3.0,AdemZorgane,1.0,,,,,,,,4.0,,,True,3.0,,4.0,,,,,
12421237,away,RC Sporting Charleroi,Jeremy Petris,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,M,98,98,False,30.0,26.0,2.0,2.0,0.0,6.0,6.0,21.0,26.0,,4.0,,,,82.0,45.0,7.5,11.0,0.108234,1,,2.0,1.0,6.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,0.026,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,
12421237,away,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,52.0,42.0,3.0,1.0,0.0,11.0,12.0,32.0,43.0,2.0,3.0,,,,90.0,66.0,8.3,13.0,0.152923,1,,3.0,4.0,12.0,2.0,2.0,,2.0,2.0,,1.0,7.0,,,3.0,1.0,1.0,,0.2891,0.4625,,,,,1.0,,1.0,,1.0,,,,,
12421237,away,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,10,10,False,44.0,38.0,2.0,2.0,1.0,8.0,8.0,30.0,36.0,,6.0,,,,82.0,63.0,7.9,14.0,0.6983,1,,,6.0,8.0,8.0,5.0,,2.0,2.0,2.0,1.0,,1.0,,,1.0,,,0.0262,0.3531,,,2.0,,,,,1.0,1.0,,,,,
12421237,away,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,21.0,17.0,,,0.0,4.0,4.0,13.0,17.0,,2.0,,,,90.0,29.0,8.4,8.0,0.0155696,3,,,6.0,1.0,,,,,,3.0,,1.0,,,4.0,2.0,2.0,,1.5294,1.8702,,,1.0,1.0,1.0,,,,1.0,,1.0,,,
