match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOwnHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_height,captain,stat_aerialLost,stat_shotOffTarget,stat_ownGoals,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
10833116,home,Bracknell Town,Ben Cook,Ben Cook,,ben-cook,B. Cook,M,14,0,M,1427502,EUR,,M,14,14,True,1.0,1.0,,,,1.0,1.0,,,,,,11.0,1.0,6.4,,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10833116,home,Bracknell Town,Olukayode Osu,Olukayode Osu,,olukayode-osu,O. Osu,M,,2,M,1427531,EUR,1006732800.0,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,
10833116,home,Bracknell Town,Scott Rees,Scott Rees,,scott-rees,S. Rees,M,17,0,M,1427530,EUR,707616000.0,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,,
10833116,home,Bracknell Town,Jack Penton,Jack,Penton,jack-penton,J. Penton,M,16,0,M,2032849,EUR,934761600.0,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10833116,home,Bracknell Town,Shamar Moore,Shamar,Moore,shamar-moore,S. Moore,F,,1,M,993452,EUR,979689600.0,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Václav Hladký,,,vaclav-hladky,V. Hladký,G,32,173,M,151518,EUR,658540800.0,G,31,31,False,39.0,36.0,6.0,4.0,32.0,4.0,7.0,1.0,14.0,,1.0,1.0,90.0,50.0,7.3,3.0,0,32.0,,,1.0,,,,,,1.0,,189.0,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Janoi Donacien,,,janoi-donacien,J. Donacien,D,44,54,M,371364,EUR,752284800.0,D,44,44,False,35.0,28.0,2.0,,23.0,10.0,16.0,6.0,5.0,,,,88.0,57.0,7.1,11.0,0,19.0,1.0,2.0,4.0,1.0,,1.0,3.0,2.0,,,183.0,,1.0,,,4.0,,,,,,,,,1.0,,,,
10833116,away,Ipswich Town,Richard Keogh,,,richard-keogh,R. Keogh,D,,27,M,19808,EUR,524102400.0,D,2,2,False,79.0,71.0,6.0,3.0,57.0,18.0,22.0,11.0,7.0,,,,90.0,95.0,7.5,8.0,0,53.0,,,1.0,,1.0,1.0,,,1.0,,188.0,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,331,M,358084,EUR,814233600.0,D,15,15,False,116.0,102.0,10.0,6.0,54.0,54.0,62.0,3.0,8.0,,,,90.0,126.0,7.6,14.0,0,48.0,1.0,,3.0,,,4.0,,,1.0,,194.0,,,,,,,1.0,1.0,,1.0,,,,,,,,
10833116,away,Ipswich Town,Kayden Jackson,,,kayden-jackson,K. Jackson,F,19,95,M,340689,EUR,761875200.0,M,19,19,False,20.0,13.0,2.0,,5.0,12.0,17.0,1.0,3.0,,,,71.0,28.0,6.9,10.0,0,1.0,,1.0,4.0,,,,3.0,2.0,1.0,,181.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,
10833116,away,Ipswich Town,Dominic Ball,,,dominic-ball,D. Ball,M,4,26,M,149821,EUR,807321600.0,M,12,12,False,43.0,34.0,4.0,4.0,25.0,13.0,18.0,1.0,5.0,,,,72.0,48.0,7.0,10.0,0,21.0,2.0,3.0,3.0,,,,,,1.0,1.0,184.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,
10833116,away,Ipswich Town,Sam Morsy,,,sam-morsy,S. Morsy,M,40,1812,M,108515,EUR,684460800.0,M,5,5,False,77.0,70.0,4.0,,39.0,32.0,38.0,1.0,5.0,,,,79.0,86.0,7.0,9.0,1,38.0,,2.0,3.0,1.0,,1.0,3.0,2.0,,,175.0,True,1.0,1.0,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Kane Vincent-Young,Kane,Vincent-Young,kane-vincent-young,K. Vincent-Young,D,30,16,M,785452,EUR,826848000.0,M,24,24,False,51.0,41.0,2.0,,24.0,22.0,28.0,,3.0,,,,90.0,73.0,7.0,18.0,1,19.0,1.0,5.0,3.0,1.0,,,,,,2.0,180.0,,,,,1.0,,4.0,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,
10833116,away,Ipswich Town,Cameron Humphreys,,,cameron-humphreys,C. Humphreys,M,8,146,M,1130909,EUR,1067472000.0,F,30,30,False,43.0,36.0,5.0,2.0,18.0,19.0,28.0,,8.0,,,,90.0,60.0,7.2,14.0,2,17.0,,2.0,4.0,1.0,,,1.0,1.0,2.0,,178.0,,,1.0,,3.0,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,
10833116,away,Ipswich Town,Freddie Ladapo,,,freddie-ladapo,F. Ladapo,F,45,154,M,254813,EUR,728524800.0,F,9,9,False,24.0,20.0,,,8.0,13.0,16.0,3.0,,,,,87.0,39.0,7.4,9.0,4,7.0,1.0,7.0,2.0,1.0,,,1.0,1.0,,4.0,183.0,,1.0,1.0,,,,1.0,,2.0,2.0,3.0,2.0,,,,1.0,1.0,1.0
10833116,away,Ipswich Town,Kyle Edwards,,,kyle-edwards,K. Edwards,M,22,40,M,817562,EUR,887673600.0,F,29,29,False,40.0,33.0,2.0,1.0,14.0,20.0,28.0,,5.0,,,,90.0,62.0,6.7,18.0,2,13.0,,8.0,3.0,,,,1.0,1.0,1.0,2.0,172.0,,1.0,1.0,,2.0,,6.0,1.0,2.0,2.0,,,1.0,,,,,
10833116,away,Ipswich Town,Wes Burns,,,wes-burns,W. Burns,M,7,185,M,305302,EUR,784684800.0,F,7,7,True,7.0,5.0,,,2.0,3.0,5.0,1.0,1.0,,,,19.0,12.0,6.9,5.0,0,2.0,,2.0,,,,1.0,,,,,173.0,,,,,,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,,
10833116,away,Ipswich Town,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,452,M,784625,EUR,856051200.0,F,10,10,True,6.0,5.0,,,3.0,2.0,3.0,1.0,,,,,18.0,9.0,6.6,2.0,0,3.0,,,1.0,,,,1.0,1.0,,,170.0,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Panutche Camará,,,panutche-camara,P. Camará,M,8,181,M,886207,EUR,857088000.0,M,28,28,True,8.0,8.0,,,7.0,1.0,1.0,,1.0,,,,11.0,11.0,7.6,,1,7.0,,,2.0,,,,,,1.0,,185.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0
10833116,away,Ipswich Town,Gerrard Buabo,Gerrard,Buabo,gerard-buabo,G. Buabo,F,51,14,M,1390354,EUR,1116892800.0,M,40,40,True,2.0,,,,1.0,,1.0,,1.0,,,,3.0,4.0,,3.0,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10833116,away,Ipswich Town,Edwin Agbaje,Edwin Agbaje,,edwin-agbaje,E. Agbaje,D,2,18,M,1423744,EUR,1074988800.0,M,39,39,True,7.0,7.0,,,5.0,2.0,2.0,,,,,,2.0,8.0,,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Joel Coleman,,,joel-coleman,J. Coleman,G,43,27,M,344873,EUR,812073600.0,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,219,M,198038,EUR,815875200.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,978,M,963493,EUR,946598400.0,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,
10833116,away,Ipswich Town,George Edmundson,,,george-edmundson,G. Edmundson,D,25,107,M,803678,EUR,872985600.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,,
