match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_errorLeadToAShot,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_dispossessed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_goals
14035888,home,KVC Westerlo,Andreas Jungdal,,,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,22.0,18.0,8.0,4.0,0.0,14.0,15.0,4.0,7.0,1.0,8.0,1.0,1.0,90.0,28.0,6.2,4.0,0.00189537,-0.0007,0,-0.6056,0.08,0.05,-0.06,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035888,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,44.0,35.0,6.0,4.0,0.0,9.0,10.0,26.0,34.0,1.0,3.0,,,90.0,63.0,6.5,15.0,0.178687,,0,,0.43,0.09,-0.4,,3.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14035888,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,95.0,84.0,17.0,7.0,0.0,47.0,49.0,37.0,46.0,1.0,5.0,,,90.0,111.0,6.9,14.0,0.138525,,2,,0.45,0.2,-0.38,,1.0,,4.0,1.0,5.0,5.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.077,-0.2,,,,,,,,,,,
14035888,home,KVC Westerlo,Seiji Kimura,,,seiji-kimura,S. Kimura,D,5,186.0,246,M,939399,EUR,998611200,D,5,5,False,76.0,72.0,6.0,4.0,0.0,56.0,57.0,16.0,19.0,3.0,2.0,,,90.0,84.0,6.9,5.0,0.018568,,0,,0.24,0.09,-0.27,,,,1.0,3.0,1.0,4.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
14035888,home,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,49.0,35.0,2.0,,0.0,19.0,21.0,16.0,28.0,3.0,4.0,,,90.0,86.0,6.6,25.0,0.217432,,1,,0.38,0.2,-0.46,,6.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,3.0,1.0,3.0,,1.0,,4.0,1.0,1.0,1.0,0.0118,-0.09,1.0,,,,,,,,,,
14035888,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,60.0,51.0,6.0,4.0,0.0,23.0,24.0,28.0,36.0,1.0,6.0,,,90.0,86.0,7.2,20.0,0.0732884,,2,,0.33,0.06,-0.12,,7.0,,,,5.0,7.0,2.0,1.0,3.0,2.0,,2.0,1.0,,1.0,3.0,2.0,3.0,0.1876,0.04,,True,1.0,1.0,1.0,0.0241,,,,,
14035888,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,41.0,36.0,1.0,,0.0,19.0,20.0,17.0,21.0,,7.0,,,77.0,51.0,6.3,7.0,0.0198912,,0,,0.08,0.14,-0.45,,,,,,1.0,1.0,1.0,,,,3.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,
14035888,home,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173.0,283,M,979808,EUR,1032912000,M,18,18,False,20.0,18.0,2.0,1.0,0.0,7.0,8.0,11.0,12.0,,3.0,,,45.0,37.0,7.1,10.0,0.096042,,2,,0.3,0.26,-0.14,,6.0,2.0,,,3.0,4.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,0.1294,-0.17,,,1.0,,,0.1795,,2.0,,,
14035888,home,KVC Westerlo,Isa Sakamoto,Issai Sakamoto,,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,27.0,22.0,1.0,,0.0,5.0,6.0,17.0,21.0,,3.0,,,90.0,39.0,6.3,9.0,0.0319616,,1,,0.0,0.18,-0.15,,,,1.0,,4.0,3.0,2.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,0.0766,-0.07,,,,,,,,1.0,,,
14035888,home,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,25.0,22.0,,,0.0,6.0,6.0,16.0,19.0,,3.0,,,82.0,43.0,6.9,7.0,0.0347578,,3,,0.22,0.16,-0.1,,1.0,,,,1.0,7.0,4.0,4.0,2.0,,1.0,,1.0,2.0,,,,3.0,0.2279,-0.22,,,,,,,,1.0,1.0,,
