match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,captain,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork
12764320,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64485,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,57.0,41.0,26.0,11.0,0.0,35.0,39.0,6.0,18.0,1.0,6.0,2.0,2.0,90.0,65.0,7.4,16.0,0.00422535,0,0.3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764320,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,211619,M,TrentAA,795064,EUR,907718400,D,66,66,False,39.0,29.0,9.0,5.0,0.0,14.0,19.0,15.0,23.0,,3.0,,,85.0,59.0,6.6,18.0,0.0884788,0,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764320,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27486,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,51.0,48.0,2.0,2.0,0.0,38.0,38.0,10.0,13.0,2.0,,,,90.0,56.0,7.0,3.0,0.00432585,0,,,,3.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764320,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,97860,M,VvD,151545,EUR,678931200,D,4,4,False,66.0,58.0,4.0,2.0,0.0,40.0,44.0,18.0,22.0,5.0,1.0,,,90.0,74.0,7.3,8.0,0.00733437,0,,,2.0,2.0,,,,,,,,2.0,2.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764320,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,28.0,25.0,2.0,1.0,0.0,16.0,17.0,9.0,15.0,4.0,2.0,,,72.0,42.0,6.6,7.0,0.00433099,0,,4.0,4.0,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,
12764320,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31041,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,45.0,41.0,1.0,1.0,0.0,16.0,16.0,25.0,29.0,1.0,9.0,,,90.0,59.0,7.1,9.0,0.079154,1,,,3.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,5.0,3.0,1.0,0.028,,,,,,,,,,,,,,,
12764320,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71143,M,Macca10,895324,EUR,914457600,M,10,10,False,40.0,36.0,2.0,1.0,0.0,17.0,17.0,19.0,23.0,,5.0,,,90.0,57.0,8.1,6.0,0.0866709,1,,,4.0,5.0,,,,,1.0,,,1.0,1.0,,2.0,4.0,1.0,,,2.0,1.0,,0.8261,1.0,1.0,4.0,0.9431,,,,,,,,,,,
12764320,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,564007,M,MoSalah,159665,EUR,708566400,M,11,11,False,21.0,14.0,,,1.0,1.0,1.0,15.0,24.0,,2.0,,,90.0,38.0,8.5,18.0,0.602145,3,,4.0,4.0,,1.0,,,,5.0,,,,1.0,,2.0,,,3.0,,1.0,,1.0,0.1529,2.0,1.0,,0.9589,2.0,1.0,1.0,,,,,,,,
12764320,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77108,M,DomSzobo,869856,EUR,972432000,M,8,8,False,43.0,36.0,1.0,,1.0,15.0,16.0,21.0,28.0,1.0,4.0,,,86.0,57.0,7.3,10.0,0.0255872,1,,1.0,3.0,6.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,4.0,3.0,1.0,0.0413,,,1.0,,,,,,,,,,,,
12764320,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,143410,M,LuisDíaz,883537,EUR,853113600,M,7,7,False,24.0,16.0,,,0.0,3.0,3.0,13.0,21.0,,3.0,,,72.0,51.0,6.9,16.0,0.0350025,0,,,13.0,11.0,1.0,2.0,1.0,,2.0,,,2.0,,,2.0,2.0,3.0,1.0,2.0,10.0,5.0,,,,,2.0,,,,,,,,,,,,
