match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_goals
10408605,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,34.0,30.0,5.0,1.0,30.0,31.0,3.0,13.0,1.0,1.0,1.0,90.0,46.0,6.6,4.0,0.0,0.0,0.00012352,0,-0.0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408605,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,55.0,48.0,1.0,1.0,19.0,21.0,39.0,8.0,,,,90.0,89.0,7.0,12.0,0.0,0.0,0.419307,0,,,,31.0,5.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,
10408605,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,68.0,63.0,5.0,2.0,40.0,42.0,26.0,6.0,,,,90.0,76.0,6.8,7.0,0.0,0.0,0.0334519,0,,,,23.0,,,5.0,2.0,,,2.0,,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10408605,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,68.0,54.0,8.0,3.0,37.0,42.0,27.0,5.0,,,,90.0,81.0,7.0,16.0,0.0337,0.0,0.121781,1,,,,17.0,1.0,,2.0,3.0,,,3.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,
10408605,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,43.0,30.0,7.0,4.0,12.0,18.0,31.0,9.0,,,,84.0,64.0,6.7,22.0,0.007,0.0,0.0309237,1,,,,19.0,6.0,1.0,2.0,3.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
10408605,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,49.0,37.0,2.0,,11.0,13.0,36.0,7.0,,,,71.0,64.0,6.1,24.0,0.0,0.0,0.0489758,0,,,,26.0,,,7.0,3.0,,3.0,,,2.0,2.0,1.0,,2.0,,,,6.0,1.0,,,,,,,,,,
10408605,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,74.0,65.0,8.0,7.0,13.0,16.0,58.0,6.0,,,,90.0,96.0,7.1,14.0,0.0194,0.0,0.111161,1,,,,52.0,,,9.0,10.0,6.0,1.0,2.0,2.0,2.0,,1.0,2.0,,,5.0,3.0,2.0,3.0,1.0,,,,,,,,,
10408605,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,22.0,18.0,3.0,1.0,7.0,9.0,15.0,3.0,,,,56.0,34.0,7.0,10.0,0.0191,0.0283,0.0341875,1,,,,11.0,2.0,,4.0,2.0,,1.0,,,,,1.0,3.0,,1.0,2.0,1.0,3.0,,,,1.0,,,,,,,
10408605,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,M,10,10,False,73.0,65.0,2.0,2.0,11.0,12.0,68.0,3.0,,,,90.0,90.0,7.0,19.0,0.0618,0.0,0.206028,2,,,,55.0,7.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,,3.0,,1.0,,,,2.0,,2.0,,,True,,,,,,
10408605,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,36.0,27.0,1.0,1.0,5.0,5.0,38.0,3.0,,,,90.0,68.0,7.8,19.0,0.3234,0.2975,0.30618,6,,,,25.0,7.0,3.0,7.0,9.0,,1.0,,,2.0,2.0,2.0,4.0,2.0,,1.0,,3.0,4.0,3.0,2.0,1.0,,1.0,2.0,1.0,,,
