match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_interceptionWon,stat_keyPass,stat_bigChanceCreated,captain,stat_goalAssist,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11388430,home,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,1,1,False,44.0,23.0,37.0,16.0,9.0,10.0,14.0,34.0,1.0,16.0,1.0,1.0,2.0,6.0,90.0,54.0,7.7,22.0,0.00857516,0,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388430,home,FC Volendam,Oskar Buur,,,oskar-buur,O. Buur,D,2,178,84,M,797688,EUR,891302400,D,2,2,False,18.0,15.0,3.0,2.0,7.0,8.0,8.0,10.0,2.0,5.0,,,,,90.0,29.0,6.2,7.0,0.0077115,1,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0136,0.0545,,,,,,,,,,,,,,,,,,,,,
11388430,home,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,D,6,6,False,29.0,25.0,7.0,5.0,19.0,21.0,6.0,8.0,5.0,5.0,1.0,,,,90.0,45.0,7.0,5.0,0.00731993,2,,4.0,1.0,,,,,6.0,1.0,,0.1488,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11388430,home,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186,47,M,966460,EUR,971395200,D,28,28,False,26.0,19.0,5.0,1.0,13.0,15.0,7.0,12.0,7.0,2.0,,,,,90.0,56.0,7.2,13.0,0.121263,4,,2.0,1.0,,,,1.0,5.0,5.0,3.0,0.6257,0.0246,1.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,
11388430,home,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,17.0,11.0,2.0,,9.0,10.0,3.0,9.0,13.0,9.0,2.0,,,,90.0,45.0,6.9,13.0,0.416827,0,,5.0,1.0,,1.0,1.0,,2.0,10.0,4.0,,,,,,,,,3.0,4.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,
11388430,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,M,4,4,False,30.0,12.0,5.0,1.0,3.0,3.0,9.0,28.0,10.0,1.0,1.0,,,,90.0,42.0,6.5,22.0,0.343255,0,,12.0,2.0,2.0,,,,2.0,1.0,1.0,,,7.0,8.0,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,True,,,,,,
11388430,home,FC Volendam,George Cox,George,Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,M,5,5,False,18.0,11.0,6.0,2.0,7.0,11.0,6.0,9.0,4.0,3.0,1.0,,,,69.0,35.0,6.5,8.0,0.158912,2,,5.0,2.0,,2.0,1.0,,,2.0,1.0,0.0274,,,,,2.0,,,,2.0,2.0,2.0,,4.0,1.0,,,,,,,,
11388430,home,FC Volendam,Zach Booth,Zach Booth,,booth-zach,Z. Booth,M,21,184,134,M,1138450,EUR,1076976000,M,7,7,False,12.0,7.0,1.0,,3.0,5.0,5.0,8.0,3.0,,1.0,,,,80.0,28.0,6.2,9.0,0.0189453,2,,6.0,,2.0,1.0,1.0,1.0,,1.0,,0.2287,0.2855,3.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,
11388430,home,FC Volendam,Robin Maulun,,,robin-maulun,R. Maulun,M,,176,35,M,787388,EUR,848707200,M,10,10,False,21.0,14.0,5.0,3.0,8.0,9.0,8.0,15.0,,4.0,,,,,60.0,27.0,6.8,8.0,0.268954,1,,,,,,,1.0,,,,0.1019,0.0516,,,,,,,,,3.0,2.0,,,2.0,,,,,,,,
11388430,home,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182,68,M,990952,EUR,953078400,M,38,38,False,14.0,9.0,1.0,1.0,1.0,3.0,8.0,12.0,5.0,1.0,,,,,79.0,30.0,8.2,13.0,0.0510899,3,,3.0,,,3.0,1.0,2.0,2.0,,,0.2237,0.1607,1.0,4.0,,1.0,,,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,
