match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12513672,home,Gil Vicente,Jorge Aguirre,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,True,5.0,4.0,,,0.0,1.0,1.0,4.0,,,,,,8.0,5.0,6.7,1.0,0.0608817,0,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12513672,home,Gil Vicente,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,12.0,9.0,4.0,2.0,0.0,4.0,4.0,8.0,,3.0,,,,13.0,15.0,6.2,5.0,0.00295487,0,,,,,5.0,,,,,3.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12513672,home,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513672,home,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513672,home,Gil Vicente,Diogo Pereira,diogo-costa,D. Pereira,M,28,189,29,M,2046131,EUR,1052006400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,Diogo Miguel,Pereira Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513672,home,Gil Vicente,Gui Beleza,gui-beleza,G. Beleza,M,16,181,19,M,1907260,EUR,1165622400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,Gui Beleza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513672,home,Gil Vicente,Carlos Eduardo,eduardo-carlos,C. Eduardo,F,29,192,180,M,1404790,EUR,1028937600,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,Carlos,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513672,home,Gil Vicente,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513672,away,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,False,29.0,22.0,13.0,6.0,0.0,21.0,24.0,5.0,3.0,8.0,,2.0,4.0,90.0,41.0,7.2,7.0,0.00021908,0,-0.297,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,
12513672,away,FC Arouca,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,False,25.0,14.0,3.0,1.0,1.0,9.0,12.0,18.0,5.0,3.0,,,,90.0,53.0,7.4,20.0,0.0750034,1,,,,,7.0,5.0,2.0,1.0,1.0,3.0,6.0,,,1.0,,,4.0,2.0,2.0,1.0,1.0,,0.0735,2.0,,1.0,0.2414,,,,,1.0,,,,,
12513672,away,FC Arouca,Chico Lamba,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,65.0,57.0,13.0,8.0,0.0,46.0,48.0,17.0,1.0,3.0,,,,90.0,73.0,6.9,8.0,0.00442984,0,,,,,11.0,,,1.0,2.0,3.0,4.0,,,,,,2.0,1.0,,,2.0,,,,4.0,,,,,,,,,,,,
12513672,away,FC Arouca,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,13,13,False,63.0,54.0,6.0,3.0,0.0,49.0,51.0,12.0,6.0,1.0,,,,90.0,75.0,7.0,9.0,0.00132816,0,,,,,5.0,,,2.0,2.0,2.0,5.0,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,
12513672,away,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,43.0,30.0,8.0,2.0,0.0,22.0,29.0,16.0,,7.0,,,,90.0,67.0,7.2,15.0,0.00529004,0,,,,,8.0,2.0,,1.0,4.0,2.0,11.0,,,2.0,2.0,,5.0,4.0,,,1.0,,,,,,,,,1.0,,,,,,,
12513672,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,48.0,37.0,4.0,2.0,0.0,26.0,34.0,14.0,,9.0,,,,90.0,57.0,6.5,13.0,0.0142401,0,,,,,11.0,,,,,5.0,3.0,2.0,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,,morlayesylla2
12513672,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,52.0,47.0,11.0,8.0,0.0,32.0,33.0,20.0,,8.0,,,,90.0,61.0,7.0,6.0,0.0172515,0,,,,,15.0,1.0,,,,4.0,3.0,1.0,,,,,2.0,2.0,,1.0,3.0,,,1.0,2.0,,,,,,,,,,,,
12513672,away,FC Arouca,Brian Mansilla,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,M,24,24,False,7.0,5.0,,,0.0,2.0,2.0,5.0,,2.0,,,,45.0,12.0,6.5,5.0,0.00111375,0,,Brian Mansilla,,,3.0,,,,,1.0,2.0,,,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12513672,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,13.0,11.0,,,0.0,7.0,7.0,9.0,,3.0,,,,88.0,29.0,6.7,8.0,0.0200539,1,,,,True,5.0,3.0,1.0,,,3.0,4.0,,,3.0,,,1.0,,1.0,3.0,1.0,1.0,0.0118,,1.0,1.0,0.0091,,,1.0,,,,,,,
12513672,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,M,11,11,False,22.0,19.0,2.0,1.0,0.0,9.0,10.0,12.0,1.0,6.0,,,,79.0,37.0,7.2,7.0,0.0214414,3,,,,,10.0,,,2.0,2.0,9.0,4.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,,3.0,,0.1897,,2.0,1.0,0.3293,,2.0,,,,1.0,,,,
12513672,away,FC Arouca,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,False,16.0,13.0,,,0.0,4.0,5.0,11.0,1.0,1.0,,,,78.0,23.0,6.7,6.0,0.147179,0,,,,,9.0,,,2.0,2.0,5.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
12513672,away,FC Arouca,Dylan Nandín,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,True,7.0,3.0,,,0.0,1.0,2.0,6.0,,,,,,45.0,23.0,6.5,11.0,0.00278981,3,,Dylan Alexander,Nandín Berrutti,,2.0,1.0,,4.0,2.0,8.0,6.0,,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,0.5508,,,1.0,0.2869,1.0,1.0,,,,,,,,
12513672,away,FC Arouca,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,349,M,826162,EUR,916617600,F,50,50,True,6.0,3.0,,,0.0,1.0,2.0,4.0,,1.0,,,,12.0,11.0,6.7,5.0,0.00241577,0,,,,,2.0,,,,,,2.0,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,
12513672,away,FC Arouca,Amadou Dante,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,27,27,True,9.0,7.0,1.0,,0.0,3.0,3.0,7.0,,2.0,,,,11.0,15.0,6.7,3.0,0.00226987,0,,,,,4.0,1.0,,,,,3.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
12513672,away,FC Arouca,Mamadou Loum,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,31,31,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,8.0,4.0,7.0,,0.00088691,0,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
12513672,away,FC Arouca,Jakub Vinarčík,jakub-vinarcik,J. Vinarčík,G,30,202,101,M,1165190,EUR,1121040000,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
