match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
11352618,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,False,11.0,9.0,,,2.0,2.0,7.0,9.0,3.0,1.0,,,,,,88.0,14.0,7.0,3.0,0.0827,0.0,0.0387215,1,,,,2.0,4.0,,,1.0,1.0,1.0,2.0,,2.0,,,,,,2.0,,,1.0,1.0,,,,,1.0,,
11352618,home,Nottingham Forest,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,3,3,True,13.0,12.0,,,5.0,6.0,7.0,8.0,1.0,3.0,,,,,,37.0,22.0,6.6,3.0,0.0,0.0,0.0159198,0,,nuno_tavares71,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,
11352618,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,10.0,8.0,,,7.0,7.0,1.0,3.0,1.0,,1.0,,,,,19.0,15.0,6.4,3.0,0.0,0.0,0.00037496,0,,,,,3.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
11352618,home,Nottingham Forest,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,190399,EUR,798163200,F,27,27,True,3.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,,,,,19.0,6.0,6.6,4.0,0.0,0.0,0.00028223,0,,divockorigi,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11352618,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,True,3.0,,,,,1.0,,2.0,,,,,,,,12.0,4.0,6.4,4.0,0.0,0.0,0.0,0,,wodsy39,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11352618,home,Nottingham Forest,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,niakhate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,home,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,45944,EUR,630201600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,home,Nottingham Forest,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,andreysantos_5,,,,,,,,,,,,,Andrey Santos,,,,,,,,,,,,,,,
11352618,away,Burnley,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,51.0,45.0,10.0,4.0,43.0,43.0,2.0,8.0,1.0,9.0,,,3.0,1.0,1.0,90.0,57.0,6.6,6.0,0.0,0.0,0.00036573,0,-0.0262,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,away,Burnley,Connor Roberts,connor-roberts,C. Roberts,D,14,175,396,M,804613,EUR,811814400,D,14,14,False,39.0,36.0,1.0,,22.0,24.0,14.0,15.0,2.0,2.0,2.0,,,,,90.0,59.0,6.8,11.0,0.0,0.0,0.016415,0,,,,,1.0,,2.0,,,1.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,
11352618,away,Burnley,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,False,66.0,60.0,6.0,2.0,45.0,46.0,15.0,20.0,,2.0,,,,,,90.0,75.0,6.7,6.0,0.0406,0.0,0.00284075,1,,,,,3.0,1.0,6.0,,,,,,2.0,,Ameen,Al-Dakhil,,1.0,,,,,1.0,,,,,,,
11352618,away,Burnley,Jordan Beyer,jordan-beyer,J. Beyer,D,36,187,325,M,927175,EUR,958694400,D,5,5,False,76.0,72.0,5.0,4.0,56.0,58.0,16.0,18.0,2.0,4.0,1.0,,,,,87.0,90.0,6.7,6.0,0.0,0.0,0.00512583,0,,,,1.0,3.0,2.0,9.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
11352618,away,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,43.0,35.0,7.0,6.0,17.0,18.0,18.0,25.0,3.0,3.0,,,,,,90.0,66.0,7.0,12.0,0.0152,0.0,0.00980646,1,,,,1.0,7.0,1.0,3.0,2.0,2.0,,3.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,
11352618,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,58.0,50.0,7.0,2.0,32.0,33.0,18.0,25.0,9.0,10.0,3.0,,,,,90.0,74.0,7.2,9.0,0.0,0.0,0.0158968,0,,,,4.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,
11352618,away,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,False,33.0,23.0,3.0,,8.0,10.0,15.0,27.0,5.0,7.0,2.0,,,,,90.0,51.0,7.2,16.0,0.0659,0.0,0.00869315,1,,,4.0,1.0,1.0,,2.0,2.0,2.0,,,True,,2.0,,,,,,,,,1.0,,1.0,,,,,
11352618,away,Burnley,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,M,7,7,False,22.0,17.0,6.0,2.0,13.0,13.0,5.0,12.0,3.0,,2.0,,,,,63.0,32.0,6.7,8.0,0.0,0.0,0.0306986,0,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,
11352618,away,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,M,25,25,False,21.0,18.0,2.0,2.0,10.0,11.0,8.0,10.0,4.0,2.0,3.0,,,,,64.0,33.0,7.1,8.0,0.1554,0.5328,0.00879312,3,,,,,6.0,1.0,,,,3.0,1.0,,2.0,,,,,,,3.0,1.0,,1.0,,,2.0,1.0,,,
11352618,away,Burnley,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,M,30,30,False,26.0,16.0,1.0,,4.0,4.0,12.0,25.0,6.0,7.0,1.0,,,,,76.0,48.0,6.7,21.0,0.0,0.0,0.0302443,0,,,3.0,,11.0,,,1.0,,2.0,2.0,,3.0,,Luca Koleosho,,,,2.0,7.0,4.0,1.0,,,3.0,,,,,
11352618,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,False,19.0,13.0,1.0,1.0,5.0,5.0,8.0,14.0,7.0,3.0,2.0,,,,,90.0,33.0,6.8,10.0,0.1473,0.0192,0.00992236,2,,,,4.0,6.0,,4.0,,,3.0,1.0,,4.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,
11352618,away,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,True,15.0,11.0,1.0,,4.0,5.0,7.0,12.0,4.0,3.0,,,,,,26.0,25.0,7.0,7.0,0.0,0.0,0.00544572,0,,,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,
11352618,away,Burnley,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,F,19,19,True,10.0,5.0,1.0,,,2.0,5.0,11.0,,2.0,,,,,,27.0,16.0,6.6,9.0,0.0899,0.0,0.00288706,1,,zaroury,3.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11352618,away,Burnley,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,F,31,31,True,6.0,5.0,,,1.0,1.0,5.0,8.0,,,,,,,,14.0,13.0,6.9,4.0,0.0404,0.0,0.101891,1,,,3.0,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,1.0
11352618,away,Burnley,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,44,44,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,,13.0,2.0,6.5,,0.0,0.0,4.66e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,away,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,away,Burnley,Manuel Benson,manuel-benson,M. Benson,M,14,166,3203,M,552632,EUR,859507200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,away,Burnley,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,30,180,736,M,1000142,EUR,1043107200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,away,Burnley,Jack Cork,jack-cork,J. Cork,M,,185,85,M,20993,EUR,614736000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352618,away,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
