match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_expectedGoals,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goodHighClaim,player_sofascoreId
12421243,home,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000.0,G,21,21,False,22.0,10.0,21.0,9.0,0.0,1.0,1.0,9.0,21.0,5.0,1.0,4.0,90.0,27.0,7.5,12.0,0.00246547,0,0.4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421243,home,Cercle Brugge,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400.0,D,2,2,False,33.0,26.0,2.0,,0.0,18.0,19.0,8.0,15.0,4.0,,,90.0,47.0,7.4,9.0,0.0102757,0,,Ibrahim Diakité,,1.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421243,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200.0,D,66,66,False,28.0,26.0,5.0,4.0,0.0,18.0,18.0,8.0,10.0,1.0,,,74.0,42.0,6.7,2.0,0.047395,1,,,,,1.0,6.0,7.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.4163,,,,,,,,,,,,
12421243,home,Cercle Brugge,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187.0,210,M,941077,EUR,911433600.0,D,5,5,False,42.0,28.0,8.0,3.0,0.0,12.0,14.0,17.0,30.0,5.0,,,90.0,72.0,8.2,22.0,0.176668,1,,,,2.0,3.0,1.0,11.0,5.0,2.0,7.0,5.0,,1.0,1.0,,,,,1.0,,1.0,0.0089,1.0,1.0,1.0,,,,,,,,,
12421243,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800.0,M,8,8,False,17.0,11.0,2.0,2.0,0.0,1.0,1.0,10.0,20.0,4.0,,,78.0,57.0,6.9,25.0,0.144847,2,,,,4.0,,6.0,1.0,1.0,,,,,2.0,,3.0,1.0,1.0,,2.0,,,0.0678,,,3.0,3.0,,,,,,,,
12421243,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400.0,M,28,28,False,49.0,36.0,12.0,5.0,0.0,9.0,12.0,27.0,37.0,15.0,,,90.0,62.0,6.9,14.0,0.0444094,1,,,,,1.0,7.0,2.0,3.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,,1.0,,1.0,0.0491,,,,,,,,,,,,
12421243,home,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600.0,M,17,17,False,56.0,43.0,5.0,3.0,0.0,11.0,11.0,32.0,45.0,4.0,,,90.0,76.0,7.4,15.0,0.0448817,0,,,,,4.0,7.0,16.0,4.0,1.0,9.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,
12421243,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400.0,M,15,15,False,28.0,24.0,3.0,2.0,0.0,4.0,4.0,22.0,30.0,2.0,,,78.0,56.0,7.9,12.0,0.157037,2,,,,6.0,,5.0,4.0,2.0,,2.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,,,,,0.1054,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0345,,,,
12421243,home,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600.0,F,6,6,False,14.0,11.0,,,0.0,2.0,3.0,9.0,11.0,6.0,,,61.0,29.0,6.7,10.0,0.0780151,1,,Lawrence Agyekum,,,2.0,7.0,5.0,,,,,2.0,1.0,1.0,,3.0,2.0,,,,1.0,0.1261,,,2.0,3.0,,1.0,1.0,,,,,
12421243,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400.0,F,34,34,False,32.0,16.0,2.0,1.0,0.0,2.0,4.0,14.0,29.0,1.0,,,90.0,50.0,7.4,22.0,0.149349,2,,,,1.0,7.0,8.0,13.0,,,2.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,,,,2.0,0.2313,,,3.0,1.0,1.0,1.0,1.0,0.1051,True,,,
