match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_dispossessed,stat_outfielderBlock,stat_totalCross,stat_wonContest,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt
12513696,home,Estoril Praia,João Carvalho,,,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,25.0,19.0,,,0.0,10.0,11.0,9.0,14.0,8.0,,,,,,,,90.0,33.0,6.6,9.0,0.0228996,0,,6.0,3.0,2.0,,,2.0,2.0,1.0,,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,
12513696,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,7.0,1.0,,,,,,,,45.0,16.0,6.5,5.0,0.00720539,0,,8.0,1.0,,,,,,3.0,4.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,2.0,,,,,
12513696,home,Estoril Praia,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,True,16.0,13.0,,,0.0,7.0,7.0,6.0,9.0,3.0,,,,,,,,24.0,23.0,7.0,4.0,0.00479832,0,,2.0,5.0,,1.0,,2.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,
12513696,home,Estoril Praia,Pedro Carvalho,,,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,9.0,6.0,2.0,1.0,0.0,5.0,7.0,2.0,3.0,2.0,,,,,,,,23.0,22.0,6.4,6.0,0.00520188,0,,4.0,5.0,1.0,,,3.0,2.0,2.0,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,
12513696,home,Estoril Praia,Fabrício Garcia,,,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,6.0,6.0,,,0.0,3.0,3.0,3.0,5.0,,,,,,,,,23.0,14.0,6.5,5.0,0.0105593,0,,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,
12513696,home,Estoril Praia,André Lacximicant,,,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,12.0,2.0,6.5,1.0,0.00130548,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12513696,home,Estoril Praia,Diogo Dias,,,diogo-dias,D. Dias,G,31,188,12,M,1513619,EUR,1055808000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,home,Estoril Praia,Philippe Lanquetin,Philippe Lanquetin,,philippe-lanquetin,P. Lanquetin,D,12,188,33,M,1954213,EUR,1108944000,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,home,Estoril Praia,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,home,Estoril Praia,Jandro Orellana,,,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,away,FC Porto,Diogo Costa,,,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,38.0,28.0,20.0,11.0,0.0,22.0,25.0,6.0,13.0,5.0,,,,1.0,1.0,1.0,1.0,90.0,44.0,6.9,10.0,0.00271244,0,-0.0012,,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,diogomcosta99,,,
12513696,away,FC Porto,Nehuén Pérez,,,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,24,24,False,64.0,56.0,9.0,3.0,0.0,40.0,42.0,16.0,22.0,1.0,,,,,,,,90.0,72.0,6.5,10.0,0.0204559,1,,4.0,5.0,2.0,,,,,2.0,1.0,4.0,,1.0,1.0,1.0,,,,,,,,,0.1674,,1.0,,,,,,,
12513696,away,FC Porto,Stephen Eustaquio,,,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,D,6,6,False,56.0,52.0,4.0,4.0,0.0,36.0,38.0,16.0,18.0,2.0,,,,,,,,89.0,71.0,7.5,6.0,0.0114182,2,,1.0,7.0,3.0,1.0,,3.0,1.0,,,2.0,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,,0.131,0.6185,1.0,,,,,,,
12513696,away,FC Porto,Iván Marcano,,,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,70.0,61.0,9.0,5.0,0.0,36.0,39.0,25.0,31.0,3.0,,,,,,,,90.0,84.0,7.0,9.0,0.010935,1,,,7.0,5.0,2.0,,2.0,1.0,1.0,,4.0,,,,1.0,,,,,,1.0,,,0.0575,,1.0,,,,,,,
12513696,away,FC Porto,João Mário,,,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,M,23,23,False,36.0,31.0,4.0,2.0,0.0,18.0,18.0,15.0,22.0,2.0,,,,,,,,90.0,52.0,6.5,11.0,0.0675686,0,,4.0,3.0,,,,,,,1.0,,,3.0,,3.0,,,,4.0,,,,,,,,,1.0,2.0,,,,
12513696,away,FC Porto,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,904835,EUR,959644800,M,10,10,False,34.0,28.0,8.0,6.0,0.0,11.0,13.0,20.0,26.0,7.0,,,,,,,,76.0,53.0,7.7,9.0,0.270786,2,,2.0,8.0,2.0,,,3.0,2.0,1.0,,1.0,,1.0,,4.0,,,,5.0,,,1.0,,0.05,0.127,1.0,,3.0,3.0,fabiodfvieira,,,
12513696,away,FC Porto,Alan Varela,Alan Varela,,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,56.0,47.0,4.0,2.0,0.0,24.0,27.0,23.0,31.0,6.0,,,,,,,,90.0,68.0,7.5,12.0,0.10596,0,,1.0,5.0,,1.0,,3.0,3.0,1.0,,1.0,,1.0,1.0,,,,,2.0,1.0,,,,,,,,2.0,,alan_varela01,1.0,,
12513696,away,FC Porto,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,M,74,74,False,41.0,35.0,2.0,2.0,1.0,16.0,17.0,20.0,28.0,8.0,,,,,,,,90.0,78.0,8.0,16.0,0.0497772,1,,6.0,11.0,1.0,2.0,,9.0,7.0,3.0,,,,,1.0,2.0,,3.0,,4.0,,,,,0.0186,,1.0,,2.0,1.0,,1.0,,
12513696,away,FC Porto,Rodrigo Mora,Rodrigo Mora,,mora-rodrigo,R. Mora,M,86,168,13996,M,1410240,EUR,1178323200,F,86,86,False,16.0,11.0,,,0.0,5.0,5.0,6.0,11.0,2.0,,,,,,,,86.0,31.0,7.0,9.0,0.00650382,4,,5.0,6.0,,,,2.0,1.0,1.0,,,,5.0,,3.0,,,,,1.0,,2.0,1.0,0.6227,0.3383,1.0,1.0,1.0,,,,1.0,1.0
12513696,away,FC Porto,Pepê,,,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,F,11,11,False,26.0,20.0,1.0,1.0,0.0,8.0,9.0,12.0,18.0,3.0,,,,,,,,76.0,44.0,6.2,13.0,0.0344642,0,,8.0,1.0,2.0,1.0,,,,1.0,2.0,,2.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,pepe,,,
12513696,away,FC Porto,Samu Aghehowa,Samuel,Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,1503836,EUR,1083715200,F,9,9,False,16.0,12.0,1.0,1.0,0.0,8.0,9.0,4.0,7.0,2.0,,,,,,,,87.0,35.0,7.2,13.0,0.186533,3,,6.0,7.0,,,,1.0,1.0,3.0,1.0,4.0,,3.0,6.0,1.0,,1.0,,,1.0,,2.0,1.0,0.9119,1.0071,,1.0,,,samuaghehowa9,,1.0,1.0
12513696,away,FC Porto,André Franco,,,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,M,20,20,True,9.0,8.0,,,0.0,7.0,8.0,2.0,2.0,2.0,,,,,,,,14.0,13.0,6.5,3.0,0.0121642,0,,3.0,1.0,,,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,
12513696,away,FC Porto,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,True,2.0,2.0,,,0.0,,,3.0,4.0,1.0,,,,,,,,14.0,11.0,6.5,5.0,0.0942699,0,,4.0,2.0,,,,1.0,,,1.0,,,2.0,1.0,,,2.0,,2.0,1.0,,,,,,,,1.0,1.0,,1.0,,
12513696,away,FC Porto,Martim Fernandes,,,martim-fernandes,M. Fernandes,D,52,181,1999,M,1142585,EUR,1137542400,D,52,52,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,10.0,4.0,6.5,1.0,0.00023685,0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12513696,away,FC Porto,Deniz Gül,,,deniz-gul,D. Gül,F,27,190,3437,M,1407720,EUR,1088726400,F,27,27,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,9.0,5.0,6.6,3.0,0.00101955,0,,2.0,2.0,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
12513696,away,FC Porto,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,97,97,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,,,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513696,away,FC Porto,Samuel Portugal,,,samuel,Samuel,G,94,188,456,M,552170,EUR,764899200,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,away,FC Porto,Otávio,,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,away,FC Porto,Tomás Pérez,Tomás Pérez,,tomas-perez,T. Pérez,M,25,182,1258,M,1485090,EUR,1125014400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513696,away,FC Porto,William Gomes,William Gomes Carvalho Santos,,william-gomes,W. Gomes,F,7,171,4700,M,1639250,EUR,1142380800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
