match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_clearanceOffLine,captain,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_aerialWon,stat_dispossessed,stat_goals,stat_goalAssist,stat_totalOffside,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalContest,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed
11452977,home,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,19.0,11.0,12.0,4.0,8.0,12.0,3.0,7.0,9.0,1.0,3.0,4.0,90.0,30.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,25.0,18.0,4.0,1.0,9.0,13.0,10.0,15.0,1.0,,,,90.0,45.0,6.1,12.0,0,3.0,1.0,3.0,6.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,29.0,25.0,2.0,1.0,21.0,23.0,4.0,6.0,7.0,,,,90.0,42.0,6.9,4.0,0,,,,1.0,,9.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,28.0,20.0,8.0,2.0,16.0,20.0,4.0,8.0,3.0,,,,90.0,40.0,6.1,8.0,1,,,2.0,,,6.0,1.0,,,,,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,False,16.0,11.0,5.0,1.0,8.0,10.0,3.0,6.0,,,,,64.0,27.0,6.0,9.0,0,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,Farhan Al-Azmi,,,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,26.0,21.0,3.0,3.0,11.0,13.0,10.0,14.0,5.0,,,,89.0,32.0,6.6,8.0,2,1.0,,,,,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,34.0,29.0,5.0,3.0,19.0,21.0,10.0,13.0,8.0,,,,90.0,48.0,5.7,10.0,0,,,3.0,4.0,,2.0,,2.0,1.0,4.0,2.0,2.0,,,1.0,,2.0,Basil Yousef Al-Sayyali,,,1.0,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Ben Traoré,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000,M,21,21,False,24.0,17.0,,,12.0,16.0,5.0,8.0,7.0,,,,75.0,27.0,6.2,8.0,0,,,5.0,1.0,1.0,1.0,,,,1.0,,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,M,7,7,False,11.0,9.0,1.0,,3.0,3.0,7.0,9.0,3.0,,,,64.0,20.0,6.7,3.0,0,1.0,1.0,2.0,4.0,,1.0,,3.0,3.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11452977,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,13.0,11.0,,,4.0,4.0,7.0,10.0,2.0,,,,89.0,31.0,7.2,10.0,2,1.0,,13.0,6.0,,4.0,,,,4.0,3.0,5.0,,,5.0,,1.0,,,2.0,,3.0,3.0,1.0,,,,,,,,,,,,
11452977,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,F,20,20,False,29.0,26.0,1.0,1.0,11.0,11.0,16.0,22.0,4.0,,,,90.0,47.0,6.7,13.0,0,4.0,1.0,9.0,5.0,3.0,,,1.0,1.0,6.0,4.0,5.0,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,
11452977,home,Al-Hazem,Mansour Al Shammari,mansour-al-shammari,M. A. Shammari,D,12,173.0,169,M,1019342,EUR,966816000,D,24,24,True,9.0,7.0,,,4.0,5.0,3.0,6.0,2.0,,,,26.0,18.0,6.5,5.0,0,2.0,,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,
11452977,home,Al-Hazem,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,66,66,True,9.0,7.0,,,2.0,2.0,5.0,7.0,2.0,,,,26.0,12.0,6.5,3.0,0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,Turki,Al Mutairi,,,,,,,,,,,,,,,,,
11452977,home,Al-Hazem,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,13.0,11.0,4.0,2.0,7.0,7.0,4.0,7.0,,,,,15.0,16.0,6.5,5.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11452977,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,,8.0,1.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
