match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyWon,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_penaltyMiss,player_sofascoreId,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_goalAssist,stat_goals,stat_totalOffside,stat_penaltyConceded
10438171,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,35.0,35.0,5.0,5.0,32.0,32.0,3.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,90.0,44.0,6.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,70,70,False,52.0,45.0,2.0,1.0,19.0,20.0,28.0,41.0,6.0,5.0,2.0,,,,82.0,78.0,7.5,1,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Vítor Tormena,vitor-tormena,V. Tormena,D,3,192,192,M,892426,EUR,820713600,D,3,3,False,99.0,89.0,9.0,6.0,51.0,56.0,38.0,43.0,5.0,10.0,1.0,,,,90.0,107.0,7.1,1,,,4.0,3.0,1.0,,,1.0,2.0,,,10.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,81.0,72.0,6.0,1.0,41.0,42.0,32.0,40.0,6.0,5.0,1.0,,,,90.0,98.0,7.0,2,1.0,1.0,5.0,1.0,,,2.0,3.0,1.0,,,9.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,53,M,170117,EUR,651024000,D,6,6,False,46.0,39.0,2.0,1.0,18.0,21.0,23.0,33.0,5.0,1.0,1.0,,,,73.0,67.0,7.0,0,8.0,2.0,1.0,3.0,,,,,1.0,2.0,1.0,14.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Iuri Medeiros,iuri-medeiros,I. Medeiros,M,45,174,247,M,252613,EUR,773798400,M,45,45,False,40.0,34.0,1.0,1.0,8.0,9.0,28.0,35.0,3.0,1.0,3.0,,,,81.0,56.0,7.7,4,4.0,2.0,,,,,2.0,,,,,10.0,6.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,91.0,77.0,11.0,6.0,29.0,31.0,48.0,61.0,8.0,7.0,4.0,,,,90.0,104.0,7.6,1,1.0,,2.0,3.0,,1.0,1.0,,2.0,2.0,2.0,17.0,1.0,1.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,False,67.0,63.0,5.0,4.0,25.0,25.0,38.0,43.0,1.0,6.0,1.0,,,,58.0,74.0,7.1,0,1.0,,,3.0,1.0,,,,,,,6.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10438171,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,47.0,42.0,,,5.0,5.0,38.0,46.0,3.0,3.0,,,,,90.0,69.0,6.8,4,4.0,1.0,,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,13.0,6.0,,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,True,1.0,1.0,,,,,,,,,
10438171,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,14.0,11.0,,,,,11.0,14.0,,3.0,,,,,45.0,19.0,6.3,1,,,,3.0,1.0,,1.0,,1.0,,,6.0,1.0,1.0,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,
