match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_wasFouled,stat_fouls,stat_aerialWon,stat_goalAssist,stat_wonContest,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,player_firstName,player_lastName,stat_penaltyFaced,stat_penaltyConceded
10408490,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,False,33.0,26.0,18.0,11.0,18.0,22.0,8.0,11.0,7.0,3.0,4.0,90.0,43.0,7.0,7.0,0.0,0.0,0.00116952,0,0.0336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408490,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,36.0,27.0,4.0,2.0,18.0,20.0,9.0,16.0,6.0,,,88.0,59.0,6.7,13.0,0.0,0.0,0.00958472,0,,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408490,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,36.0,26.0,13.0,6.0,17.0,21.0,9.0,15.0,6.0,,,90.0,54.0,6.7,11.0,0.0,0.0,0.00567247,0,,1.0,5.0,3.0,,,1.0,3.0,1.0,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
10408490,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,34.0,28.0,5.0,,26.0,31.0,2.0,3.0,6.0,,,90.0,42.0,6.7,6.0,0.0,0.0,0.00049183,0,,1.0,1.0,2.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10408490,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,35.0,30.0,1.0,1.0,14.0,17.0,16.0,18.0,5.0,,,90.0,50.0,6.9,7.0,0.0,0.0,0.0430751,0,,1.0,3.0,4.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
10408490,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,34.0,33.0,2.0,2.0,12.0,13.0,21.0,23.0,3.0,,,78.0,48.0,7.0,8.0,0.0,0.0,0.199074,0,,1.0,6.0,4.0,,1.0,2.0,,1.0,,2.0,1.0,2.0,,1.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
10408490,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,False,49.0,43.0,1.0,,24.0,26.0,19.0,24.0,4.0,,,90.0,62.0,6.7,10.0,0.0,0.0,0.0171396,0,,2.0,6.0,4.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10408490,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,57.0,51.0,7.0,5.0,33.0,36.0,19.0,22.0,6.0,,,90.0,71.0,7.6,8.0,0.0438,0.0,0.133842,1,,,7.0,6.0,5.0,,1.0,,,1.0,3.0,3.0,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10408490,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,F,15,15,False,46.0,39.0,10.0,8.0,16.0,19.0,23.0,28.0,5.0,,,90.0,56.0,7.5,11.0,0.1021,0.252,0.0624258,1,,,4.0,4.0,2.0,1.0,,,,,2.0,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,
10408490,home,Real Madrid,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194244,M,KBenz9,3306,EUR,566870400,F,9,9,False,34.0,27.0,,,11.0,12.0,16.0,22.0,2.0,,,88.0,44.0,7.1,13.0,0.0454,0.0734,0.0398418,2,,,3.0,,,2.0,,,,,,,4.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,True,,,,,,,
