match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_wonTackle,stat_hitWoodwork,stat_bigChanceMissed,stat_goalAssist,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyMiss
10913349,home,Al Batin,Renzo López,,,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,31,31,False,10.0,6.0,1.0,1.0,2.0,3.0,4.0,7.0,1.0,,,,,90.0,18.0,6.9,8.0,1,,,4.0,,1.0,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,
10913349,home,Al Batin,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,M,6,6,True,8.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,,,,,25.0,14.0,6.8,5.0,0,,,1.0,2.0,3.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10913349,home,Al Batin,Yahya Al-Qarani,,,yahya-al-qarani,Y. Al-Qarani,M,15,162.0,1,M,949221,EUR,894240000.0,M,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,25.0,6.0,5.7,1.0,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,,,,,1.0,,,,
10913349,home,Al Batin,Yousef Al-Shammari,,,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,F,7,7,True,5.0,3.0,1.0,,3.0,4.0,,1.0,2.0,,,,,25.0,12.0,7.0,5.0,2,,,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,
10913349,home,Al Batin,Tariq Al Mutairi,Tariq Al Mutairi,,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,True,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,3.0,,,,,15.0,14.0,6.4,6.0,1,,,4.0,2.0,4.0,2.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
10913349,home,Al Batin,Abdulrahman Saad Al Dhafiri,Abdulrahman Saad,,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,15,,2,M,1134413,EUR,,F,19,19,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,15.0,13.0,6.9,5.0,0,,,3.0,5.0,3.0,3.0,,,1.0,,,,1.0,,1.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,,,,
10913349,home,Al Batin,Martín Campaña,,,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,home,Al Batin,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200.0,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,home,Al Batin,Faisal Othman,,,faysal-omar,F. Othman,D,33,186.0,94,M,989762,EUR,858211200.0,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,home,Al Batin,Hassan Ghazwani,Hassan,Ghazwani,hassan-ghazwani,H. Ghazwani,M,,168.0,1,M,849662,EUR,767750400.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000.0,G,1,1,False,16.0,13.0,9.0,6.0,7.0,7.0,6.0,9.0,7.0,,,,,90.0,23.0,6.1,3.0,0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10913349,away,Al Adalah,Pedro Eugénio,,,pedro-eugenio,P. Eugénio,M,,172.0,27,,252373,EUR,646358400.0,D,90,90,False,42.0,41.0,3.0,3.0,13.0,13.0,29.0,34.0,4.0,,,,,89.0,60.0,6.8,7.0,3,5.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,3.0,,,1.0,,,,,1.0,,,,,,,
10913349,away,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180.0,1,M,847232,EUR,647568000.0,D,5,5,False,34.0,26.0,9.0,4.0,12.0,15.0,14.0,19.0,2.0,,,,,75.0,43.0,6.5,8.0,0,,,,1.0,,,,5.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800.0,D,3,3,False,30.0,28.0,1.0,1.0,18.0,18.0,10.0,12.0,7.0,,,,,90.0,36.0,6.6,3.0,1,,,1.0,3.0,,,1.0,2.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10913349,away,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,49,49,False,43.0,37.0,2.0,,20.0,21.0,17.0,24.0,6.0,,,,,90.0,53.0,6.2,9.0,3,2.0,,1.0,4.0,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,2.0,1.0,,,,,,,
10913349,away,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800.0,D,11,11,False,31.0,29.0,1.0,1.0,10.0,12.0,20.0,22.0,3.0,,,,,85.0,59.0,6.4,10.0,0,3.0,1.0,5.0,4.0,4.0,1.0,,1.0,1.0,2.0,,,,,,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10913349,away,Al Adalah,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200.0,M,43,43,False,85.0,76.0,6.0,,21.0,22.0,55.0,64.0,4.0,,,,,90.0,99.0,7.2,11.0,4,1.0,,6.0,5.0,2.0,1.0,1.0,,2.0,3.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,3.0,1.0,,,,,,
10913349,away,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000.0,M,14,14,False,55.0,52.0,8.0,8.0,24.0,25.0,28.0,32.0,6.0,,,,,90.0,83.0,8.0,6.0,2,2.0,,4.0,8.0,,,,1.0,4.0,1.0,,1.0,1.0,,6.0,1.0,3.0,2.0,1.0,,,4.0,,,,2.0,,,,,,,,
10913349,away,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176.0,434,M,345779,EUR,718848000.0,M,17,17,False,67.0,62.0,5.0,4.0,22.0,22.0,43.0,48.0,7.0,,,,,90.0,93.0,7.8,11.0,2,3.0,3.0,10.0,9.0,4.0,1.0,,,5.0,4.0,,,,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,,2.0,,,,,,,,
10913349,away,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400.0,F,10,10,False,39.0,31.0,2.0,1.0,5.0,6.0,26.0,33.0,3.0,,,,,90.0,56.0,7.3,16.0,2,,,4.0,5.0,4.0,3.0,1.0,,2.0,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,
10913349,away,Al Adalah,Marcus Antonsson,,,marcus-antonsson,M. Antonsson,F,14,183.0,206,M,139794,EUR,673660800.0,F,12,12,False,10.0,8.0,,,3.0,3.0,5.0,7.0,2.0,,,,,90.0,26.0,5.6,12.0,3,,,7.0,3.0,1.0,,,,,1.0,,1.0,3.0,,,5.0,,1.0,1.0,4.0,,,,2.0,,,3.0,,,,,,,1.0
10913349,away,Al Adalah,Khaled Al-Hamdhi,Khaled Al-Hamdhi,,khaled-al-hamdhi,K. Al-Hamdhi,M,16,173.0,3,M,1914878,EUR,682387200.0,M,16,16,True,38.0,31.0,2.0,,12.0,12.0,19.0,26.0,4.0,,,,,15.0,42.0,7.0,7.0,0,,,3.0,3.0,,,,,3.0,1.0,,,,,1.0,,,2.0,1.0,,,2.0,,,1.0,,,,,,,,,
10913349,away,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800.0,D,7,7,True,3.0,3.0,,,1.0,1.0,3.0,3.0,1.0,,,,,22.0,9.0,6.5,1.0,0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Walead Alshangeati,,,walead-alshangeati,W. Alshangeati,F,11,178.0,6,M,893190,EUR,758073600.0,F,21,21,True,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178.0,1,M,847381,EUR,777427200.0,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Mohammed Al-Moqahwi,Mohammed,Al-Moqahwi,mohammed-al-moqahwi,M. Al-Moqahwi,G,73,187.0,1,M,873349,EUR,792460800.0,G,73,73,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800.0,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Elyas Al Bladi,Elyas Al Bladi,,elyas-al-bladi,E. A. Bladi,M,18,173.0,1,M,1398852,EUR,1025136000.0,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Hussain Alnattar,Hussain Alnattar,,hussain-alnattar,H. Alnattar,M,,169.0,34,M,1085122,EUR,952992000.0,M,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913349,away,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800.0,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
