match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_keyPass,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_outfielderBlock,stat_goals,stat_totalOffside
11067381,home,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,False,14.0,10.0,,,3.0,3.0,7.0,11.0,,2.0,,,,90.0,24.0,6.9,6.0,0.1602,0.2883,0.055429,3,,,,3.0,2.0,7.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,1.0,1.0,,1.0,True,,,,
11067381,home,Internacional,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,274,M,83506,EUR,677548800,D,2,2,True,17.0,13.0,1.0,,5.0,5.0,8.0,12.0,1.0,2.0,,,,39.0,23.0,6.2,5.0,0.0,0.0,0.0171777,0,,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067381,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,True,14.0,11.0,,,1.0,2.0,10.0,12.0,,1.0,,,,29.0,16.0,6.1,5.0,0.0,0.0,0.0112992,0,,,,,2.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
11067381,home,Internacional,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,True,24.0,20.0,1.0,1.0,6.0,6.0,14.0,18.0,,1.0,,,,20.0,24.0,6.1,4.0,0.0,0.0,0.0106128,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11067381,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,True,11.0,8.0,1.0,1.0,1.0,1.0,7.0,10.0,,,,,,11.0,12.0,6.3,4.0,0.0,0.0,0.00654105,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
11067381,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,True,7.0,6.0,,,2.0,2.0,4.0,6.0,,,,,,11.0,16.0,6.3,6.0,0.0,0.0,0.0120609,0,,1.0,,,6.0,2.0,5.0,2.0,,,,,,,2.0,,,,,1.0,,1.0,,,ennervalencia,,,
11067381,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Anthoni,,,,,,,,,,,,
11067381,home,Internacional,Thauan Lara,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Thauan Lara,,,,,,,,,,,,
11067381,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,home,Internacional,Jean Dias,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,17.0,12.0,15.0,10.0,8.0,9.0,4.0,8.0,,7.0,1.0,4.0,,90.0,24.0,7.7,5.0,0.0,0.0,0.00085869,0,0.952,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,48.0,34.0,10.0,5.0,26.0,30.0,8.0,19.0,,8.0,,,,90.0,72.0,7.3,19.0,0.0,0.0,0.0160163,0,,1.0,1.0,,3.0,7.0,1.0,1.0,,1.0,5.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,
11067381,away,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,36.0,34.0,7.0,7.0,26.0,27.0,8.0,9.0,7.0,3.0,,,,90.0,49.0,7.3,2.0,0.0,0.0,0.00409917,0,,,2.0,1.0,3.0,2.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,
11067381,away,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,40.0,29.0,12.0,6.0,22.0,27.0,7.0,13.0,5.0,5.0,,,,90.0,56.0,7.7,12.0,0.0,0.0,0.0026285,0,,,,3.0,,6.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,,2.0,,
11067381,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,28.0,21.0,4.0,1.0,13.0,15.0,9.0,16.0,2.0,6.0,,,,90.0,48.0,6.7,12.0,0.0,0.0,0.061883,0,,3.0,,1.0,4.0,4.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,1.0,,,guiarana,,,
11067381,away,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,31.0,29.0,2.0,1.0,19.0,19.0,10.0,12.0,1.0,5.0,,,,90.0,41.0,6.7,5.0,0.1008,0.0,0.623249,1,,,2.0,2.0,6.0,4.0,1.0,,1.0,,2.0,2.0,1.0,,2.0,,,,,1.0,,,,True,,,,
11067381,away,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,26.0,18.0,2.0,1.0,9.0,11.0,10.0,16.0,2.0,4.0,,,,89.0,47.0,7.2,13.0,0.0298,0.0193,0.162888,1,,1.0,1.0,,5.0,4.0,4.0,2.0,,2.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,
11067381,away,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,M,10,10,False,22.0,19.0,,,9.0,12.0,10.0,10.0,,7.0,,,,90.0,39.0,6.7,8.0,0.0177,0.1546,0.00566381,1,,,1.0,2.0,5.0,7.0,2.0,1.0,,1.0,3.0,3.0,2.0,2.0,,,,,1.0,2.0,1.0,,,,paulinho10,,,
11067381,away,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,False,4.0,2.0,2.0,,1.0,1.0,1.0,3.0,,3.0,,,,45.0,9.0,6.2,5.0,0.0467,0.0,8.252e-05,1,,,3.0,,8.0,1.0,,,1.0,,,,2.0,1.0,3.0,,,,1.0,1.0,,,,,,,,
11067381,away,Atlético Mineiro,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,9,9,False,16.0,12.0,1.0,,9.0,9.0,3.0,8.0,,4.0,,,,62.0,24.0,6.6,6.0,0.0,0.0,0.00029065,0,,1.0,2.0,,3.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,
11067381,away,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,9.0,7.0,,,3.0,3.0,5.0,8.0,2.0,,,,,80.0,22.0,7.3,4.0,0.5016,0.9867,0.0479393,1,,2.0,1.0,3.0,4.0,7.0,1.0,,,,1.0,,,3.0,,,,1.0,2.0,,1.0,,,,Hulk,,1.0,1.0
11067381,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,26.0,18.0,2.0,2.0,7.0,10.0,13.0,19.0,1.0,1.0,,,,45.0,39.0,7.3,13.0,0.6207,0.7378,0.0798097,1,,3.0,,1.0,6.0,5.0,6.0,3.0,,,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,,1.0,
11067381,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,True,10.0,7.0,1.0,,4.0,4.0,3.0,6.0,,2.0,,,,28.0,14.0,6.9,3.0,0.1014,0.1432,0.00118492,1,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,
11067381,away,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,M,15,15,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,,,10.0,9.0,6.8,1.0,0.0,0.0,0.00389267,0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Patrick,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,4.0,2.0,,,1.0,3.0,1.0,1.0,,,,,,12.0,8.0,6.4,4.0,0.0556,0.0,0.00061428,1,,,,,2.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,
11067381,away,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Réver,rever,Réver,D,4,192,176,,39421,EUR,473644800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Rubens,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067381,away,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
