match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
12450991,home,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,30.0,19.0,16.0,5.0,0.0,18.0,19.0,1.0,11.0,1.0,2.0,10.0,1.0,2.0,2.0,2.0,90.0,39.0,6.9,11.0,0.00021052,0,0.2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450991,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,,794373,EUR,835920000,D,2,2,False,43.0,37.0,5.0,4.0,0.0,19.0,20.0,19.0,26.0,2.0,4.0,5.0,,,,,84.0,60.0,6.7,12.0,0.0213783,0,,3.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
12450991,home,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185,111,M,,1442036,EUR,1115510400,D,24,24,False,53.0,48.0,3.0,2.0,0.0,40.0,43.0,8.0,10.0,3.0,10.0,3.0,1.0,,,,90.0,69.0,6.9,8.0,0.00577769,0,,,,3.0,5.0,,2.0,,,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12450991,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,,363042,EUR,741225600,D,21,21,False,71.0,61.0,6.0,2.0,0.0,47.0,51.0,14.0,20.0,2.0,6.0,4.0,,,,,90.0,88.0,7.5,10.0,0.00564012,0,,,,,2.0,1.0,6.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
12450991,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,,170129,EUR,634089600,D,26,26,False,51.0,39.0,5.0,1.0,0.0,11.0,15.0,28.0,37.0,1.0,9.0,2.0,4.0,,,,90.0,77.0,6.9,15.0,0.0198899,0,,1.0,,2.0,2.0,,2.0,,1.0,4.0,,,,,,,4.0,2.0,1.0,,,,,,,,,,,,,
12450991,home,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,,156004,EUR,764121600,M,6,6,False,44.0,42.0,3.0,2.0,0.0,26.0,26.0,16.0,18.0,,2.0,2.0,,,,,75.0,57.0,7.0,6.0,0.01232,2,,,,,3.0,,1.0,1.0,2.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,,2.0,0.0292,,,,,,,,,,,
12450991,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,,580642,EUR,759715200,M,93,93,False,57.0,50.0,3.0,2.0,0.0,29.0,31.0,21.0,27.0,1.0,3.0,4.0,2.0,,,,90.0,66.0,6.6,12.0,0.0224858,0,,1.0,,1.0,3.0,1.0,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,
12450991,home,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,,988632,EUR,793843200,M,18,18,False,24.0,19.0,,,0.0,9.0,10.0,10.0,14.0,,2.0,3.0,1.0,,,,76.0,31.0,6.4,6.0,0.00615777,1,,,,,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,0.0331,1.0,,,,,,,,,,
12450991,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,53.0,43.0,1.0,,0.0,14.0,15.0,29.0,39.0,,5.0,4.0,,,,,90.0,81.0,6.7,23.0,0.0606605,1,,1.0,,2.0,15.0,1.0,1.0,,1.0,2.0,2.0,,,2.0,11.0,3.0,2.0,2.0,,,0.7884,,True,1.0,1.0,0.5978,1.0,,,,,
12450991,home,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,M,28,28,False,14.0,14.0,,,0.0,3.0,3.0,12.0,12.0,,7.0,2.0,3.0,,,,70.0,30.0,7.3,5.0,0.0412052,0,,1.0,1.0,1.0,2.0,,1.0,,,2.0,,,,,3.0,2.0,1.0,4.0,,,,,,,,,,1.0,,,,
