match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,player_sofascoreId,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_ownGoals,stat_penaltyConceded
14064437,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,True,16.0,12.0,12.0,8.0,0.0,7.0,8.0,5.0,8.0,1.0,3.0,1.0,1.0,1.0,90.0,22.0,5.3,4.0,0.0020441,44.219063374913,7.0,4.62,5.04,0.0789,0,-2.7535,0.08,-0.05,-0.39,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064437,home,Auxerre,Lamine Sy,Lamine Sy,,lamine-sy,L. Sy,D,27,171.0,706,M,1177351,EUR,1028937600,D,27,27,False,,39.0,31.0,5.0,1.0,0.0,12.0,18.0,19.0,21.0,2.0,10.0,,,,90.0,64.0,6.8,13.0,0.0877017,273.53448240464,26.0,112.98,23.415,,1,,0.17,0.28,-0.55,,3.0,1.0,1.0,7.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0413,1.0,-0.08,,,,,,,,,,,,,,,,,,
14064437,home,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,996951,EUR,986774400,D,20,20,False,,30.0,27.0,3.0,2.0,0.0,17.0,19.0,10.0,11.0,9.0,1.0,,,,90.0,53.0,6.3,5.0,0.0171298,61.387665519583,10.0,12.915,10.08,,2,,0.14,0.04,-0.56,,,,6.0,10.0,,,2.0,1.0,1.0,2.0,4.0,3.0,,0.9052,,-0.36,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
14064437,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,,34.0,29.0,8.0,5.0,0.0,16.0,18.0,13.0,16.0,2.0,3.0,,,,60.0,40.0,5.7,5.0,0.067215,137.94284258024,16.0,81.27,23.94,,0,,0.25,0.11,-0.19,,1.0,1.0,4.0,1.0,,,,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,
14064437,home,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,1005648,EUR,1028678400,D,22,22,False,,25.0,21.0,1.0,,0.0,6.0,8.0,15.0,17.0,1.0,4.0,,,,81.0,42.0,5.9,11.0,0.0797204,94.993668308296,15.0,61.95,15.75,,0,,0.16,0.11,-0.53,,6.0,1.0,4.0,2.0,,,1.0,2.0,2.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14064437,home,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,False,,18.0,15.0,,,0.0,8.0,9.0,7.0,9.0,1.0,,,,,45.0,23.0,6.3,5.0,0.00503931,49.816455807349,9.0,8.4,9.24,,0,,-0.12,0.19,-0.06,,2.0,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
14064437,home,Auxerre,Oussama El Azzouzi,Oussama El Azzouzi,,oussama-el-azzouzi,O. E. Azzouzi,M,17,189.0,7762,M,1127191,EUR,991094400,M,17,17,False,,31.0,30.0,2.0,2.0,0.0,11.0,11.0,19.0,20.0,2.0,4.0,,,,88.0,49.0,6.5,6.0,0.0624443,101.21069329958,13.0,37.905,15.12,,0,,0.25,0.05,-0.12,,,,7.0,5.0,,,1.0,4.0,4.0,1.0,,2.0,,,,,1.0,1.0,,,,2.0,o.elazzouzi,2.0,,,,,,,,,,
14064437,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183.0,449,M,1151803,EUR,1088380800,M,5,5,False,,40.0,31.0,4.0,3.0,1.0,13.0,14.0,18.0,26.0,,8.0,,,,89.0,60.0,6.5,20.0,0.241695,191.82406932881,18.0,84.63,19.11,,0,,0.25,0.27,-0.25,,10.0,3.0,5.0,2.0,,,,,,1.0,,2.0,,,3.0,,,,,,,3.0,,2.0,2.0,,,,,,,,,
14064437,home,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,F,7,7,False,,15.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,11.0,,2.0,,,,63.0,29.0,6.8,6.0,0.0794235,129.06358480532,13.0,71.295,28.35,,3,,-0.11,0.6,-0.01,,3.0,,2.0,3.0,1.0,,1.0,,,3.0,1.0,2.0,,0.4796,,-0.57,,,,,,,,2.0,2.0,2.0,0.3573,,,,,,,
14064437,home,Auxerre,Danny Namaso,,,danny-namaso,D. Namaso,F,19,182.0,4899,M,867440,EUR,967420800,F,19,19,False,,28.0,23.0,3.0,2.0,0.0,6.0,6.0,17.0,22.0,,5.0,,,,90.0,49.0,6.6,14.0,0.155643,152.58688589007,18.0,36.96,21.315,,3,,0.05,0.31,-0.01,,1.0,,6.0,3.0,2.0,,,,,7.0,2.0,3.0,,0.2443,4.0,0.05,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,
