match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_interceptionWon,stat_shotOffTarget,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalOffside
10388438,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,23.0,16.0,9.0,2.0,15.0,16.0,1.0,7.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,90.0,38.0,7.4,7.0,0.0,0.0,0.00019047,0,0.0259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388438,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,84.0,70.0,7.0,,40.0,46.0,30.0,38.0,4.0,6.0,5.0,8.0,,,,,,90.0,97.0,7.1,15.0,0.0,0.0,0.0126781,0,,odilonkossounou,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388438,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,73.0,64.0,6.0,5.0,41.0,46.0,23.0,27.0,2.0,2.0,5.0,5.0,,,,,,68.0,81.0,6.8,11.0,0.0,0.0,0.00852649,0,,edmondtapsoba,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10388438,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,92.0,84.0,5.0,2.0,61.0,63.0,23.0,29.0,2.0,5.0,5.0,3.0,,,,,,90.0,102.0,7.1,9.0,0.0,0.0,0.0111166,0,,pierohincapie,4.0,6.0,,,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10388438,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,20.0,19.0,,,7.0,8.0,12.0,13.0,2.0,7.0,2.0,1.0,,,,,,77.0,35.0,7.5,5.0,0.0,0.0,0.0112119,0,,jeremie_frimpong,,,2.0,,2.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,
10388438,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,False,,40.0,27.0,2.0,,9.0,12.0,19.0,31.0,,4.0,,2.0,,,,,,55.0,50.0,7.0,17.0,0.023,0.0,0.0652056,1,,,,1.0,1.0,,2.0,,2.0,,3.0,1.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,
10388438,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,74.0,65.0,3.0,2.0,38.0,40.0,27.0,35.0,5.0,7.0,2.0,6.0,,,,,,90.0,85.0,7.8,13.0,0.122,0.2761,0.0362836,1,,,1.0,2.0,2.0,,3.0,,,,,,1.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,
10388438,home,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,,58.0,50.0,4.0,1.0,28.0,29.0,22.0,31.0,,3.0,,5.0,,,,,,90.0,75.0,8.2,12.0,0.1075,0.9431,0.0462944,1,,,2.0,3.0,1.0,,1.0,,,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,
10388438,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,,23.0,17.0,,,6.0,6.0,11.0,18.0,,4.0,1.0,4.0,,,,,,68.0,35.0,8.6,9.0,1.249,1.5914,0.00454272,3,,moussadiaby,,1.0,2.0,2.0,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,3.0,2.0,,,,,,,
10388438,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,F,11,11,False,,40.0,29.0,2.0,,16.0,17.0,13.0,23.0,,5.0,1.0,4.0,,,,,,90.0,55.0,6.9,16.0,0.1989,0.0483,0.509998,3,,,2.0,10.0,,,,1.0,2.0,,3.0,1.0,,6.0,2.0,,1.0,,,1.0,2.0,,,,,1.0,,,
