match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_aerialWon,stat_dispossessed,stat_wonTackle,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
14109731,home,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194.0,3551,M,yahia.fofana_,877977,EUR,966816000,G,75,75,False,17.0,15.0,5.0,3.0,0.0,14.0,16.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,90.0,29.0,7.6,2.0,0.00029954,9.7341493926734,3.0,1.575,1.68,0.6943,0,-0.2355,0.01,-0.03,-0.02,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109731,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178.0,238,M,,1394729,EUR,972172800,D,37,37,False,70.0,65.0,2.0,1.0,0.0,22.0,23.0,43.0,47.0,3.0,4.0,1.0,,,,90.0,100.0,7.0,25.0,0.259761,398.36841123394,39.0,283.185,39.9,,0,,0.49,0.27,-0.19,,Taha Sahin,,18.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,
14109731,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188.0,454,M,,889382,EUR,959558400,D,4,4,False,73.0,66.0,7.0,6.0,0.0,42.0,46.0,24.0,27.0,3.0,9.0,2.0,,,,90.0,85.0,6.8,9.0,0.016529,310.51798582176,33.0,240.345,22.155,,0,,0.26,0.19,-0.13,,,,2.0,1.0,1.0,6.0,,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14109731,home,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187.0,580,M,,904759,EUR,924048000,D,27,27,False,60.0,53.0,9.0,5.0,0.0,38.0,40.0,15.0,20.0,6.0,7.0,3.0,,,,90.0,75.0,6.6,8.0,0.00637993,161.14537333827,20.0,118.65,23.94,,0,,0.06,0.11,-0.01,,,,,,3.0,7.0,,,,3.0,,,8.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
14109731,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183.0,148,M,,281233,EUR,785289600,D,5,5,False,53.0,42.0,5.0,1.0,0.0,23.0,27.0,19.0,26.0,4.0,4.0,1.0,,,,70.0,77.0,7.1,17.0,0.0924823,63.944562064695,10.0,18.9,12.915,,0,,0.32,-0.45,0.14,,,,4.0,1.0,1.0,2.0,,,1.0,,1.0,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,True,,,,,,,,,,
14109731,home,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,,190197,EUR,789523200,M,14,14,False,20.0,18.0,3.0,2.0,0.0,11.0,11.0,7.0,9.0,,,,,,,31.0,21.0,6.4,3.0,0.00297029,56.890174645921,9.0,39.585,6.93,,0,,-0.04,0.08,-0.04,,,,,,1.0,4.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
14109731,home,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182.0,212,M,,856988,EUR,911347200,M,6,6,False,37.0,30.0,3.0,2.0,0.0,12.0,15.0,18.0,22.0,5.0,3.0,,,,,70.0,51.0,6.9,8.0,0.0202233,64.531893133714,10.0,17.01,6.51,,2,,-0.03,0.04,0.28,,,,,,1.0,3.0,2.0,1.0,,,,1.0,2.0,,1.0,2.0,2.0,,2.0,,1.0,1.0,0.0867,-0.22,,,,,,
14109731,home,Çaykur Rizespor,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178.0,1017,M,,1101362,EUR,1033776000,M,19,19,False,33.0,28.0,,,0.0,7.0,7.0,21.0,26.0,4.0,2.0,,,,,90.0,52.0,6.5,16.0,0.0604897,187.64090482454,21.0,51.66,19.32,,2,,0.04,0.26,-0.05,,,,3.0,,,6.0,7.0,3.0,3.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,0.1227,-0.5,1.0,0.2015,,,,
14109731,home,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182.0,207,M,,225850,EUR,772588800,M,15,15,False,18.0,13.0,2.0,2.0,0.0,3.0,5.0,10.0,13.0,2.0,1.0,1.0,,,,58.0,26.0,6.9,9.0,0.176569,68.703800060871,9.0,28.77,16.905,,1,,0.35,0.13,-0.09,,,,,,1.0,2.0,,,3.0,,3.0,,,,,,1.0,1.0,,,1.0,,0.0224,-0.12,,,,,,
14109731,home,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185.0,166,M,,1480663,EUR,1038268800,M,99,99,False,11.0,7.0,1.0,,0.0,3.0,5.0,4.0,6.0,4.0,3.0,2.0,,,,31.0,18.0,6.7,6.0,0.0160549,82.906125188977,10.0,42.0,16.695,,0,,0.03,0.16,-0.05,,Emrecan Bulut,,,,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
