match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_wonContest,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_wasFouled,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_outfielderBlock,stat_lastManTackle
11396335,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,25.0,20.0,12.0,7.0,17.0,19.0,3.0,6.0,7.0,2.0,4.0,90.0,34.0,7.7,5.0,0.00774169,0,0.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396335,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,D,27,27,False,61.0,56.0,2.0,2.0,16.0,17.0,40.0,47.0,6.0,,,78.0,82.0,7.4,9.0,0.0923744,1,,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.1792,0.3229,,,,,,,,,,,,,,,,,,,,,
11396335,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,73.0,70.0,3.0,3.0,24.0,25.0,47.0,49.0,5.0,,,90.0,85.0,7.6,5.0,0.0445879,1,,1.0,2.0,8.0,,1.0,,,2.0,3.0,2.0,,,0.0409,,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396335,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,77.0,74.0,6.0,6.0,28.0,29.0,46.0,48.0,5.0,,,90.0,89.0,8.0,4.0,0.187677,1,,,4.0,5.0,,,,1.0,4.0,2.0,1.0,1.0,,0.0487,0.3118,,3.0,3.0,,,1.0,2.0,,,,,,,,,,,,,,
11396335,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,105.0,94.0,3.0,1.0,32.0,35.0,62.0,70.0,8.0,,,90.0,135.0,8.1,15.0,0.134788,1,,,5.0,7.0,1.0,6.0,,1.0,2.0,3.0,,,,0.0084,0.0174,,1.0,,,3.0,,4.0,1.0,4.0,,,,,,,,,,,,
11396335,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,88.0,80.0,6.0,3.0,22.0,23.0,60.0,71.0,9.0,,,90.0,103.0,8.0,12.0,0.288644,2,,6.0,1.0,,,,,1.0,2.0,,,,,0.088,0.1062,2.0,1.0,,1.0,,,3.0,,,,,True,1.0,,,,,,,,
11396335,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,M,22,22,False,57.0,52.0,3.0,2.0,12.0,13.0,40.0,44.0,2.0,,,78.0,70.0,7.0,8.0,0.126103,1,,,3.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.1153,0.242,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,
11396335,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,M,25,25,False,30.0,26.0,1.0,,5.0,5.0,23.0,32.0,4.0,,,73.0,54.0,7.7,14.0,0.415768,2,,7.0,2.0,5.0,,2.0,1.0,1.0,,1.0,,,,0.2614,0.0428,2.0,,1.0,1.0,,1.0,5.0,1.0,1.0,,,,1.0,2.0,,,,,,,
11396335,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,45.0,37.0,1.0,1.0,3.0,4.0,34.0,41.0,5.0,,,87.0,74.0,9.3,20.0,0.437139,5,,,11.0,6.0,1.0,7.0,,2.0,,3.0,3.0,1.0,,0.982,1.4348,,1.0,,2.0,1.0,2.0,2.0,4.0,3.0,,,,,,1.0,1.0,2.0,,,,
11396335,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,33.0,26.0,1.0,1.0,6.0,6.0,20.0,28.0,2.0,,,73.0,45.0,8.0,12.0,0.705933,3,,1.0,5.0,2.0,2.0,1.0,,1.0,,,,1.0,,0.1345,0.1986,,,1.0,2.0,,2.0,3.0,1.0,,,,,1.0,1.0,,,,2.0,,,
