match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_sofascoreId,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_crossNotClaimed,stat_clearanceOffLine,stat_hitWoodwork
11391400,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,36.0,29.0,12.0,5.0,25.0,25.0,4.0,11.0,1.0,1.0,1.0,7.0,1.0,2.0,3.0,3.0,1.0,90.0,48.0,7.1,7.0,0.00516434,0,0.1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391400,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,18,18,False,65.0,59.0,4.0,2.0,42.0,44.0,17.0,21.0,6.0,10.0,4.0,5.0,2.0,,,,,90.0,77.0,7.3,6.0,0.00674566,0,,1.0,2.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11391400,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,46.0,37.0,3.0,,28.0,29.0,10.0,18.0,1.0,2.0,7.0,5.0,,,,,,90.0,62.0,7.7,11.0,0.0630063,2,,,3.0,,,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5443,1.0,,,,,,,,,
11391400,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,63.0,49.0,12.0,5.0,32.0,36.0,17.0,27.0,,5.0,2.0,5.0,1.0,,,,,90.0,77.0,7.0,15.0,0.00635098,0,,1.0,2.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,3.0,1.0,,,,leobalerdi5,,,,,,,,
11391400,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,47.0,34.0,5.0,2.0,13.0,17.0,22.0,35.0,,4.0,1.0,6.0,1.0,,,,,90.0,72.0,7.0,21.0,0.13562,2,,,1.0,3.0,2.0,,2.0,,,5.0,1.0,,,,,1.0,,,1.0,1.0,2.0,0.0339,1.0,,,,1.0,,,,,
11391400,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,1129527,EUR,1069891200,M,34,34,False,30.0,25.0,1.0,1.0,10.0,11.0,15.0,19.0,,5.0,2.0,7.0,2.0,,,,,89.0,43.0,7.1,7.0,0.0252331,0,,2.0,7.0,,,,2.0,4.0,,,,1.0,,,,,,,3.0,2.0,2.0,,1.0,,Bilal,Nadir,,,,,,
11391400,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,False,37.0,32.0,1.0,,20.0,21.0,12.0,16.0,,3.0,,7.0,,,,,,73.0,46.0,6.8,8.0,0.00572921,0,,,3.0,,,1.0,,2.0,,,,,1.0,,,,,,3.0,2.0,2.0,,,,,,,,,,,
11391400,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,35.0,27.0,3.0,2.0,9.0,11.0,20.0,29.0,,1.0,,7.0,,,,,,90.0,48.0,6.8,14.0,0.146015,2,,1.0,4.0,1.0,1.0,,,,,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,0.5331,1.0,,,,,,,,,
11391400,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,M,62,62,False,27.0,20.0,3.0,3.0,10.0,14.0,10.0,14.0,1.0,4.0,2.0,4.0,1.0,,,,,90.0,49.0,6.8,20.0,0.0602567,0,,,4.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,5.0,,,,,,,,,,,
11391400,home,Olympique de Marseille,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,19.0,17.0,1.0,1.0,3.0,3.0,15.0,17.0,2.0,4.0,1.0,6.0,1.0,,,,,90.0,38.0,7.2,12.0,0.824085,0,,1.0,9.0,4.0,,,,1.0,,1.0,1.0,,3.0,2.0,,,,,1.0,1.0,3.0,,3.0,,,,,1.0,1.0,,,
