match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
10407367,home,RC Sporting Charleroi,Pierre Patron,pierre-patron,P. Patron,G,1,191.0,34,M,942837,EUR,872035200.0,G,1,1,False,31.0,13.0,28.0,10.0,4.0,5.0,9.0,26.0,1.0,1.0,9.0,1.0,4.0,4.0,90.0,40.0,7.1,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182.0,86,M,541350,EUR,837648000.0,D,2,2,False,37.0,28.0,11.0,4.0,16.0,18.0,12.0,19.0,3.0,6.0,3.0,,,,90.0,48.0,6.7,9.0,0,,,3.0,5.0,1.0,5.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187.0,337,M,994282,EUR,1027468800.0,D,21,21,False,30.0,26.0,3.0,1.0,20.0,23.0,6.0,7.0,,1.0,4.0,,,,90.0,43.0,6.5,4.0,0,,,3.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Loic Bessile,loic-bessile,L. Bessile,D,29,183.0,82,M,826213,EUR,919382400.0,D,5,5,False,30.0,22.0,5.0,1.0,12.0,14.0,10.0,17.0,,2.0,1.0,1.0,,,90.0,42.0,6.4,9.0,0,,,4.0,5.0,,5.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180.0,2199,M,1096210,EUR,1000425600.0,M,38,38,False,34.0,29.0,,,10.0,12.0,19.0,24.0,1.0,3.0,5.0,,,,90.0,49.0,6.4,9.0,0,,,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,499,M,358198,EUR,806716800.0,M,26,26,False,43.0,37.0,9.0,7.0,19.0,20.0,18.0,23.0,2.0,4.0,5.0,2.0,,,86.0,53.0,7.1,9.0,1,,,,7.0,1.0,1.0,1.0,,,4.0,,,2.0,,,1.0,,True,1.0,1.0,,,,,,,,,
10407367,home,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180.0,229,M,109376,EUR,671414400.0,M,44,44,False,51.0,47.0,6.0,6.0,22.0,24.0,25.0,32.0,3.0,6.0,10.0,,,,90.0,73.0,7.4,12.0,2,,,2.0,5.0,,3.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,
10407367,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4983,M,354046,EUR,776304000.0,M,12,12,False,33.0,25.0,1.0,1.0,4.0,5.0,23.0,33.0,,9.0,7.0,1.0,,,90.0,76.0,7.2,23.0,1,,,,13.0,,4.0,3.0,4.0,1.0,6.0,1.0,5.0,4.0,7.0,4.0,3.0,2.0,,,,,joriskayembe23,2.0,1.0,,,,,
10407367,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,504,M,845344,EUR,929404800.0,F,18,18,False,33.0,22.0,,,8.0,9.0,14.0,24.0,3.0,5.0,7.0,,,,86.0,45.0,7.4,14.0,3,,,6.0,9.0,,,,2.0,2.0,2.0,,,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,
10407367,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,140,M,789000,EUR,826243200.0,F,7,7,False,15.0,12.0,1.0,1.0,5.0,6.0,7.0,11.0,,2.0,2.0,2.0,,,68.0,22.0,6.9,6.0,1,,,1.0,2.0,,,,,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,
10407367,home,RC Sporting Charleroi,Amirhossein Hosseinzadeh,amirhossein-hosseinzadeh,A. Hosseinzadeh,F,99,176.0,873,M,905472,EUR,972864000.0,F,99,99,False,22.0,19.0,1.0,1.0,9.0,9.0,10.0,13.0,1.0,4.0,4.0,,,,73.0,28.0,7.2,5.0,0,,,1.0,5.0,,,,2.0,,2.0,,,1.0,2.0,1.0,,3.0,,,,,,,,1.0,,1.0,,
10407367,home,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190.0,770,M,1177807,EUR,955929600.0,F,45,45,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,,,,22.0,11.0,6.1,4.0,3,Ahmed Nadhir Benbouali,,4.0,8.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,
10407367,home,RC Sporting Charleroi,Ali Gholizadeh,ali-gholizadeh,A. Gholizadeh,M,8,172.0,1497,M,359350,EUR,826416000.0,M,8,8,True,10.0,8.0,2.0,1.0,3.0,3.0,5.0,8.0,1.0,1.0,1.0,,,,17.0,14.0,6.4,5.0,0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183.0,29,M,51622,EUR,597542400.0,M,25,25,True,5.0,2.0,1.0,,,,2.0,6.0,2.0,2.0,1.0,,,,17.0,6.0,6.3,4.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Martin Wasinski,martin-wasinski,M. Wasinski,D,2,185.0,167,M,1131054,EUR,1081296000.0,D,31,31,True,3.0,2.0,,,,1.0,3.0,3.0,,,1.0,,,,17.0,4.0,6.7,1.0,0,Martin Wasinski,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,
10407367,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,122,M,1141106,EUR,1079568000.0,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188.0,1002,M,1131463,EUR,1075075200.0,D,32,32,True,,,,,,,,,,,,,,,,,,,0,Mehdi Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192.0,350,M,982334,EUR,1008806400.0,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Marko Ilić,marko-ilic,M. Ilić,G,31,190.0,336,M,843151,EUR,886464000.0,G,31,31,False,24.0,21.0,7.0,4.0,18.0,18.0,3.0,6.0,,1.0,7.0,1.0,3.0,3.0,90.0,31.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Oleksii Sych,oleksii-sych,O. Sych,D,77,185.0,128,M,1022525,EUR,986083200.0,D,6,6,False,50.0,41.0,5.0,3.0,18.0,22.0,24.0,29.0,1.0,6.0,7.0,1.0,,,90.0,73.0,6.8,10.0,0,,,,4.0,2.0,5.0,2.0,4.0,4.0,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,
10407367,away,KV Kortrijk,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1359,M,942213,EUR,855100800.0,D,4,4,False,83.0,75.0,8.0,6.0,32.0,34.0,43.0,49.0,10.0,13.0,6.0,1.0,,,90.0,95.0,7.3,8.0,1,,,2.0,3.0,1.0,5.0,2.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
10407367,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,44,187.0,281,M,1068519,EUR,916272000.0,D,44,44,False,72.0,68.0,4.0,3.0,49.0,52.0,19.0,20.0,2.0,2.0,3.0,,,,86.0,81.0,6.8,5.0,0,,,2.0,3.0,,5.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Kristof D'Haene,kristof-dhaene,K. D'Haene,M,,171.0,15,,121602,EUR,644630400.0,D,30,30,False,58.0,47.0,9.0,5.0,30.0,32.0,22.0,35.0,,2.0,7.0,,,,90.0,81.0,7.8,16.0,1,,,1.0,1.0,,3.0,,1.0,1.0,,,9.0,,1.0,1.0,,3.0,True,1.0,,,,5.0,,1.0,,2.0,,
10407367,away,KV Kortrijk,Kevin Vandendriessche,kevin-vandendriessche,K. Vandendriessche,D,31,183.0,10,M,144847,EUR,618451200.0,M,26,26,False,61.0,46.0,5.0,2.0,18.0,22.0,28.0,39.0,,4.0,9.0,2.0,,,85.0,71.0,6.7,16.0,1,,,2.0,3.0,1.0,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,
10407367,away,KV Kortrijk,Satoshi Tanaka,tanaka-satoshi,S. Tanaka,M,16,175.0,410,M,981067,EUR,1029196800.0,M,32,32,False,23.0,21.0,2.0,,8.0,8.0,13.0,15.0,1.0,4.0,3.0,2.0,,,80.0,30.0,6.5,3.0,0,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Habib Keita,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200.0,M,12,12,False,68.0,58.0,10.0,8.0,20.0,23.0,39.0,53.0,2.0,11.0,8.0,5.0,,,90.0,100.0,7.8,20.0,1,Habib Keita,,1.0,6.0,2.0,3.0,,4.0,4.0,1.0,,8.0,1.0,1.0,,,2.0,,,,1.0,,1.0,,,,1.0,,
10407367,away,KV Kortrijk,Billal Messaoudi,billal-messaoudi,B. Messaoudi,M,9,184.0,643,M,1125840,EUR,882662400.0,F,9,9,False,16.0,5.0,1.0,1.0,1.0,1.0,4.0,15.0,2.0,7.0,1.0,4.0,,,69.0,32.0,6.6,18.0,1,,,,6.0,,,,1.0,,3.0,,,2.0,2.0,,3.0,,,,,,,,1.0,,,,1.0,
10407367,away,KV Kortrijk,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188.0,358,M,880778,EUR,937785600.0,F,17,17,False,18.0,12.0,,,3.0,4.0,9.0,14.0,2.0,6.0,5.0,1.0,,,80.0,35.0,6.8,16.0,2,,,5.0,11.0,,,,2.0,1.0,,,,5.0,2.0,1.0,4.0,1.0,,2.0,1.0,,,,,,1.0,,,
10407367,away,KV Kortrijk,Didier Lamkel Zé,didier-lamkel-ze,D. L. Zé,F,60,193.0,627,M,845272,EUR,842918400.0,F,22,22,False,44.0,33.0,3.0,2.0,7.0,10.0,29.0,40.0,4.0,9.0,3.0,3.0,,,90.0,69.0,7.4,23.0,1,,,3.0,7.0,,3.0,,,,1.0,,6.0,1.0,5.0,2.0,4.0,1.0,,,,,,3.0,1.0,1.0,,1.0,,
10407367,away,KV Kortrijk,Felipe Avenatti,felipe-avenatti,F. Avenatti,F,9,194.0,144,M,308058,EUR,767318400.0,F,20,20,True,7.0,3.0,,,,,3.0,7.0,1.0,1.0,,,,,21.0,10.0,7.4,4.0,2,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,
10407367,away,KV Kortrijk,Amine Benchaib,amine-benchaib,A. Benchaib,M,7,181.0,134,M,888993,EUR,898128000.0,M,11,11,True,4.0,3.0,,,,,3.0,5.0,,2.0,,,,,10.0,9.0,7.0,3.0,0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10407367,away,KV Kortrijk,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,263,M,923968,EUR,1002758400.0,F,7,7,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,,2.0,,,,10.0,6.0,6.8,2.0,1,Dylan,Mbayo,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
10407367,away,KV Kortrijk,David Henen,david-henen,D. Henen,F,10,185.0,72,M,790765,EUR,829872000.0,F,77,77,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,1.0,,,,18.0,4.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172.0,538,M,1064174,EUR,1018569600.0,D,25,25,True,,,,,,,,,,1.0,1.0,1.0,,,17.0,1.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190.0,81,M,1046454,EUR,714009600.0,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407367,away,KV Kortrijk,Luca Foubert,luca-foubert,L. Foubert,M,27,,23,M,1391860,EUR,,M,19,19,True,,,,,,,,,,,,,,,,,,,0,Luca Foubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
