match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalClearance,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist
10388376,home,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,249893,EUR,718502400,F,21,21,True,,2.0,1.0,,,,,1.0,2.0,,,,26.0,3.0,6.6,1.0,0.0831,0.0,0.00030345,1,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,
10388376,home,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,11,11,True,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,8.0,7.0,6.4,2.0,0.0,0.0,0.0183805,0,,,,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10388376,home,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,home,Eintracht Frankfurt,Marcel Wenig,marcel-wenig,M. Wenig,M,6,188,117,M,1130114,EUR,1083628800,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,,43.0,35.0,19.0,12.0,27.0,29.0,8.0,14.0,13.0,,,90.0,54.0,7.0,9.0,0.0,0.0,0.00399441,0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,
10388376,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,20,20,False,,31.0,18.0,8.0,,13.0,18.0,5.0,14.0,7.0,,,90.0,58.0,6.8,16.0,0.0,0.0,0.0507712,0,,1.0,,5.0,2.0,1.0,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,
10388376,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,,48.0,39.0,10.0,3.0,32.0,37.0,7.0,11.0,3.0,,,90.0,62.0,7.8,9.0,0.2765,0.108,0.00595799,2,,,,1.0,3.0,,,,1.0,,,,2.0,,1.0,1.0,5.0,,,,1.0,,,,,,,,1.0,1.0,,,
10388376,away,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,,27.0,27.0,2.0,2.0,26.0,26.0,1.0,1.0,1.0,,,90.0,39.0,7.3,,0.0,0.0,0.00044183,0,,,,,2.0,,,,2.0,2.0,,,,,,,7.0,,,mickyvdven,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Paulo Otávio,paulo-otavio,P. Otávio,D,6,173,323,M,552180,EUR,785548800,D,6,6,False,,34.0,24.0,8.0,4.0,15.0,20.0,9.0,14.0,4.0,,,90.0,61.0,7.3,11.0,0.0,0.0,0.00480551,0,,,,5.0,10.0,,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,5.0,,,,,,1.0,,,,,,,,,,
10388376,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,,15.0,10.0,1.0,1.0,4.0,5.0,7.0,11.0,4.0,,,79.0,27.0,7.1,8.0,0.0592,0.1204,0.115551,1,,1.0,1.0,5.0,3.0,,1.0,,3.0,,,2.0,2.0,4.0,,1.0,,,,,,2.0,,,,,,,1.0,,1.0,,
10388376,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,True,23.0,17.0,8.0,2.0,12.0,13.0,7.0,12.0,9.0,,,90.0,41.0,7.4,9.0,0.0,0.0,0.219078,0,,2.0,2.0,3.0,5.0,1.0,,,1.0,1.0,,1.0,3.0,2.0,,1.0,4.0,,,,,1.0,,,,,,1.0,,,1.0,,
10388376,away,VfL Wolfsburg,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,38,38,False,,20.0,16.0,2.0,1.0,12.0,14.0,4.0,6.0,4.0,,,64.0,32.0,6.5,6.0,0.2002,0.2797,0.0196293,1,,,,2.0,2.0,,,,1.0,,,2.0,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,
10388376,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,False,,15.0,8.0,,,2.0,3.0,6.0,12.0,2.0,,,90.0,29.0,6.4,11.0,0.4736,0.0,0.0182652,3,,,,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,,,,3.0,,,,,1.0,,,,,,1.0,
10388376,away,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,False,,15.0,10.0,1.0,,8.0,10.0,2.0,6.0,3.0,,,79.0,22.0,6.6,10.0,0.0,0.0,0.00306972,0,,1.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,F,14,14,False,,22.0,14.0,2.0,,7.0,8.0,9.0,22.0,3.0,,,89.0,38.0,7.0,17.0,0.0,0.0,0.250787,0,,8.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,1.0
10388376,away,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,,5.0,3.0,1.0,,3.0,4.0,,1.0,1.0,,,26.0,8.0,6.6,2.0,0.0,0.0,9.328e-05,0,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
10388376,away,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,22,22,True,,4.0,2.0,,,,,2.0,4.0,1.0,,,11.0,6.0,6.7,3.0,0.0,0.0,0.00646301,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,,6.0,2.0,,,,2.0,2.0,4.0,3.0,,,11.0,9.0,6.3,7.0,0.0,0.0,0.00161853,0,,,,3.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,OMarmoush,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388376,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,,,,,,,,,,
