match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_bigChanceCreated,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_goals,stat_clearanceOffLine
12437757,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,False,24.0,23.0,4.0,3.0,0.0,22.0,22.0,1.0,2.0,2.0,11.0,1.0,3.0,2.0,2.0,90.0,34.0,7.0,1.0,0.00033585,0,-0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437757,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,73.0,63.0,3.0,2.0,0.0,15.0,21.0,50.0,57.0,1.0,5.0,,,,,90.0,106.0,7.8,18.0,0.450788,2,,5.0,2.0,2.0,3.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,0.2632,5.0,,,,,,,,,,,,,,,,,
12437757,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,False,79.0,78.0,1.0,1.0,0.0,39.0,40.0,39.0,39.0,2.0,7.0,,,,,74.0,89.0,7.1,5.0,0.0364947,0,,,,1.0,4.0,1.0,6.0,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12437757,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,90.0,87.0,2.0,2.0,0.0,32.0,34.0,55.0,56.0,1.0,6.0,,,,,90.0,101.0,7.1,6.0,0.0431541,0,,,,3.0,,3.0,1.0,,,,,,,,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,
12437757,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,65.0,61.0,2.0,1.0,0.0,14.0,14.0,48.0,58.0,,4.0,,,,,90.0,88.0,7.2,15.0,0.0864537,0,,7.0,1.0,,,2.0,3.0,,1.0,2.0,,,,,3.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12437757,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,17,17,False,127.0,113.0,4.0,2.0,0.0,27.0,29.0,86.0,98.0,,10.0,,,,,80.0,138.0,7.3,16.0,0.120864,0,,,,1.0,2.0,7.0,8.0,2.0,2.0,1.0,,,2.0,1.0,,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,
12437757,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,125.0,116.0,5.0,4.0,0.0,12.0,12.0,105.0,116.0,,9.0,,,,,90.0,142.0,8.5,11.0,0.638005,0,,3.0,1.0,,,2.0,5.0,1.0,,2.0,,,3.0,2.0,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,
12437757,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,43.0,35.0,,,0.0,1.0,1.0,34.0,44.0,,4.0,,,,,75.0,62.0,7.5,14.0,0.131567,3,,2.0,,,,2.0,5.0,,1.0,6.0,,3.0,,,1.0,,0.1173,,,5.0,,,,1.0,,,,,,,,,,,
12437757,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,DaniOlmo,789071,EUR,894499200,M,20,20,False,38.0,26.0,,,0.0,5.0,5.0,21.0,33.0,2.0,,,,,,66.0,55.0,7.0,22.0,0.392044,2,,,,1.0,1.0,5.0,3.0,,1.0,3.0,,2.0,1.0,1.0,6.0,,0.1162,2.0,,1.0,,1.0,,,,,,,,,,,,,
12437757,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,M,11,11,False,56.0,43.0,3.0,1.0,0.0,3.0,4.0,42.0,65.0,1.0,4.0,,,,,90.0,93.0,8.7,29.0,0.931037,4,,13.0,2.0,,,2.0,8.0,,1.0,5.0,,1.0,2.0,1.0,2.0,2.0,0.3414,5.0,,4.0,,,1.0,,True,1.0,2.0,1.0,0.6978,,,,,,
12437757,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,1.0,,,,,66.0,20.0,6.3,8.0,0.0127086,6,,,,1.0,1.0,2.0,2.0,,1.0,,2.0,2.0,,,4.0,1.0,1.6061,1.0,,,,1.0,,1.0,,2.0,2.0,,1.5503,,,,,,
12437757,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,True,13.0,11.0,,,0.0,1.0,1.0,10.0,13.0,,2.0,,,,,24.0,23.0,7.0,4.0,0.0294873,2,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,0.0826,,1.0,1.0,,,,,,1.0,1.0,,,Fermín López,,,,,
12437757,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,7.0,4.0,,,0.0,,,4.0,7.0,,,,,,,24.0,9.0,6.8,5.0,0.0376434,0,,,,2.0,,2.0,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,
12437757,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,True,18.0,17.0,2.0,2.0,0.0,5.0,6.0,12.0,13.0,,2.0,,,,,16.0,21.0,6.8,2.0,0.02438,0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Pau Cubarsí,,,,,
12437757,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,True,7.0,4.0,,,0.0,1.0,2.0,4.0,6.0,,1.0,,,,,15.0,12.0,6.6,4.0,0.12336,0,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12437757,home,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,PauVíctor,1031567,EUR,1006819200,F,18,18,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,10.0,9.0,6.8,2.0,0.0245945,1,,,,,,,,,,,,1.0,,,1.0,,0.1048,1.0,,,,,,,,,,,,,,,,,
12437757,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437757,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
