match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceCreated,stat_errorLeadToAShot,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_punches,stat_totalOffside,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceMissed
14061180,home,Angers,Lanroy Machine,lanroy-machine,L. Machine,F,36,187.0,33,,,2142283,EUR,1129161600,F,36,36,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,1.0,,,,,28.0,11.0,6.1,5.0,0.00029735,,0,,-0.08,0.07,-0.06,,,1.0,,7.0,1.0,2.0,1.0,,,1.0,,Lanroy Machine,,,,,,1.0,,,,,2.0,,,,,,,,,,
14061180,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179.0,570,M,,1170532,EUR,1061251200,D,3,3,True,4.0,4.0,,,0.0,4.0,4.0,,,,2.0,1.0,,,,18.0,7.0,6.8,1.0,2.17e-05,,0,,0.01,0.05,0.14,,,,,,2.0,,1.0,,1.0,1.0,,Jacques Ekomie,,,,,,,,,,,,,,,,,,,,,
14061180,home,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182.0,146,M,,1506932,EUR,1167609600,D,5,5,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,12.0,3.0,6.7,1.0,,,0,,-0.01,,0.15,,,,,,1.0,,1.0,1.0,,,,Marius Courcoul,,,,,,,,,,,,,,,,,,,,,
14061180,home,Angers,Prosper Peter,prosper-peter,P. Peter,F,35,,274,,,2137784,EUR,1186617600,F,35,35,True,1.0,,,,0.0,,,,1.0,1.0,,3.0,,,,12.0,8.0,6.6,5.0,,,0,,-0.01,0.01,0.17,,,,2.0,2.0,2.0,1.0,,,,1.0,,Prosper Peter,,,,,,,,,,,,,,,,,,,,,
14061180,home,Angers,Oumar Pona,oumar-pona,O. Pona,G,40,189.0,118,M,,1651830,EUR,1150848000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Oumar Pona,,,,,,,,,,,,,,,,,,,,,
14061180,home,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185.0,111,M,,1442036,EUR,1115510400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061180,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182.0,172,M,,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061180,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181.0,58,M,,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Obed Nkambadio,obed-nkambadio,O. Nkambadio,G,16,190.0,499,M,,1015872,EUR,1044576000,G,16,16,False,27.0,26.0,3.0,2.0,0.0,26.0,26.0,,1.0,1.0,7.0,,,1.0,1.0,90.0,32.0,6.2,1.0,0.00016726,-0.0001,0,-0.6006,0.01,0.01,-0.08,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14061180,away,Paris FC,Samir Sophian Chergui,samir-sophian-chergui,S. S. Chergui,D,31,185.0,5518,M,,981168,EUR,918259200,D,31,31,False,54.0,50.0,3.0,3.0,0.0,26.0,28.0,24.0,26.0,,2.0,1.0,,,,90.0,72.0,6.8,8.0,0.0215951,,0,,-0.39,0.34,-0.03,,2.0,2.0,,3.0,4.0,1.0,3.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,
14061180,away,Paris FC,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187.0,1699,M,,982319,EUR,952473600,D,5,5,False,75.0,71.0,5.0,5.0,0.0,44.0,47.0,27.0,28.0,2.0,7.0,1.0,,,,90.0,89.0,7.7,5.0,0.0172059,,0,,0.21,0.12,0.0,,,,3.0,1.0,10.0,,5.0,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,
14061180,away,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,5,185.0,163,M,,41605,EUR,686275200,D,15,15,False,81.0,74.0,7.0,4.0,0.0,45.0,45.0,29.0,36.0,5.0,1.0,,,,,85.0,91.0,6.3,7.0,0.0545872,,0,,0.3,0.1,-0.48,,,3.0,1.0,3.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,True,,,,,,,,,1.0,,
14061180,away,Paris FC,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,,1426221,EUR,1140998400,D,19,19,False,48.0,38.0,3.0,,0.0,15.0,18.0,23.0,30.0,1.0,4.0,1.0,,,,90.0,65.0,6.7,14.0,0.0262341,,0,,-0.09,0.09,-0.07,,2.0,,,1.0,4.0,1.0,1.0,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169.0,10601,M,,1049442,EUR,900028800,M,10,10,False,68.0,63.0,8.0,7.0,0.0,18.0,18.0,45.0,50.0,,5.0,3.0,,,,90.0,101.0,6.9,21.0,0.0560276,,4,,-0.28,0.44,-0.07,,8.0,,,6.0,5.0,1.0,1.0,,2.0,1.0,2.0,Ilan Kebbal,,1.0,,,,,1.0,0.1054,-0.49,,6.0,2.0,1.0,2.0,0.6885,,,,,1.0,
14061180,away,Paris FC,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180.0,176,M,,1170523,EUR,1031961600,M,8,8,False,31.0,31.0,5.0,5.0,0.0,16.0,16.0,15.0,15.0,2.0,1.0,,,,,61.0,36.0,6.5,1.0,0.0340577,,1,,-0.09,0.28,-0.07,,,,,4.0,1.0,,,,,3.0,3.0,Lohann Doucet,,,,,,1.0,,0.028,-0.12,,1.0,1.0,1.0,,,,,,,,
14061180,away,Paris FC,Maxime López,maxime-lopez,M. López,M,21,167.0,1284,M,,352802,EUR,881193600,M,21,21,False,124.0,111.0,10.0,7.0,0.0,41.0,42.0,70.0,82.0,,9.0,,,,,90.0,142.0,7.5,22.0,0.0970075,,2,,0.27,0.39,-0.04,,6.0,,,2.0,4.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,1.0,0.043,-0.01,,1.0,,,1.0,0.0331,,,,,,
14061180,away,Paris FC,Moses Simon,moses-simon,M. Simon,F,27,168.0,4098,M,,330051,EUR,805507200,M,27,27,False,25.0,21.0,1.0,,0.0,10.0,10.0,11.0,15.0,,4.0,4.0,,,,72.0,45.0,6.3,18.0,0.0789279,,2,,0.02,0.42,-0.07,,5.0,3.0,1.0,9.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,0.0667,-0.34,,7.0,2.0,1.0,,,,,,,1.0,
14061180,away,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189.0,2950,M,JPKrasso,940328,EUR,869097600,F,11,11,False,10.0,6.0,2.0,1.0,0.0,,,6.0,10.0,1.0,,3.0,,,,61.0,22.0,6.5,11.0,0.0303021,,3,,-0.01,0.0,-0.01,,,3.0,,6.0,,2.0,,,,,,,,,,,,,,0.3735,0.27,,1.0,,,3.0,0.8797,,,1.0,,,1.0
14061180,away,Paris FC,Pierre-Yves Hamel,pierre-yves-hamel,P. Hamel,F,29,185.0,154,M,,857471,EUR,760233600,F,29,29,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,2.0,,,,,71.0,12.0,6.3,3.0,0.00797794,,0,,-0.22,,0.15,,,2.0,2.0,4.0,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,,795508,EUR,867974400,M,4,4,True,15.0,14.0,,,0.0,3.0,3.0,11.0,12.0,,3.0,1.0,,,,29.0,20.0,6.7,2.0,0.0274659,,2,,-0.11,0.3,0.13,,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,0.0755,-0.18,,1.0,1.0,1.0,,,,,,,,
14061180,away,Paris FC,Alimami Gory,alimami-gory,A. Gory,F,7,182.0,157,M,,842399,EUR,841363200,F,7,7,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,1.0,,,,,29.0,10.0,6.6,1.0,0.0123749,,0,,-0.04,-0.14,0.13,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
14061180,away,Paris FC,Julien López,julien-lopez,J. López,F,10,173.0,117,M,,826492,EUR,699408000,F,20,20,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,19.0,6.0,6.3,4.0,0.00278406,,0,,-0.05,-0.03,0.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14061180,away,Paris FC,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175.0,264,M,,816810,EUR,859248000,M,13,13,True,10.0,9.0,,,0.0,,,9.0,10.0,,1.0,,,,,18.0,14.0,6.6,2.0,0.0174508,,3,,-0.31,0.2,-0.01,,1.0,,,,,,,,,,,,,,,,,,,0.2259,0.07,,,,2.0,1.0,0.1288,,,,,,
14061180,away,Paris FC,Nouha Dicko,nouha-dicko,N. Dicko,F,,173.0,230,M,,204286,EUR,705801600,F,12,12,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,12.0,1.0,6.4,,0.00077806,,0,,0.01,0.0,0.15,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Rémy Riou,remy-riou,R. Riou,G,1,189.0,112,M,,13906,EUR,555206400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Tuomas Ollila,tuomas-ollila,T. Ollila,D,2,173.0,204,M,,930813,EUR,956620800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Yoan Koré,yoan-kore,Y. Koré,D,88,187.0,90,M,,1131803,EUR,1100563200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Yoan Koré,,,,,,,,,,,,,,,,,,,,,
14061180,away,Paris FC,Adama Camara,camara-adama,A. Camara,M,17,180.0,433,M,,1507384,EUR,845596800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Adama Camara,,,,,,,,,,,,,,,,,,,,,
