match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11877077,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,193.0,419,M,18154,EUR,576028800.0,G,23,23,False,23.0,17.0,9.0,3.0,17.0,17.0,6.0,8.0,1.0,2.0,90.0,33.0,7.1,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877077,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,183.0,755,M,979233,EUR,1020124800.0,D,15,15,False,45.0,40.0,8.0,7.0,17.0,20.0,25.0,8.0,,,90.0,56.0,7.7,5.0,0,,,15,23.0,2.0,4.0,2.0,5.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11877077,home,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,185.0,1149,M,920680,EUR,903052800.0,D,2,2,False,56.0,46.0,7.0,5.0,39.0,42.0,14.0,9.0,,,90.0,66.0,7.7,11.0,1,,,4,7.0,1.0,3.0,3.0,5.0,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11877077,home,Luton Town,Amari'i Bell,amarii-bell,A. Bell,D,179.0,286,M,369674,EUR,768096000.0,D,29,29,False,53.0,46.0,2.0,1.0,25.0,28.0,27.0,7.0,,,90.0,71.0,7.1,13.0,0,,,17,22.0,2.0,2.0,8.0,5.0,2.0,1.0,1.0,2.0,1.0,,,2.0,,2.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,
11877077,home,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,181.0,754,M,849309,EUR,862444800.0,M,7,7,False,33.0,26.0,4.0,2.0,10.0,14.0,26.0,8.0,,,90.0,56.0,7.5,15.0,1,,,19,17.0,,1.0,1.0,3.0,,,2.0,1.0,,,,1.0,,,7.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,
11877077,home,Luton Town,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,183.0,3622,M,901892,EUR,940550400.0,M,28,28,False,53.0,49.0,3.0,3.0,23.0,24.0,30.0,5.0,,,67.0,66.0,7.2,7.0,1,,,6,26.0,1.0,,5.0,6.0,,,6.0,,,1.0,,,,2.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,
11877077,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,188.0,2396,M,98435,EUR,755049600.0,M,6,6,False,64.0,56.0,4.0,3.0,21.0,22.0,42.0,13.0,,,90.0,83.0,7.3,14.0,3,,,6,35.0,,,5.0,3.0,,,2.0,,,1.0,1.0,,,,,,5.0,1.0,1.0,1.0,,2.0,,,,,,,,
11877077,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,183.0,521,M,945792,EUR,945734400.0,M,45,45,False,37.0,28.0,8.0,2.0,14.0,17.0,40.0,8.0,,,90.0,92.0,7.1,32.0,2,,,14,20.0,,,8.0,4.0,4.0,,1.0,2.0,,1.0,,1.0,,1.0,20.0,6.0,5.0,5.0,3.0,1.0,,,,1.0,1.0,,,,,
11877077,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,185.0,1636,M,825845,EUR,944265600.0,F,14,14,False,33.0,27.0,4.0,2.0,8.0,8.0,27.0,1.0,,,67.0,48.0,6.6,15.0,0,,,24,19.0,,,6.0,2.0,,,,1.0,,,,2.0,1.0,1.0,2.0,,5.0,1.0,1.0,,,,,,,,,,,
11877077,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,185.0,1057,M,358222,EUR,819072000.0,F,9,9,False,39.0,32.0,1.0,1.0,17.0,19.0,22.0,7.0,,,76.0,56.0,6.5,14.0,3,,,9,16.0,2.0,3.0,7.0,6.0,,,,,,,,2.0,3.0,1.0,2.0,1.0,3.0,1.0,,,,1.0,,2.0,,True,1.0,,,
