match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
11453187,home,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188,1160,M,1198374,EUR,854409600,G,30,30,False,19.0,14.0,8.0,3.0,13.0,14.0,1.0,5.0,7.0,4.0,4.0,90.0,30.0,6.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453187,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178,6,M,914887,EUR,816048000,D,13,13,False,31.0,25.0,6.0,4.0,10.0,12.0,15.0,20.0,4.0,,,62.0,45.0,6.5,9.0,0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453187,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186,171,M,576008,EUR,771465600,D,2,2,False,48.0,42.0,9.0,5.0,29.0,32.0,13.0,16.0,7.0,,,90.0,62.0,6.4,9.0,0,,3.0,4.0,1.0,3.0,,2.0,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11453187,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184,18,M,948601,EUR,833068800,D,34,34,False,61.0,52.0,3.0,1.0,39.0,43.0,13.0,18.0,8.0,,,90.0,70.0,6.5,9.0,2,,1.0,4.0,1.0,3.0,2.0,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,
11453187,home,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169,71,M,1385284,EUR,1007337600,D,27,27,False,35.0,29.0,2.0,2.0,16.0,19.0,15.0,25.0,4.0,,,90.0,63.0,6.6,18.0,0,9.0,5.0,7.0,,2.0,,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,,Majed Mohammed,,2.0,5.0,3.0,,,,,,,,,
11453187,home,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179,11,M,1085117,EUR,930787200,M,99,99,False,42.0,35.0,5.0,5.0,15.0,18.0,21.0,30.0,5.0,,,90.0,62.0,6.8,14.0,1,6.0,7.0,4.0,3.0,,2.0,2.0,1.0,,,2.0,,2.0,,2.0,,1.0,Ahmad Al Mhemaid,,1.0,1.0,,1.0,,,,,,,,
11453187,home,Al-Hazem,Júnior Moreno,junior-moreno,J. Moreno,M,8,175,315,M,312026,EUR,743126400,M,93,93,False,57.0,55.0,1.0,1.0,29.0,30.0,26.0,27.0,5.0,,,89.0,66.0,7.0,3.0,1,,2.0,4.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,
11453187,home,Al-Hazem,Tozé,toze,Tozé,M,20,165,386,M,1089231,EUR,726969600,M,20,20,False,64.0,59.0,6.0,5.0,22.0,23.0,38.0,46.0,5.0,,,83.0,79.0,6.7,13.0,2,5.0,4.0,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,2.0,,,1.0,,,2.0,,True,,,,,,
11453187,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174,72,M,954643,EUR,855532800,F,11,11,False,23.0,19.0,,,6.0,7.0,13.0,16.0,3.0,,,89.0,34.0,7.2,6.0,1,,5.0,3.0,4.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,
11453187,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198,404,M,919496,EUR,914716800,F,90,90,False,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,62.0,16.0,7.2,5.0,1,,4.0,,,1.0,,,,3.0,,2.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,1.0,2.0,,,
11453187,home,Al-Hazem,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178,359,M,842745,EUR,754617600,F,10,10,False,42.0,36.0,3.0,2.0,8.0,10.0,33.0,39.0,4.0,,,90.0,75.0,7.5,16.0,6,7.0,6.0,5.0,1.0,,2.0,1.0,,5.0,2.0,5.0,,,,2.0,3.0,2.0,,,5.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,
11453187,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184,28,M,954528,EUR,898560000,M,19,19,True,17.0,14.0,,,3.0,3.0,11.0,14.0,2.0,,,28.0,26.0,6.9,8.0,1,,1.0,3.0,,,,2.0,2.0,3.0,,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,
11453187,home,Al-Hazem,Vina,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,M,29,29,True,28.0,25.0,2.0,,7.0,7.0,18.0,21.0,1.0,,,28.0,32.0,6.8,4.0,2,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,
11453187,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171,50,M,1066584,EUR,993168000,M,6,6,True,11.0,10.0,,,3.0,3.0,8.0,9.0,3.0,,,15.0,18.0,6.7,3.0,0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,Basil Yousef Al-Sayyali,,1.0,2.0,2.0,1.0,,,,,,,,
11453187,home,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177,7,M,1854090,EUR,791769600,M,16,16,True,12.0,11.0,1.0,1.0,3.0,3.0,8.0,9.0,,,,9.0,14.0,6.8,1.0,1,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,Ahmed Al Juwayd,,,,,,,,,,,,,
11453187,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170,52,M,917232,EUR,881625600,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,9.0,4.0,6.7,1.0,1,,1.0,2.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
11453187,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
