match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_goals,player_lastName,stat_bigChanceCreated,stat_accurateCross,stat_lastManTackle
11369311,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,11.0,5.0,1.0,,2.0,5.0,3.0,6.0,1.0,9.0,2.0,3.0,4.0,,,,,83.0,32.0,8.6,12.0,0.3305,0.5335,0.00325228,3,,,,4.0,8.0,2.0,3.0,,,,,,2.0,,,3.0,,,,6.0,1.0,2.0,,,,
11369311,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,16,16,True,5.0,2.0,1.0,,1.0,1.0,1.0,5.0,,,,1.0,2.0,1.0,,,,31.0,10.0,6.2,6.0,0.1554,0.4826,8.609e-05,1,,,1.0,4.0,6.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
11369311,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,True,8.0,8.0,,,5.0,5.0,3.0,3.0,,1.0,1.0,1.0,,2.0,,,,20.0,11.0,6.6,,0.0,0.0,0.00029533,0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11369311,home,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,19,19,True,5.0,2.0,,,2.0,3.0,,2.0,2.0,5.0,2.0,2.0,1.0,,,,,20.0,14.0,7.1,4.0,0.0,0.0,1.28e-06,0,,,,,,,2.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,
11369311,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,M,29,29,True,5.0,5.0,,,5.0,5.0,,,,,2.0,,,,,,,13.0,7.0,6.6,,0.0,0.0,5.263e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,7.0,4.0,,,1.0,3.0,3.0,4.0,,,,1.0,,,,,,13.0,7.0,7.0,3.0,0.0,0.0,0.116765,0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
11369311,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,r.yaremchuk,829296,EUR,817430400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,home,Valencia,Mario Domínguez,mario-dominguez,M. Domínguez,F,39,175,24,M,,1211006,EUR,1076371200,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Mario Dominguez,,,,,,,,,,,,,,
11369311,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,10.0,10.0,2.0,2.0,9.0,9.0,1.0,1.0,,,,7.0,,,1.0,3.0,5.0,90.0,22.0,6.8,,0.0,0.0,0.00021376,0,-0.742,,,,,,,,,,,,,,,,,True,,,,,,,,
11369311,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,False,70.0,62.0,1.0,1.0,20.0,20.0,42.0,52.0,2.0,4.0,2.0,6.0,,1.0,,,,90.0,89.0,6.9,11.0,0.0,0.0,0.0256707,0,,,2.0,2.0,5.0,1.0,,,2.0,2.0,,,,,,,1.0,,,,1.0,,,,,1.0
11369311,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,38.0,30.0,6.0,2.0,18.0,24.0,12.0,15.0,,,1.0,3.0,,,,,,45.0,43.0,6.2,9.0,0.0,0.0,0.0242734,0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
11369311,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,72.0,66.0,3.0,2.0,37.0,40.0,29.0,32.0,6.0,7.0,3.0,4.0,1.0,3.0,,,,90.0,85.0,6.7,7.0,0.0398,0.0,0.0133792,1,,,,,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,
11369311,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,57.0,53.0,8.0,6.0,19.0,21.0,34.0,37.0,1.0,3.0,2.0,3.0,,1.0,,,,61.0,69.0,6.3,6.0,0.0199,0.0,0.0159578,1,,,1.0,1.0,4.0,1.0,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,
11369311,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,D,25,25,False,13.0,10.0,,,4.0,4.0,7.0,11.0,,4.0,,1.0,3.0,,,,,45.0,28.0,6.2,11.0,0.0,0.0,0.0147304,0,,,2.0,1.0,4.0,,4.0,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,
11369311,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,36.0,27.0,1.0,,2.0,4.0,26.0,35.0,,1.0,,3.0,1.0,3.0,,,,90.0,48.0,6.9,12.0,0.1184,0.2687,0.0660609,3,,,3.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,
11369311,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,24,24,False,72.0,62.0,7.0,5.0,25.0,30.0,37.0,43.0,2.0,11.0,,12.0,2.0,2.0,,,,90.0,95.0,7.2,17.0,0.016,0.0,0.0544901,1,,,1.0,,8.0,2.0,6.0,1.0,3.0,3.0,1.0,,4.0,,1.0,,,,,2.0,2.0,,,,,
11369311,away,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,False,18.0,15.0,1.0,,3.0,3.0,12.0,15.0,,2.0,,1.0,,,,,,43.0,21.0,6.6,3.0,0.0,0.0,0.0105236,0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
11369311,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,22.0,15.0,,,4.0,4.0,11.0,19.0,1.0,5.0,,,2.0,,,,,61.0,33.0,7.0,11.0,0.0,0.0,0.171917,0,,,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,
11369311,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,15.0,13.0,,,8.0,8.0,5.0,7.0,2.0,3.0,,,1.0,2.0,,,,90.0,21.0,7.0,3.0,0.2015,0.2145,0.0332784,2,,,,1.0,3.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,
11369311,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,17,17,True,26.0,20.0,2.0,,5.0,7.0,16.0,23.0,1.0,7.0,2.0,4.0,4.0,,,,,47.0,49.0,7.2,15.0,0.0,0.0,0.130664,0,,,4.0,,2.0,,1.0,,3.0,2.0,2.0,,1.0,,,,,,,2.0,2.0,,,,1.0,
11369311,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,33.0,25.0,1.0,,8.0,8.0,21.0,32.0,,1.0,,3.0,1.0,2.0,,,,45.0,49.0,6.7,14.0,0.0,0.0,0.207733,0,,,7.0,,5.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,4.0,
11369311,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,17.0,12.0,3.0,2.0,3.0,3.0,11.0,20.0,,2.0,,,3.0,1.0,,,,45.0,34.0,6.8,15.0,0.1931,0.0818,0.342966,2,,,6.0,,5.0,1.0,3.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,,2.0,
11369311,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,True,26.0,21.0,5.0,3.0,5.0,7.0,16.0,20.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,29.0,31.0,6.8,7.0,0.0,0.0,0.00652993,0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,
11369311,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,True,18.0,17.0,2.0,2.0,7.0,7.0,10.0,11.0,,6.0,,2.0,,1.0,,,,29.0,27.0,7.0,2.0,0.0084,0.0,0.0335385,1,,,,,2.0,,1.0,,3.0,1.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,
11369311,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,away,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369311,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
