match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,captain,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_lastManTackle,stat_totalOffside
12420977,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,51.0,48.0,4.0,1.0,0.0,39.0,39.0,9.0,12.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,90.0,55.0,6.9,3.0,0.00343946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,61.0,56.0,4.0,2.0,0.0,17.0,19.0,40.0,48.0,1.0,5.0,1.0,3.0,,,,90.0,93.0,7.2,17.0,0.0887996,0,6.0,1.0,1.0,8.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,D,17,17,False,136.0,126.0,8.0,6.0,0.0,46.0,48.0,81.0,89.0,1.0,5.0,,5.0,,,,90.0,146.0,8.1,11.0,0.094476,1,1.0,1.0,,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0239,,,,,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189.0,1673,M,16921,EUR,546220800,D,14,14,False,125.0,114.0,9.0,5.0,0.0,49.0,51.0,65.0,74.0,4.0,5.0,2.0,5.0,,,,90.0,133.0,7.3,13.0,0.0342645,1,,,1.0,4.0,,1.0,2.0,,,,,,,,0.0227,True,1.0,1.0,1.0,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,42.0,39.0,,,0.0,12.0,12.0,28.0,32.0,,4.0,,4.0,,,,65.0,65.0,7.4,7.0,0.0450584,1,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.092,,1.0,,1.0,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,False,56.0,51.0,3.0,3.0,0.0,17.0,17.0,34.0,42.0,,2.0,,5.0,,,,90.0,69.0,6.9,13.0,0.184036,1,3.0,,,3.0,,1.0,2.0,1.0,,2.0,,,,1.0,0.1725,,,1.0,,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,45.0,32.0,6.0,2.0,0.0,8.0,8.0,24.0,39.0,1.0,2.0,,5.0,,,,65.0,51.0,6.7,15.0,0.0304233,0,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182.0,1285,M,901149,EUR,876441600,M,18,18,False,44.0,40.0,1.0,1.0,0.0,7.0,7.0,33.0,37.0,1.0,7.0,,4.0,,,,77.0,58.0,7.2,8.0,0.0476516,0,,,,4.0,,1.0,3.0,1.0,,2.0,1.0,,,4.0,,,2.0,,2.0,,,,,,,,,,,,,
12420977,home,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,38.0,33.0,,,0.0,8.0,8.0,28.0,36.0,,,,3.0,,,,90.0,55.0,7.4,13.0,0.271131,3,6.0,3.0,,2.0,,,1.0,,,4.0,4.0,1.0,,,0.168,,,1.0,1.0,1.0,1.0,0.419,,,,,,,,,,
12420977,home,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,13.0,9.0,,,0.0,2.0,3.0,7.0,10.0,1.0,1.0,,1.0,,,,89.0,18.0,7.0,4.0,0.0231027,3,,,,,,,,,,,1.0,1.0,,,0.3186,,,1.0,,,1.0,0.0103,KDolberg,1.0,,,,,,,,
