match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,confirmed
12420977,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
12420977,,,,,90,4.0,,1,,,substitution,122882814.0,False,True,regular,,,,
12420977,,1.0,0.0,,90,2.0,,1,,,goal,185234880.0,,True,regular,1101702.0,Mario Stroeykens,,
12420977,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,
12420977,,,,,83,,,8,,,substitution,122882779.0,False,False,regular,,,,
12420977,,,,,77,,,14,,,substitution,122882761.0,False,True,regular,,,,
12420977,,,,,77,,,14,,,substitution,122882760.0,False,True,regular,,,,
12420977,,,,,72,,,19,,,varDecision,26808.0,,True,penaltyNotAwarded,809280.0,Anders Dreyer,,True
12420977,,,,,65,,,26,,,substitution,122882717.0,False,True,regular,,,,
12420977,,,,,65,,,26,,,substitution,122882718.0,False,True,regular,,,,
12420977,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
