match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_wasFouled,stat_accurateCross,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceCreated
12117282,home,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,True,29.0,23.0,14.0,8.0,0.0,21.0,22.0,2.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,90.0,33.0,7.0,6.0,0.00179149,0,-0.0898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,,39.0,30.0,3.0,1.0,0.0,14.0,18.0,16.0,23.0,5.0,,,,,,89.0,62.0,6.6,15.0,0.0388971,0,,,,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,,35.0,31.0,4.0,1.0,0.0,25.0,28.0,6.0,7.0,3.0,,,,,,90.0,41.0,6.3,4.0,0.00169427,1,,,,,,,3.0,,,,,,2.0,1.0,,,,1.0,1.0,1.0,3.0,0.0332,0.0546,,,,,,,,,,,,,,
12117282,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,,43.0,41.0,8.0,7.0,0.0,37.0,38.0,4.0,5.0,2.0,,,,,,90.0,54.0,7.2,2.0,0.00128802,1,,,,,2.0,,4.0,2.0,1.0,,,,2.0,3.0,1.0,1.0,,,2.0,,1.0,0.0118,,1.0,1.0,,,,,,,,,,,,
12117282,home,Cuiabá,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600,D,23,23,False,,52.0,44.0,6.0,1.0,0.0,25.0,28.0,20.0,25.0,5.0,,,,,,90.0,73.0,6.2,15.0,0.0373047,1,,,,1.0,2.0,1.0,10.0,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,4.0,0.0117,,1.0,1.0,1.0,2.0,,,,,,,,,,
12117282,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,False,,39.0,30.0,8.0,4.0,0.0,11.0,13.0,19.0,27.0,7.0,,,,,,71.0,62.0,7.1,15.0,0.031476,1,,,,1.0,,1.0,5.0,9.0,1.0,1.0,1.0,,,,5.0,2.0,,,1.0,,2.0,0.018,,1.0,3.0,,3.0,,,,,,,,,,
12117282,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,254561,EUR,745113600,M,5,5,False,,32.0,29.0,3.0,3.0,0.0,23.0,24.0,6.0,8.0,5.0,,,,,,56.0,36.0,6.7,4.0,0.00596819,0,,,,,,3.0,2.0,5.0,,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181.0,393,M,904505,EUR,736128000,M,19,19,False,,23.0,23.0,,,0.0,6.0,6.0,17.0,19.0,,,,,,,89.0,36.0,7.0,5.0,0.0323708,2,,,,2.0,1.0,1.0,3.0,5.0,,,3.0,1.0,,,1.0,,2.0,1.0,,,,0.0267,0.0979,1.0,2.0,,1.0,,,,,,,,,,
12117282,home,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,18,18,False,,55.0,49.0,3.0,2.0,0.0,25.0,30.0,24.0,25.0,3.0,,,,,,90.0,69.0,7.1,10.0,0.0947914,2,,,,,,,3.0,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,,,,0.0304,0.0106,1.0,2.0,,2.0,,,,,,,,,,
12117282,home,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,False,,39.0,33.0,,,0.0,11.0,12.0,23.0,31.0,2.0,,,,,,90.0,58.0,6.6,16.0,0.11133,3,,,,4.0,,,6.0,1.0,,2.0,2.0,,,,,,3.0,1.0,,,2.0,0.1066,0.6115,,1.0,1.0,1.0,2.0,,,,,,,,,
12117282,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,,14.0,11.0,,,0.0,3.0,4.0,8.0,11.0,1.0,,,,,,90.0,21.0,7.0,6.0,0.0181654,1,,,,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,0.0613,0.118,,1.0,,2.0,,1.0,,,,,,,,
12117282,home,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,,13.0,10.0,2.0,2.0,0.0,5.0,6.0,5.0,13.0,1.0,,,,,,34.0,29.0,6.4,16.0,0.0153295,0,,,,6.0,,1.0,4.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,
12117282,home,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,True,,26.0,23.0,4.0,4.0,0.0,9.0,9.0,14.0,18.0,1.0,,,,,,19.0,33.0,6.8,6.0,0.0409568,0,,Denilson,,1.0,,,2.0,4.0,,,4.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
12117282,home,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,9.0,4.0,6.4,1.0,0.00071854,0,,Eliel,,,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200,M,10,10,True,,3.0,2.0,,,0.0,,1.0,2.0,4.0,1.0,,,,,,9.0,12.0,6.6,5.0,0.00244346,1,,Max,,2.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,0.0254,,,,,2.0,1.0,,,,,,,,,
12117282,home,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,Rhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,David,david-miguel-de-souza-arcanjo,D. M. d. S. Arcanjo,M,20,181.0,93,M,1633878,EUR,1173571200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,home,Cuiabá,Jadson Alves,jadson-alves,J. Alves,F,77,178.0,29,M,1462231,EUR,1123632000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199.0,25650,M,950454,EUR,917740800,G,1,1,False,True,18.0,10.0,12.0,4.0,0.0,7.0,8.0,3.0,10.0,10.0,3.0,,5.0,,,90.0,32.0,8.1,9.0,0.00138378,0,0.8925,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,hugosouza,2.0,1.0,,,,,
12117282,away,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171.0,7286,M,931540,EUR,968371200,D,2,2,False,,28.0,23.0,4.0,2.0,0.0,7.0,8.0,16.0,20.0,6.0,,,,,,90.0,50.0,7.4,9.0,0.0174372,0,,,,,,,3.0,5.0,,,2.0,1.0,2.0,,4.0,3.0,,,1.0,,2.0,,,,,,1.0,,,mateuzinhoo,,,,,,,
12117282,away,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187.0,5321,M,881848,EUR,852940800,D,3,3,False,,39.0,30.0,5.0,3.0,0.0,20.0,24.0,10.0,15.0,4.0,,,,,,90.0,49.0,7.0,9.0,0.00939128,0,,,,,1.0,3.0,2.0,4.0,,,,,7.0,,1.0,,,,,,1.0,,,,,,,,,felix_torres,,,,,,,
12117282,away,Corinthians,Cacá,caca,Cacá,D,25,185.0,3939,M,929200,EUR,924998400,D,25,25,False,,33.0,31.0,2.0,1.0,0.0,22.0,24.0,9.0,9.0,3.0,,,,,,66.0,39.0,6.8,2.0,0.00587391,0,,,,,,1.0,1.0,2.0,,,,,5.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172.0,6254,M,981703,EUR,925776000,D,21,21,False,,50.0,44.0,4.0,1.0,0.0,13.0,15.0,31.0,36.0,7.0,,,,,,90.0,68.0,7.3,9.0,0.0329864,1,,,,1.0,1.0,2.0,3.0,5.0,1.0,,2.0,1.0,4.0,,2.0,,,,,,,0.0469,,,,,1.0,1.0,1.0,,,,,,,,
12117282,away,Corinthians,Alex Santana,alex-santana,A. Santana,M,80,182.0,2736,M,358166,EUR,800323200,M,80,80,False,,13.0,12.0,1.0,,0.0,3.0,3.0,9.0,10.0,3.0,,,,,,61.0,20.0,6.7,3.0,0.0192938,0,,,,,2.0,,4.0,4.0,,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,3.0,,1.0,,,,,,,,,,
12117282,away,Corinthians,Raniele,raniele,Raniele,M,14,184.0,6186,M,866392,EUR,851990400,M,14,14,False,,18.0,16.0,,,0.0,10.0,12.0,6.0,6.0,1.0,,,,,,78.0,29.0,6.9,4.0,0.00272205,1,,,,,,,3.0,1.0,1.0,,,,2.0,4.0,1.0,1.0,,1.0,,,2.0,0.0158,0.0111,,,,2.0,,,R14niele,,,,,,,
12117282,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174.0,9937,M,1199261,EUR,1108857600,M,27,27,False,,23.0,19.0,1.0,,0.0,4.0,5.0,15.0,19.0,,,,,,,61.0,40.0,6.6,11.0,0.00654931,0,,,,1.0,1.0,,6.0,4.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,,,2.0,,,,1.0,,4.0,,,BrenoBidon,,,,,,,
12117282,away,Corinthians,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,M,77,77,False,,38.0,33.0,4.0,3.0,0.0,14.0,14.0,20.0,28.0,1.0,,,,,,78.0,65.0,6.7,15.0,0.0373033,2,,,,4.0,3.0,,10.0,7.0,,4.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,0.0822,,,4.0,1.0,2.0,2.0,,igor_coronado,,,,,,,
12117282,away,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176.0,75964,M,138833,EUR,761097600,F,94,94,False,,29.0,23.0,,,0.0,7.0,7.0,16.0,22.0,3.0,,,,,,90.0,44.0,7.5,10.0,0.0350503,2,,,,,1.0,1.0,2.0,5.0,,,3.0,2.0,,,,,1.0,1.0,,,1.0,0.8269,0.7099,,2.0,,3.0,1.0,2.0,Memphis,,,1.0,,,,
12117282,away,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186.0,7732,M,985860,EUR,1025049600,F,43,43,False,,21.0,16.0,1.0,,0.0,5.0,6.0,11.0,15.0,2.0,,,,,,90.0,34.0,7.4,8.0,0.077395,2,,,,,,1.0,1.0,5.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.27,0.1892,1.0,2.0,,1.0,,,TallesMagico,,,,1.0,1.0,1.0,
12117282,away,Corinthians,Charles,charles,Charles,M,35,187.0,3576,M,845178,EUR,835142400,M,8,8,True,,11.0,8.0,4.0,2.0,0.0,3.0,4.0,5.0,7.0,2.0,,,,,,29.0,17.0,6.8,5.0,0.00164229,0,,,,,,,,3.0,,,,,,,3.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,
12117282,away,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180.0,14534,M,115182,EUR,676857600,F,19,19,True,,13.0,10.0,2.0,1.0,0.0,3.0,4.0,8.0,10.0,1.0,,,,,,29.0,23.0,6.9,6.0,0.0981569,0,,,,1.0,,,3.0,2.0,,1.0,2.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,18andrecarrillo,,,,,,,1.0
12117282,away,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182.0,5367,M,148155,EUR,698198400,D,5,5,True,,5.0,5.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,,,,,,24.0,12.0,7.2,,0.00041731,1,,,,,,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,1.0,0.0148,,1.0,,,,,,,,,,,,,
12117282,away,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174.0,33134,M,994454,EUR,883872000,M,10,10,True,,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,,,,,,12.0,12.0,6.7,3.0,0.00118935,0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,rodrigarroo,,,,,,,
12117282,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177.0,10605,M,1197041,EUR,710208000,F,11,11,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,12.0,8.0,6.5,1.0,0.00167455,0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,2.0,ÁRomero,,,,,,,
12117282,away,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187.0,3371,M,1002609,EUR,1021593600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179.0,2313,M,1170769,EUR,1081209600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Fagner,fagner,Fagner,D,23,168.0,3781,M,25554,EUR,613526400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fagner,,,,,,,
12117282,away,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195.0,5441,M,243181,EUR,732931200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179.0,1742,M,219190,EUR,645580800,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191.0,7083,M,866911,EUR,847152000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117282,away,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179.0,6638,M,1922597,EUR,1170720000,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
