match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_lastManTackle,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_dispossessed,stat_errorLeadToAGoal,stat_ownGoals,stat_bigChanceCreated,stat_bigChanceMissed
12437704,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,29.0,19.0,19.0,9.0,0.0,14.0,14.0,5.0,15.0,2.0,5.0,2.0,3.0,4.0,4.0,90.0,37.0,6.8,10.0,0.00140097,0,-0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,68.0,59.0,4.0,3.0,0.0,20.0,22.0,40.0,50.0,1.0,7.0,,,,,90.0,92.0,7.0,15.0,0.0981426,0,,,,4.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,52.0,46.0,11.0,7.0,0.0,28.0,28.0,18.0,24.0,2.0,,,,,,90.0,59.0,6.9,6.0,0.00889824,0,,,,,,1.0,4.0,,,,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,49.0,45.0,4.0,3.0,0.0,31.0,33.0,14.0,16.0,3.0,6.0,,,,,90.0,58.0,7.4,4.0,0.00310823,1,,,,,,3.0,3.0,,,1.0,2.0,1.0,1.0,,2.0,2.0,,1.0,1.0,1.0,0.1267,0.5841,,,,,,,,,,,,
12437704,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,,32.0,26.0,3.0,3.0,0.0,16.0,17.0,10.0,20.0,,3.0,,,,,90.0,48.0,7.3,11.0,0.00635341,1,,,,5.0,,2.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,0.1329,0.6912,1.0,,,,,,,,,,,
12437704,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,60.0,49.0,8.0,5.0,0.0,28.0,31.0,21.0,29.0,5.0,4.0,,,,,90.0,76.0,7.0,13.0,0.0130569,1,,,,,,4.0,6.0,1.0,1.0,,3.0,1.0,,1.0,3.0,3.0,,,,,0.0329,,1.0,1.0,1.0,1.0,,,,,,,,
12437704,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,,46.0,40.0,5.0,4.0,0.0,15.0,15.0,26.0,34.0,,4.0,,,,,77.0,64.0,7.3,11.0,0.044691,2,,,,3.0,1.0,6.0,3.0,1.0,,1.0,1.0,2.0,2.0,1.0,5.0,,,,1.0,,0.347,0.6576,,,2.0,1.0,1.0,1.0,,,,,,
12437704,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,30.0,24.0,2.0,1.0,0.0,4.0,4.0,21.0,30.0,1.0,3.0,,,,,88.0,44.0,7.0,10.0,0.0560838,1,,,,4.0,1.0,5.0,6.0,1.0,1.0,,,4.0,3.0,,3.0,1.0,,1.0,,,0.0447,,1.0,,1.0,2.0,1.0,,,,,,,
12437704,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,35.0,33.0,5.0,5.0,0.0,11.0,12.0,22.0,23.0,,5.0,,,,,88.0,44.0,7.2,2.0,0.0479009,1,,,,,,3.0,5.0,,,,1.0,2.0,,3.0,1.0,,,2.0,,,0.033,,,,,1.0,1.0,,,,,,,
12437704,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,19,19,False,,15.0,10.0,2.0,1.0,1.0,3.0,3.0,8.0,17.0,,1.0,,,,,63.0,30.0,7.3,12.0,0.257883,0,,,,5.0,1.0,2.0,3.0,4.0,2.0,,,,,1.0,,,,,,,,,,,1.0,2.0,,1.0,bryanzaragoza,,,,,
12437704,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,14.0,11.0,,,1.0,5.0,7.0,6.0,7.0,,3.0,,,,,77.0,32.0,7.3,9.0,0.451244,3,,,,,,6.0,10.0,5.0,3.0,,1.0,3.0,,,1.0,4.0,,1.0,,,0.2409,,,1.0,2.0,1.0,2.0,,budimir_ante,2.0,,,,
12437704,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,,6.0,4.0,,,0.0,,,4.0,6.0,,1.0,,,,,27.0,12.0,6.2,5.0,0.00187059,0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,
12437704,home,Osasuna,Iker Benito,iker-benito,I. Benito,F,2,176,194,M,1086346,EUR,1028937600,F,27,27,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,13.0,4.0,6.5,,0.00029865,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,2.0,,,,,,,13.0,5.0,6.4,2.0,0.00041298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12437704,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,,,,8.0,5.0,3.6,1.0,0.0014228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12437704,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,8.0,4.0,6.6,,0.00016585,0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437704,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,False,,28.0,24.0,3.0,,0.0,23.0,25.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,90.0,36.0,6.0,4.0,0.00022161,0,-1.0671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
