match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_goals,stat_totalOffside,stat_goalAssist,player_sofascoreId
11450210,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,False,39.0,19.0,27.0,7.0,13.0,15.0,6.0,24.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,3.0,3.0,1.0,90.0,50.0,7.3,20.0,0.002346,0,-0.3792,,,,,,,,,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,D,4,4,False,34.0,25.0,6.0,3.0,12.0,14.0,13.0,20.0,5.0,1.0,5.0,5.0,4.0,6.0,,,,,90.0,63.0,7.3,19.0,0.080571,0,,Atakan Cankaya,,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189,161,M,858148,EUR,852076800,D,45,45,False,32.0,25.0,3.0,,24.0,27.0,1.0,5.0,3.0,,4.0,1.0,4.0,5.0,,,,,90.0,42.0,6.6,8.0,0.00025612,0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,34.0,30.0,4.0,2.0,27.0,29.0,3.0,5.0,3.0,,4.0,1.0,3.0,2.0,,,,,90.0,42.0,6.5,4.0,0.00498494,0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Alper Uludağ,alper-uludag,A. Uludağ,D,,180,20,M,100102,EUR,660873600,D,3,3,False,26.0,18.0,7.0,3.0,7.0,11.0,11.0,16.0,4.0,1.0,7.0,2.0,,3.0,,,,,81.0,40.0,6.6,10.0,0.00559183,0,,,,6.0,1.0,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183,28,M,867848,EUR,955152000,M,23,23,False,26.0,23.0,4.0,4.0,11.0,12.0,12.0,17.0,2.0,1.0,13.0,5.0,1.0,4.0,,,,,82.0,47.0,6.5,14.0,0.00573968,1,,,,,,,1.0,1.0,4.0,3.0,,1.0,5.0,5.0,3.0,1.0,0.0178,0.0141,,,,,,,,,
11450210,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,M,8,8,False,52.0,38.0,11.0,4.0,26.0,28.0,13.0,26.0,1.0,2.0,4.0,7.0,1.0,11.0,,,,,90.0,66.0,6.7,15.0,0.07783,0,,,,1.0,3.0,,,2.0,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,
11450210,home,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172,1462,M,833613,EUR,924998400,M,80,80,False,29.0,19.0,6.0,1.0,8.0,11.0,11.0,21.0,,,7.0,4.0,,8.0,,,,,90.0,50.0,6.7,23.0,0.0479456,3,,,,,1.0,1.0,4.0,1.0,1.0,3.0,,1.0,5.0,3.0,2.0,1.0,0.2266,0.1468,,1.0,1.0,1.0,,,,,
11450210,home,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,M,10,10,False,20.0,15.0,,,5.0,7.0,10.0,14.0,1.0,,6.0,,1.0,,,,,,81.0,26.0,6.3,9.0,0.0624365,0,,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179,811,M,1384968,EUR,944611200,M,29,29,False,12.0,10.0,1.0,,5.0,5.0,5.0,9.0,,2.0,4.0,6.0,1.0,4.0,,,,,86.0,35.0,7.4,11.0,0.060279,5,,Renaldo Cephas,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,,4.0,2.0,1.0,0.1525,0.0752,,3.0,1.0,,,,,,
11450210,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,16.0,12.0,2.0,2.0,7.0,8.0,5.0,8.0,7.0,2.0,14.0,4.0,,2.0,,,,,90.0,28.0,7.2,11.0,0.0323191,2,,,,,,,3.0,,4.0,,1.0,1.0,4.0,2.0,2.0,1.0,0.0898,0.1095,,,1.0,,True,1.0,,,
11450210,home,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,56,M,320905,EUR,738979200,D,5,5,True,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,,,,,,,,,,,9.0,8.0,6.5,3.0,0.049172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,10,173,946,M,787429,EUR,659664000,F,11,11,True,2.0,2.0,,,,,2.0,3.0,1.0,,4.0,,,2.0,,,,,9.0,7.0,6.1,4.0,0.00928854,0,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,8.0,5.0,6.6,1.0,0.00034737,0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,
11450210,home,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177,78,M,985366,EUR,983404800,M,16,16,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,,,,,,,10.0,5.0,6.8,1.0,0.0011246,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
11450210,home,MKE Ankaragücü,Rafał Gikiewicz,rafal-gikiewicz,R. Gikiewicz,G,12,190,723,M,44938,EUR,562204800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450210,home,MKE Ankaragücü,Alperen Kuyubaşı,alperen-kuyubasi,A. Kuyubaşı,D,2,186,2,M,1008651,EUR,959299200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
