match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist,stat_goals,player_sofascoreId
11409024,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,24.0,16.0,13.0,6.0,15.0,19.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,90.0,31.0,6.3,8.0,0.00021661,0,-1.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409024,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,D,7,7,False,53.0,45.0,6.0,2.0,24.0,28.0,22.0,30.0,6.0,,,,,90.0,70.0,5.9,16.0,0.0311852,0,,11,5.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409024,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,False,49.0,41.0,6.0,2.0,30.0,32.0,11.0,17.0,4.0,,,,,90.0,61.0,6.2,8.0,0.00544522,1,,23,,,5.0,2.0,7.0,,,3.0,2.0,4.0,1.0,2.0,2.0,1.0,0.1506,,,,,,,,,,,,,,,,,,,,
11409024,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,52.0,45.0,7.0,4.0,32.0,35.0,13.0,21.0,1.0,,,,,90.0,71.0,6.1,14.0,0.00916316,0,,26,4.0,,6.0,1.0,4.0,,2.0,3.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11409024,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,False,30.0,24.0,3.0,3.0,13.0,16.0,11.0,15.0,1.0,,,,,65.0,44.0,6.4,10.0,0.0272305,0,,20,1.0,,3.0,,2.0,,1.0,1.0,2.0,4.0,,,1.0,1.0,,,Filipe,Ferreira,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11409024,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,54.0,43.0,7.0,4.0,20.0,22.0,23.0,32.0,7.0,,,,,79.0,63.0,6.8,12.0,0.00867191,1,,42,,,3.0,1.0,,,1.0,,,5.0,,1.0,4.0,2.0,0.072,1.0,,,,,1.0,,True,1.0,1.0,0.1641,,,,,,,,,
11409024,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,M,847013,EUR,869788800,M,42,42,False,44.0,37.0,6.0,4.0,16.0,17.0,21.0,27.0,4.0,,,,,79.0,55.0,6.7,9.0,0.0160583,0,,42,,,3.0,,,,,2.0,,5.0,,1.0,,,,1.0,,,2.0,1.0,4.0,,,,,,,,,,,,,,
11409024,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,M,8,8,False,20.0,17.0,1.0,,5.0,5.0,12.0,15.0,3.0,,,,,79.0,31.0,6.0,7.0,0.0139282,0,,8,,,6.0,,,,1.0,2.0,,4.0,,,1.0,1.0,,,,,1.0,,3.0,,,2.0,,,,,,,,,,,
11409024,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,23.0,16.0,4.0,3.0,7.0,9.0,9.0,14.0,2.0,,,,,65.0,30.0,5.6,11.0,0.0142901,1,,7,,,4.0,2.0,,4.0,1.0,1.0,1.0,2.0,,,,,0.0182,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
11409024,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,M,70,70,False,28.0,23.0,1.0,1.0,8.0,9.0,19.0,27.0,5.0,,,,,90.0,49.0,7.1,13.0,0.165902,1,,70,8.0,4.0,4.0,2.0,1.0,3.0,1.0,,2.0,4.0,1.0,1.0,1.0,1.0,0.0314,,,,1.0,,1.0,4.0,,,,,,,1.0,1.0,,,,,
11409024,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,24.0,19.0,4.0,2.0,8.0,9.0,11.0,15.0,3.0,,,,,90.0,39.0,6.6,11.0,0.0250366,4,,11,,,6.0,,,3.0,2.0,1.0,2.0,3.0,1.0,1.0,,,0.4021,,,,1.0,,1.0,1.0,,2.0,1.0,0.0231,2.0,,,3.0,,,,,
11409024,home,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,189,1826,M,804764,EUR,852076800,D,5,5,True,16.0,13.0,5.0,4.0,9.0,10.0,4.0,6.0,1.0,,,,,25.0,20.0,6.7,3.0,0.00111474,0,,6,,,1.0,,1.0,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11409024,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,M,16,16,True,11.0,10.0,,,7.0,7.0,3.0,4.0,2.0,,,,,25.0,13.0,6.3,1.0,0.00499345,1,,26,,,1.0,,,,,1.0,,1.0,,,,,0.1601,,Joel Silva,,,,1.0,,,,1.0,0.496,,,,,1.0,,,,
11409024,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,True,17.0,16.0,3.0,3.0,9.0,9.0,7.0,8.0,5.0,,,,,11.0,21.0,6.7,2.0,0.00508746,0,,8,,,1.0,,1.0,,,,,1.0,,,1.0,,,,Ilija,Vukotić,1.0,,,,,,,,,,,,,,,,
11409024,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,8.0,,,,,,11.0,15.0,6.6,3.0,0.00266426,0,,2,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11409024,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,,11.0,6.0,6.6,1.0,0.00212159,0,,79,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409024,home,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,Tomé Sousa,,,,,,,,,,,,,,,,,,
11409024,home,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,181,26,M,1517733,EUR,1052179200,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,Gonçalo Miguel,Cardoso de Almeida,,,,,,,,,,,,,,,,,
