match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_wonTackle,stat_fouls,stat_aerialLost,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_interceptionWon,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
12059487,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7464,M,985823,EUR,904262400,F,9,9,False,16.0,11.0,,,3.0,3.0,8.0,13.0,,3.0,,,,80.0,28.0,6.7,12.0,2,,1.0,3.0,,,,2.0,7.0,5.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,2.0,bee18,,,,,,,
12059487,home,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180,337,M,797279,EUR,826156800,D,2,2,True,21.0,18.0,2.0,,9.0,11.0,10.0,11.0,,,,,,45.0,35.0,7.2,5.0,1,,1.0,4.0,,,1.0,1.0,3.0,,3.0,3.0,1.0,1.0,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,
12059487,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3283,M,822462,EUR,912038400,M,17,17,True,25.0,22.0,,,6.0,7.0,18.0,21.0,,5.0,,,,45.0,37.0,7.5,6.0,3,,,2.0,,,1.0,2.0,1.0,,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,,,,1.0,,,1.0,LukaIvanusec,1.0,1.0,,,,,
12059487,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,296,M,794968,EUR,907718400,M,32,32,True,5.0,3.0,,,,1.0,3.0,4.0,,,,,,10.0,10.0,7.2,3.0,2,,1.0,3.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,
12059487,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8075,M,989882,EUR,896140800,M,6,6,True,13.0,11.0,1.0,1.0,4.0,4.0,7.0,9.0,,1.0,,,,9.0,14.0,6.7,3.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,rramizz_,,,,,,,
12059487,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1578,M,1126692,EUR,1112486400,M,27,27,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,home,Feyenoord,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,home,Feyenoord,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,184,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,home,Feyenoord,Givairo Read,,,givairo-read,G. Read,D,26,175,1871,M,1388535,EUR,1149206400,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,home,Feyenoord,Jaden Slory,,,slory-jaden,J. Slory,M,19,175,402,M,1218004,EUR,1115596800,F,63,63,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1910,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Hidde Jurjus,,,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,False,35.0,6.0,32.0,3.0,3.0,4.0,3.0,31.0,,9.0,,4.0,4.0,90.0,40.0,6.6,29.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12059487,away,FC Groningen,Leandro Bacuna,,,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,8,8,False,23.0,14.0,5.0,1.0,8.0,11.0,6.0,14.0,,6.0,,,,90.0,35.0,6.3,12.0,0,True,1.0,3.0,,,,,4.0,,2.0,,2.0,,1.0,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,
12059487,away,FC Groningen,Marco Rente,,,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,29.0,23.0,9.0,4.0,16.0,17.0,7.0,12.0,3.0,7.0,,,,90.0,45.0,6.5,9.0,0,,,4.0,,,,3.0,7.0,,4.0,,,,3.0,,,,,,,,2.0,3.0,1.0,,,,3.0,,,,
12059487,away,FC Groningen,Marvin Peersman,,,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,29.0,23.0,6.0,3.0,15.0,17.0,8.0,12.0,1.0,6.0,,,,90.0,36.0,6.2,7.0,0,,2.0,5.0,,,,,4.0,1.0,2.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,
12059487,away,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,12.0,7.0,2.0,1.0,7.0,9.0,,3.0,7.0,4.0,,,,78.0,30.0,6.6,8.0,0,,2.0,4.0,1.0,,,,8.0,,2.0,,,,6.0,,,,,3.0,,,1.0,,1.0,,,,,,,,
12059487,away,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177,235,M,1424404,EUR,1094688000,M,14,14,False,15.0,12.0,1.0,1.0,4.0,4.0,8.0,14.0,,3.0,,,,89.0,32.0,6.9,11.0,2,,,5.0,1.0,,,3.0,3.0,1.0,3.0,,3.0,,1.0,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,
12059487,away,FC Groningen,Johan Hove,,,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,7,7,False,21.0,17.0,3.0,,7.0,7.0,10.0,16.0,1.0,3.0,,,,90.0,36.0,6.8,8.0,2,,1.0,6.0,,,1.0,2.0,3.0,,5.0,,2.0,,1.0,,1.0,,,,,,4.0,1.0,1.0,,,,,,,,
12059487,away,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,False,27.0,20.0,,,7.0,9.0,13.0,20.0,1.0,6.0,,,,89.0,49.0,7.3,14.0,4,,,5.0,3.0,2.0,2.0,,6.0,3.0,2.0,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,1.0
12059487,away,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1459,M,1121400,EUR,1065225600,M,40,40,False,21.0,15.0,,,4.0,6.0,12.0,16.0,,4.0,,,,86.0,33.0,6.3,10.0,1,,,1.0,1.0,,,2.0,8.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,1.0,,,4.0,,,,1.0,,,,
12059487,away,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,25,25,False,21.0,14.0,,,3.0,6.0,11.0,15.0,3.0,6.0,,,,86.0,39.0,6.5,13.0,0,,,3.0,2.0,1.0,,4.0,14.0,1.0,1.0,2.0,,,2.0,,,,,,,1.0,,,10.0,,,,,,,,
12059487,away,FC Groningen,Romano Postema,,,romano-postema,R. Postema,F,9,175,257,M,992569,EUR,1013040000,F,29,29,False,19.0,15.0,3.0,2.0,6.0,8.0,9.0,11.0,,3.0,,,,90.0,35.0,6.7,10.0,0,,,5.0,2.0,1.0,,1.0,7.0,4.0,1.0,1.0,,,,,,,,,,3.0,1.0,,2.0,,,,,,,,
12059487,away,FC Groningen,Nick Bakker,,,nick-bakker,N. Bakker,D,15,189,26,M,182225,EUR,711676800,D,15,15,True,4.0,1.0,1.0,,1.0,2.0,,2.0,1.0,,,,,12.0,6.0,6.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,11.0,,6.3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Noam Emeran,Noam Emeran,,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,22,22,True,,,,,,,,1.0,,1.0,,,,11.0,5.0,6.4,3.0,0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12059487,away,FC Groningen,Kristian Stromland Lien,,,lien-kristian-stromland,K. S. Lien,F,19,188,137,M,981284,EUR,1001808000,F,17,17,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Fofin Turay,,,turay-fofin,F. Turay,F,24,178,65,M,1481251,EUR,1086566400,F,42,42,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Jasper Meijster,Jasper Meijster,,jasper-meijster,J. Meijster,G,21,188,47,M,1195755,EUR,1104710400,G,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Dirk Baron,Dirk Baron,,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181,298,M,1121401,EUR,1109289600,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Daniël Beukers,,,daniel-beukers,D. Beukers,D,22,181,72,M,1405740,EUR,1075248000,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Sven Bouland,Sven,Bouland,sven-bouland,S. Bouland,D,22,184,67,M,1647694,EUR,1140566400,D,67,67,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Kian Slor,,,slor-kian,K. Slor,M,38,181,36,M,1015875,EUR,1016841600,F,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059487,away,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5610,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
