match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,stat_shotOffTarget,captain,stat_aerialLost,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_unsuccessfulTouch,stat_penaltyWon,stat_keyPass,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_clearanceOffLine,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed
11452902,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194,228,M,13691,EUR,428198400,G,88,88,False,22.0,12.0,14.0,4.0,9.0,9.0,3.0,13.0,1.0,9.0,1.0,2.0,2.0,1.0,90.0,32.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452902,home,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176,22,M,990187,EUR,733536000,D,8,8,False,21.0,14.0,4.0,1.0,3.0,3.0,11.0,20.0,1.0,2.0,,,,,77.0,43.0,7.0,14.0,1,2.0,1.0,6.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11452902,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,36.0,33.0,3.0,2.0,24.0,25.0,9.0,11.0,5.0,8.0,,,,,90.0,44.0,6.7,3.0,0,,1.0,2.0,3.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11452902,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170,16,M,921767,EUR,927158400,D,2,2,False,16.0,12.0,3.0,,10.0,12.0,2.0,4.0,9.0,1.0,,,,,90.0,28.0,6.9,4.0,1,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11452902,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,32.0,21.0,12.0,3.0,15.0,18.0,6.0,14.0,4.0,7.0,,,,,90.0,43.0,6.7,11.0,0,,,1.0,,,,3.0,2.0,,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,
11452902,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187,20,M,879649,EUR,896140800,D,98,98,False,18.0,15.0,3.0,1.0,6.0,8.0,9.0,12.0,5.0,6.0,,,,,90.0,41.0,6.9,8.0,0,2.0,,6.0,4.0,2.0,,,1.0,3.0,2.0,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11452902,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175,362,M,818568,EUR,782352000,M,27,27,False,21.0,10.0,3.0,1.0,3.0,5.0,9.0,22.0,,4.0,,,,,86.0,49.0,8.2,23.0,2,6.0,1.0,6.0,10.0,,,,,2.0,1.0,,3.0,1.0,,,,,6.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,
11452902,home,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,37,37,False,4.0,2.0,,,,,2.0,4.0,,,,,,,20.0,7.0,7.4,2.0,1,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,
11452902,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,13,13,False,28.0,26.0,5.0,3.0,14.0,15.0,12.0,13.0,1.0,5.0,,,,,77.0,33.0,7.0,3.0,0,,,7.0,,1.0,,1.0,,,,3.0,,,,2.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,
11452902,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,M,9,9,False,8.0,6.0,,,2.0,2.0,5.0,7.0,,1.0,,,,,20.0,10.0,6.6,3.0,0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,
