match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_fouls,stat_aerialLost,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,captain,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyWon,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
12448376,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,False,46.0,33.0,19.0,6.0,0.0,30.0,33.0,3.0,13.0,8.0,1.0,3.0,1.0,1.0,90.0,53.0,6.7,13.0,0.00240046,0,0.1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,62.0,57.0,5.0,4.0,0.0,20.0,22.0,37.0,41.0,8.0,,,,,90.0,78.0,7.5,8.0,0.0969522,1,,1.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0726,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,79.0,71.0,6.0,3.0,0.0,47.0,50.0,24.0,29.0,2.0,,,,,84.0,96.0,6.4,12.0,0.0102967,0,,,3.0,3.0,8.0,,1.0,3.0,2.0,,,2.0,3.0,,2.0,,,,,josip.sutalo,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,120.0,110.0,7.0,5.0,0.0,69.0,74.0,41.0,46.0,4.0,,,,,90.0,129.0,6.8,12.0,0.0221332,0,,,2.0,7.0,5.0,,,,,,,,2.0,,2.0,,,,,,4.0,,,,3.0,4.0,1.0,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,83.0,77.0,2.0,1.0,0.0,38.0,39.0,39.0,44.0,2.0,,,,,90.0,101.0,7.1,10.0,0.158179,0,,,2.0,3.0,2.0,,2.0,,,,,,,,1.0,,2.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,False,58.0,48.0,4.0,3.0,0.0,19.0,23.0,30.0,37.0,6.0,,,,,90.0,73.0,7.1,12.0,0.591044,1,,2.0,1.0,1.0,3.0,,,1.0,,1.0,,1.0,2.0,2.0,,0.7884,2.0,,,,,2.0,,,,,,1.0,1.0,1.0,0.8283,1.0,,,,,,,,,,
12448376,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,29.0,26.0,1.0,1.0,0.0,6.0,6.0,20.0,23.0,2.0,,,,,74.0,35.0,7.9,3.0,0.331317,1,,,,2.0,2.0,1.0,,,,2.0,,,2.0,,,0.1205,2.0,,,,1.0,,,,,1.0,,,,1.0,0.148,,True,1.0,,,,,,,,
12448376,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,54.0,43.0,3.0,2.0,0.0,19.0,21.0,25.0,38.0,5.0,,,,,90.0,84.0,7.7,18.0,0.0712908,3,,5.0,1.0,4.0,11.0,1.0,1.0,,,,1.0,1.0,6.0,2.0,2.0,0.1133,,,,,1.0,,,,,2.0,4.0,1.0,,1.0,0.0419,,,,1.0,1.0,,,,,,
12448376,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,False,27.0,22.0,,,0.0,3.0,4.0,19.0,23.0,5.0,,,,,60.0,44.0,6.6,15.0,0.0481881,1,,,1.0,7.0,2.0,,3.0,4.0,1.0,,,,,,4.0,0.1994,1.0,,,bertrandtraore10,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,
12448376,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,15.0,11.0,,,1.0,6.0,7.0,5.0,8.0,3.0,,,,,59.0,30.0,7.2,7.0,0.00704964,4,,,1.0,3.0,5.0,,1.0,2.0,2.0,1.0,1.0,,,,2.0,0.637,1.0,,,brianbrobbeyy,,,,,1.0,1.0,2.0,,3.0,1.0,0.3275,,,,2.0,,,,,,,
12448376,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,False,45.0,34.0,1.0,,0.0,5.0,8.0,29.0,37.0,4.0,,,,,84.0,61.0,7.0,17.0,0.0770484,2,,,1.0,7.0,5.0,2.0,1.0,3.0,1.0,,1.0,,3.0,1.0,3.0,0.1158,1.0,Mika Godts,,,,,,,1.0,1.0,,,,1.0,0.0946,,,,,,,,,,,
12448376,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,,,,,31.0,17.0,7.6,3.0,0.0143196,3,,,2.0,2.0,4.0,,1.0,1.0,1.0,,,,,,,0.8407,,,,,1.0,,,,,1.0,1.0,,2.0,2.0,0.6578,,,1.0,1.0,,1.0,,,,,
12448376,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,8.0,5.0,,,0.0,1.0,2.0,5.0,7.0,2.0,,,,,30.0,18.0,6.9,8.0,0.0930595,0,,1.0,1.0,2.0,4.0,,,2.0,,2.0,,,2.0,,3.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6342,M,42694,EUR,645580800,M,6,6,True,20.0,15.0,1.0,1.0,0.0,7.0,8.0,8.0,12.0,3.0,,,,,16.0,25.0,6.9,6.0,0.0110493,0,,,2.0,2.0,4.0,,1.0,,,,,,2.0,2.0,,,,,,jordanhenderson,,,,,1.0,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,7.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,,,,,12.0,9.0,7.2,1.0,0.297777,0,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,25,25,True,5.0,3.0,,,1.0,,,3.0,5.0,1.0,,,,,12.0,8.0,8.9,2.0,0.333072,1,,,2.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,0.4311,1.0,,,wout.weghorst,,,,,,1.0,,,,1.0,0.5725,,,1.0,,,,,,,,
12448376,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2109,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448376,home,AFC Ajax,Jan Faberski,jan-faberski,J. Faberski,M,19,172,2632,M,1381819,EUR,1145664000,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jan Faberski,,,,,,,,,,,,,,,,,,,,,,,,
