match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_hitWoodwork
10835922,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1779,M,38440,EUR,647395200,G,1,1,False,24.0,19.0,8.0,3.0,17.0,19.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,90.0,27.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1084,M,964191,EUR,931046400,D,35,35,False,75.0,60.0,9.0,1.0,40.0,43.0,20.0,33.0,1.0,7.0,,,,90.0,83.0,6.6,17.0,0,1.0,5.0,3.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,False,76.0,67.0,12.0,7.0,44.0,48.0,23.0,28.0,1.0,10.0,,,,90.0,83.0,6.5,9.0,0,,2.0,1.0,4.0,3.0,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9187,M,848287,EUR,935107200,D,2,2,False,45.0,38.0,7.0,4.0,30.0,33.0,8.0,12.0,1.0,3.0,,,,45.0,51.0,6.3,8.0,0,,1.0,2.0,4.0,5.0,,,3.0,,2.0,1.0,,,,evanndicka,2.0,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,494,M,357752,EUR,855532800,M,24,24,False,38.0,33.0,,,15.0,15.0,20.0,26.0,1.0,4.0,,,,82.0,61.0,7.5,12.0,2,3.0,1.0,,3.0,4.0,,1.0,1.0,2.0,,,1.0,,,,,1.0,2.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,
10835922,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,M,15,15,False,86.0,73.0,4.0,1.0,29.0,31.0,44.0,55.0,,12.0,,,,90.0,96.0,7.3,15.0,1,,1.0,4.0,5.0,7.0,,2.0,2.0,,1.0,2.0,1.0,,,kamadadaichi,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,
10835922,home,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,False,61.0,50.0,2.0,2.0,25.0,27.0,25.0,34.0,,9.0,,,,70.0,74.0,6.6,12.0,2,,1.0,2.0,3.0,6.0,,,,,1.0,1.0,3.0,,,,,,,1.0,1.0,,1.0,1.0,,,True,1.0,1.0,,,
10835922,home,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,M,32,32,False,49.0,38.0,2.0,1.0,16.0,20.0,24.0,36.0,1.0,9.0,,,,89.0,71.0,7.3,19.0,0,7.0,,2.0,3.0,5.0,,,3.0,3.0,2.0,1.0,,,,,2.0,,2.0,,,1.0,,3.0,,,,,,,,
10835922,home,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,39.0,32.0,2.0,1.0,14.0,14.0,19.0,26.0,2.0,2.0,,,,89.0,64.0,6.9,16.0,2,1.0,4.0,1.0,7.0,5.0,,2.0,2.0,8.0,1.0,1.0,,,,rafaelsantosborre,2.0,,1.0,3.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,
10835922,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5880,M,66518,EUR,707529600,F,27,27,False,65.0,57.0,2.0,2.0,20.0,22.0,40.0,49.0,,5.0,,,,90.0,84.0,8.8,13.0,1,6.0,,,2.0,5.0,,2.0,2.0,,,,1.0,,,MarioGotze,1.0,2.0,3.0,2.0,2.0,3.0,,5.0,1.0,,,1.0,,,2.0,
10835922,home,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23528,M,871706,EUR,912816000,F,9,9,False,25.0,15.0,1.0,,3.0,4.0,12.0,21.0,,5.0,,,,90.0,46.0,8.5,20.0,5,,3.0,2.0,9.0,5.0,,,,3.0,1.0,,3.0,,,RKM,,1.0,,3.0,,,2.0,1.0,2.0,2.0,,,1.0,1.0,2.0,
10835922,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,720,M,974582,EUR,966470400,D,5,5,True,30.0,24.0,3.0,1.0,16.0,17.0,8.0,14.0,2.0,5.0,,,,45.0,37.0,7.2,7.0,0,1.0,1.0,4.0,2.0,6.0,,2.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1938,M,799054,EUR,855187200,M,8,8,True,24.0,23.0,,,10.0,11.0,13.0,13.0,,2.0,,,,20.0,25.0,6.5,1.0,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2080,M,997012,EUR,1010620800,F,36,36,True,3.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,,8.0,5.0,6.5,2.0,0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,25,25,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,1.0,5.0,,,0,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2257,M,796206,EUR,863568000,M,6,6,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,1.0,4.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,308,M,994197,EUR,995414400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,home,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,103,M,132654,EUR,726883200,G,1,1,False,55.0,43.0,27.0,15.0,39.0,43.0,4.0,12.0,1.0,9.0,1.0,1.0,,90.0,63.0,5.6,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835922,away,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,False,66.0,50.0,27.0,12.0,39.0,43.0,11.0,23.0,5.0,13.0,,,,90.0,80.0,6.5,16.0,0,,,2.0,1.0,4.0,1.0,3.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10835922,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,False,49.0,35.0,14.0,9.0,25.0,33.0,10.0,16.0,5.0,10.0,,,,90.0,61.0,6.6,15.0,0,,1.0,6.0,4.0,10.0,,,4.0,,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,,,,1.0,
10835922,away,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,D,32,32,False,74.0,57.0,18.0,7.0,49.0,53.0,8.0,22.0,4.0,8.0,,,,90.0,89.0,6.1,20.0,0,1.0,1.0,2.0,2.0,5.0,,3.0,1.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,True,,,,,
10835922,away,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,M,19,19,False,37.0,20.0,10.0,5.0,15.0,23.0,5.0,16.0,,5.0,,,,89.0,58.0,6.4,23.0,1,2.0,1.0,,6.0,2.0,,1.0,2.0,,1.0,3.0,,,,,2.0,,,,,,1.0,,,,,,,,1.0,
10835922,away,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,False,37.0,32.0,,,20.0,23.0,12.0,14.0,,9.0,,,,73.0,50.0,6.9,10.0,1,,1.0,2.0,6.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,
